LineNo,TimeUS,ThI,ABst,ThO,ThH,DAIt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,labels
146459,194563810,0.3663642,0.06346738,0.418685,0.3450014,21.67179,21.69405,21.74,0,0,21.78902,-2,-2,0
146548,194663770,0.3614905,0.04780778,0.4215531,0.3450014,21.6712,21.69323,21.74,0,0,21.7882,-2,-2,0
146638,194763730,0.3679189,0.06341526,0.4189575,0.3450014,21.67061,21.69248,21.74,0,0,21.78745,-2,-3,0
146727,194863690,0.3583367,0.04725328,0.4209024,0.3450014,21.67003,21.69161,21.74,0,0,21.78658,-2,-2,0
146816,194963650,0.3729948,0.06556928,0.4203307,0.3450014,21.66944,21.69093,21.74,0,0,21.7859,-2,-3,0
146908,195063610,0.3587952,0.04855227,0.4224651,0.3450014,21.66886,21.69004,21.74,0,0,21.78501,-2,-2,0
146997,195163570,0.3698644,0.06500989,0.4199187,0.3450014,21.66827,21.68938,21.74,0,0,21.78435,-2,-3,0
147086,195263530,0.3590406,0.04718199,0.4219859,0.3450014,21.66768,21.68862,21.73,0,0,21.78359,-2,-2,0
147177,195363490,0.3688182,0.06416127,0.4189131,0.3450014,21.6671,21.68818,21.73,0,0,21.78315,-2,-2,0
147266,195463450,0.3604362,0.04805461,0.4222692,0.3450014,21.66651,21.68742,21.73,0,0,21.78239,-2,-2,0
147359,195563410,0.3692911,0.06470731,0.4201589,0.3450014,21.66593,21.6868,21.73,0,0,21.78177,-2,-2,0
147448,195663370,0.3570442,0.04712185,0.4220813,0.3450014,21.66534,21.68595,21.73,0,0,21.78092,-2,-2,0
147538,195763330,0.3694082,0.06436536,0.4190598,0.3450014,21.66475,21.68537,21.73,0,0,21.78034,-2,-2,0
147627,195863290,0.3589619,0.04772365,0.4222085,0.3450014,21.66417,21.68442,21.73,0,0,21.77939,-2,-2,0
147716,195964083,0.371221,0.06460631,0.4188943,0.3450014,21.66358,21.6837,21.73,0,0,21.77867,-2,-2,0
147808,196064043,0.3569964,0.04587564,0.420087,0.3450014,21.663,21.68295,21.73,0,0,21.77792,-2,-2,0
147897,196164003,0.3704993,0.0637646,0.4177519,0.3450014,21.66241,21.68252,21.73,0,0,21.7775,-2,-2,0
147986,196263963,0.359127,0.04776591,0.4206556,0.3450014,21.66182,21.68182,21.73,0,0,21.77496,-2,-2,0
148077,196363923,0.3685718,0.06436139,0.419529,0.3450014,21.66124,21.68122,21.73,0,0,21.7574,-2,-2,0
148166,196463883,0.3601343,0.04843396,0.4222449,0.3450014,21.66065,21.68049,21.73,0,0,21.73987,-2,-2,0
148260,196563843,0.3729815,0.06563187,0.4207316,0.3450014,21.66009,21.68009,21.73,0,0,21.72305,-2,-2,0
148349,196663803,0.3606327,0.04883838,0.4240594,0.3450014,21.65997,21.67985,21.72,0,0,21.70664,-1,-1,0
148439,196763763,0.3687564,0.06483471,0.4207356,0.3450014,21.66025,21.68024,21.72,0,0,21.69123,-1,-1,0
148528,196863723,0.3572248,0.04635715,0.4220028,0.3450014,21.66074,21.68071,21.73,0,0,21.67601,-1,-1,0
148617,196963683,0.3705793,0.06287926,0.416879,0.3450014,21.66144,21.68173,21.73,0,0,21.66189,-1,-1,0
148709,197063643,0.3548442,0.04520106,0.41776,0.3450014,21.66222,21.68275,21.73,0,0,21.64833,-1,0,0
148798,197163603,0.3704035,0.06252998,0.4147412,0.3450014,21.66307,21.6841,21.73,0,0,21.63564,-1,0,0
148887,197263563,0.3554445,0.04569814,0.4167512,0.3450014,21.66397,21.68535,21.73,0,0,21.62297,-1,0,0
148978,197363523,0.3702648,0.06338787,0.4164231,0.3450014,21.66487,21.68664,21.73,0,0,21.61065,-1,-1,0
149067,197463483,0.3584726,0.04674321,0.4193792,0.3450014,21.66582,21.68758,21.73,0,0,21.59859,-1,0,0
149160,197563443,0.3704118,0.06437099,0.417574,0.3450014,21.66677,21.68878,21.73,0,0,21.58704,-1,-1,0
149249,197663403,0.3589663,0.0475046,0.4208382,0.3450014,21.6677,21.68943,21.73,0,0,21.5753,-1,0,0
149339,197763363,0.3692487,0.06418356,0.4186234,0.3450014,21.66868,21.6904,21.73,0,0,21.56418,-1,-1,0
149428,197863323,0.3579195,0.04703429,0.4216809,0.3450014,21.66961,21.69097,21.73,0,0,21.55316,-1,-1,0
149517,197963283,0.3713798,0.06369397,0.4194058,0.3450014,21.67049,21.69172,21.73,0,0,21.54237,-1,-1,0
149609,198064076,0.3585767,0.04646185,0.4202544,0.3450014,21.67141,21.69232,21.74,0,0,21.53192,-1,0,0
149698,198164036,0.372837,0.06403786,0.4182281,0.3450014,21.67234,21.69315,21.74,0,0,21.52182,-1,-1,0
149787,198263996,0.3583996,0.04662266,0.420628,0.3450014,21.67329,21.69364,21.74,0,0,21.51188,-1,-1,0
149878,198363956,0.3676074,0.06261826,0.4181303,0.3450014,21.67417,21.69438,21.74,0,0,21.50237,-1,-1,0
149967,198463916,0.3571492,0.04646292,0.419783,0.3450014,21.67515,21.69514,21.74,0,0,21.4933,-1,0,0
150059,198563876,0.3686804,0.06317028,0.4175974,0.3450014,21.676,21.69627,21.74,0,0,21.48485,-1,-1,0
150149,198663836,0.3576361,0.046992,0.42093,0.3450014,21.67691,21.69706,21.74,0,0,21.47642,-1,0,0
150240,198763796,0.3691177,0.06387413,0.4189166,0.3450014,21.67783,21.69792,21.74,0,0,21.46843,-1,-1,0
150329,198863756,0.3583469,0.04766554,0.4215173,0.3450014,21.67881,21.69856,21.74,0,0,21.46065,0,0,0
150418,198963716,0.374352,0.06633449,0.4204697,0.3450014,21.67974,21.69937,21.74,0,0,21.45322,0,-1,0
150509,199063676,0.3582043,0.04843026,0.4222477,0.3450014,21.68067,21.69991,21.74,0,0,21.4457,0,0,0
150599,199163636,0.3726038,0.06468248,0.4211173,0.3450014,21.68157,21.70068,21.74,0,0,21.43884,0,-1,0
150688,199263596,0.3557999,0.04635409,0.4205505,0.3450014,21.6825,21.70136,21.74,0,0,21.43219,0,0,0
150779,199363556,0.3742915,0.0653823,0.420034,0.3450014,21.68345,21.70221,21.74,0,0,21.42596,0,-1,0
150868,199463516,0.358418,0.0476878,0.4219663,0.3450014,21.6844,21.70281,21.74,0,0,21.41997,0,0,0
150960,199563476,0.3710423,0.06538248,0.4205967,0.3450014,21.68535,21.7035,21.74,0,0,21.41407,0,-1,0
151050,199663436,0.35938,0.04754308,0.4219338,0.3450014,21.68626,21.70412,21.74,0,0,21.40859,0,0,0
151140,199763396,0.3702796,0.06439668,0.4196186,0.3450014,21.68719,21.70505,21.74,0,0,21.40365,0,-1,0
151229,199863356,0.3587707,0.04760885,0.4221032,0.3450014,21.68809,21.70577,21.75,0,0,21.399,0,0,0
151318,199963316,0.3713426,0.06511113,0.4210143,0.3450014,21.68902,21.70664,21.75,0,0,21.3945,0,-1,0
151409,200063276,0.3598221,0.04858044,0.4229135,0.3450014,21.68987,21.70726,21.75,0,0,21.39018,0,0,0
151499,200164069,0.37343,0.06606281,0.4213449,0.3450014,21.69082,21.70822,21.75,0,0,21.3865,0,-1,0
151588,200264029,0.3608463,0.04812118,0.4228307,0.3450014,21.6917,21.70905,21.75,0,0,21.383,0,0,0
151679,200363989,0.3715869,0.06515157,0.4200367,0.3450014,21.69263,21.71023,21.75,0,0,21.38003,0,-1,0
151768,200463949,0.3591094,0.04722971,0.4211504,0.3450014,21.69356,21.71135,21.75,0,0,21.37736,0,0,0
151860,200563909,0.3717917,0.06517622,0.4198547,0.3450014,21.69446,21.71273,21.75,0,0,21.37521,0,0,0
151950,200663869,0.3594534,0.04733261,0.4220462,0.3450014,21.69539,21.71378,21.75,0,0,21.37309,0,0,0
152040,200763829,0.3713489,0.06533417,0.4204526,0.3450014,21.69634,21.71499,21.76,0,0,21.37136,0,-1,0
152129,200863789,0.358501,0.04743639,0.4214702,0.3450014,21.69724,21.71601,21.76,0,0,21.36983,0,0,0
152218,200963749,0.3707583,0.06504714,0.4196329,0.3450014,21.69815,21.71732,21.76,0,0,21.36894,0,0,0
152305,201063709,0.3578928,0.04844946,0.4214442,0.3450014,21.69912,21.71846,21.76,0,0,21.36805,0,0,0
152391,201163669,0.3741093,0.06469765,0.4201989,0.3450014,21.70005,21.71979,21.76,0,0,21.36761,0,-1,0
152480,201263629,0.3598273,0.0478375,0.4200837,0.3450014,21.70098,21.72092,21.76,0,0,21.36729,0,0,0
152571,201363589,0.3715231,0.0645563,0.4196048,0.3450014,21.70193,21.72216,21.76,0,0,21.36742,-1,-1,0
152660,201463549,0.3552662,0.0466859,0.4208641,0.3450014,21.70291,21.72309,21.76,0,0,21.36756,-1,0,0
152753,201563509,0.3700221,0.06526348,0.4180837,0.3450014,21.70369,21.72419,21.76,0,0,21.36811,-1,-1,0
152843,201663469,0.3580461,0.04842424,0.4204551,0.3450014,21.70388,21.72461,21.76,0,0,21.36841,-2,-1,0
152933,201763429,0.3698333,0.06499591,0.4179198,0.3450014,21.70366,21.7248,21.76,0,0,21.36872,-2,-2,0
153022,201863389,0.3530607,0.04688701,0.4188322,0.3450014,21.70317,21.72464,21.76,0,0,21.36911,-2,-1,0
153111,201963349,0.3651373,0.06166282,0.4135288,0.3450014,21.70251,21.72476,21.76,0,0,21.37008,-2,-1,0
153202,202063309,0.3505808,0.04433155,0.4135553,0.3450014,21.70175,21.72475,21.76,0,0,21.37173,-3,-1,0
153292,202163269,0.3662754,0.06081337,0.4096676,0.3450014,21.70094,21.72497,21.76,0,0,21.37407,-3,-2,0
153381,202264062,0.3523866,0.04552522,0.4136525,0.3450014,21.70006,21.72455,21.76,0,0,21.37641,-3,-2,0
153473,202364022,0.3699894,0.06339884,0.4133959,0.3450014,21.69918,21.72388,21.76,0,0,21.37867,-3,-3,0
153562,202463982,0.3548698,0.04613814,0.4160846,0.3450014,21.6983,21.72262,21.76,0,0,21.38095,-3,-2,0
153654,202563942,0.3704151,0.0639075,0.4157645,0.3450014,21.69742,21.72132,21.76,0,0,21.38337,-3,-3,0
153744,202663902,0.3563779,0.04612949,0.4183075,0.3450014,21.69654,21.71952,21.76,0,0,21.38584,-3,-3,0
153834,202763862,0.3707159,0.06347805,0.4169279,0.3450014,21.69567,21.71788,21.76,0,0,21.38871,-3,-3,0
153923,202863822,0.3580648,0.04659581,0.4187239,0.3450014,21.69479,21.716,21.75,0,0,21.39165,-3,-3,0
154012,202963782,0.3713357,0.06357083,0.4176662,0.3450014,21.69391,21.71441,21.75,0,0,21.39544,-2,-3,0
154103,203063742,0.3567507,0.04734877,0.4192183,0.3450014,21.69303,21.71266,21.75,0,0,21.39912,-2,-3,0
154193,203163702,0.3747141,0.06450489,0.4202143,0.3450014,21.69215,21.71097,21.75,0,0,21.40342,-2,-3,0
154282,203263662,0.3581056,0.04792163,0.4198571,0.3450014,21.69127,21.70914,21.75,0,0,21.40769,-2,-3,0
154373,203363622,0.3759515,0.06549266,0.4211857,0.3450014,21.69039,21.70748,21.74,0,0,21.41256,-2,-3,0
154462,203463582,0.3562184,0.04758835,0.4209742,0.3450014,21.68951,21.70578,21.74,0,0,21.41763,-2,-2,0
154554,203563542,0.3745801,0.06604156,0.4207921,0.3450014,21.68863,21.70433,21.74,0,0,21.42345,-2,-3,0
154644,203663502,0.3560352,0.04784843,0.4222311,0.3450014,21.68776,21.70274,21.74,0,0,21.42942,-2,-2,0
154734,203763462,0.3731276,0.06635535,0.4208072,0.3450014,21.68688,21.7015,21.74,0,0,21.43587,-2,-2,0
154824,203863422,0.3571649,0.04781082,0.4217574,0.3450014,21.686,21.70022,21.73,0,0,21.44272,-2,-2,0
154913,203963382,0.3713237,0.0656094,0.4200807,0.3450014,21.68512,21.69921,21.73,0,0,21.45025,-2,-2,0
155004,204063342,0.3576002,0.04774779,0.4215323,0.3450014,21.68424,21.6981,21.73,0,0,21.45781,-2,-2,0
155094,204163302,0.3746044,0.06613705,0.4207321,0.3450014,21.68336,21.69706,21.73,0,0,21.46598,-2,-2,0
155183,204263262,0.358044,0.04781568,0.4213355,0.3450014,21.68248,21.69585,21.73,0,0,21.47398,-2,-2,0
155274,204364055,0.3745564,0.06465423,0.421027,0.3450014,21.68158,21.69476,21.73,0,0,21.4826,-2,-2,0
155363,204464015,0.3578485,0.04665521,0.4206665,0.3450014,21.6806,21.69364,21.73,0,0,21.49149,-2,-2,0
155455,204563975,0.3728032,0.06517082,0.4190255,0.3450014,21.67962,21.69279,21.72,0,0,21.50096,-2,-2,0
155545,204663935,0.358934,0.04659337,0.4199284,0.3450014,21.67873,21.69188,21.72,0,0,21.51055,-2,-1,0
155635,204763895,0.3727579,0.06415576,0.4183454,0.3450014,21.67785,21.69113,21.72,0,0,21.52066,-2,-2,0
155724,204863855,0.3566092,0.04680854,0.4200641,0.3450014,21.67693,21.69021,21.72,0,0,21.53091,-2,-1,0
155813,204963815,0.37163,0.06347257,0.4179548,0.3450014,21.67599,21.68946,21.72,0,0,21.54151,-2,-2,0
155904,205063775,0.3577259,0.04749593,0.4196902,0.3450014,21.67507,21.68849,21.72,0,0,21.55226,-2,-1,0
155994,205163735,0.373171,0.06363353,0.4200487,0.3450014,21.67416,21.68752,21.72,0,0,21.56331,-2,-2,0
156083,205263695,0.3567945,0.04730329,0.4197001,0.3450014,21.67326,21.68642,21.72,0,0,21.57449,-2,-1,0
156174,205363655,0.3755729,0.06440359,0.4203041,0.3450014,21.67229,21.6854,21.72,0,0,21.58603,-2,-2,0
156263,205463615,0.3549685,0.04832345,0.4210078,0.3450014,21.67141,21.68415,21.71,0,0,21.5976,-2,-2,0
156355,205563575,0.3756045,0.06495696,0.4206075,0.3450014,21.67043,21.68316,21.71,0,0,21.60967,-2,-2,0
156445,205663535,0.3583125,0.04768449,0.4208257,0.3450014,21.66955,21.68208,21.71,0,0,21.62202,-2,-1,0
156535,205763495,0.3740969,0.06526387,0.4203871,0.3450014,21.66858,21.6811,21.71,0,0,21.63478,-2,-2,0
156624,205863455,0.3569391,0.04772252,0.421806,0.3450014,21.66769,21.6799,21.71,0,0,21.64749,-2,-2,0
156713,205963415,0.3734979,0.06519577,0.4204823,0.3450014,21.66673,21.6789,21.71,0,0,21.66071,-2,-2,0
156804,206063375,0.3575729,0.04778889,0.4204527,0.3450014,21.66583,21.67798,21.71,0,0,21.67431,-2,-1,0
156894,206163335,0.3744205,0.0655112,0.4201548,0.3450014,21.66488,21.67731,21.71,0,0,21.68848,-2,-2,0
156983,206263295,0.355521,0.04791451,0.4214838,0.3450014,21.66398,21.67649,21.71,0,0,21.7028,-2,-1,0
157074,206364088,0.3713816,0.06273547,0.4198145,0.3450014,21.66306,21.67583,21.71,0,0,21.71745,-2,-2,0
157164,206464048,0.3550296,0.04574373,0.4185054,0.3450014,21.66214,21.6752,21.71,0,0,21.73233,-2,-1,0
157256,206564008,0.3794257,0.06490329,0.4227574,0.3450014,21.66187,21.67513,21.71,0,0,21.74819,0,-1,0
157346,206663968,0.3612269,0.04788411,0.4258729,0.3450014,21.66339,21.67616,21.71,0,0,21.76545,1,0,0
157436,206763928,0.3774871,0.06624153,0.4245229,0.3450014,21.66634,21.67843,21.71,0,0,21.78067,2,1,0
157525,206863888,0.3594304,0.04749745,0.4248123,0.3450014,21.66986,21.68165,21.71,0,0,21.79517,2,2,0
157614,206963848,0.3701266,0.06390819,0.4193152,0.3450014,21.67419,21.68597,21.72,0,0,21.81103,3,3,0
157705,207063808,0.3534133,0.04620558,0.4192879,0.3450014,21.67852,21.69124,21.72,0,0,21.82808,3,4,0
157795,207163768,0.3664922,0.06119156,0.4125909,0.3450014,21.68291,21.69738,21.73,0,0,21.84637,3,4,0
157884,207263728,0.3469993,0.04311723,0.4117446,0.3450014,21.6878,21.70399,21.73,0,0,21.86531,3,6,0
157975,207363688,0.3653328,0.05753493,0.4069872,0.3450014,21.69265,21.71095,21.74,0,0,21.88496,3,5,0
158064,207463648,0.3474157,0.0380578,0.4056152,0.3450014,21.69782,21.71771,21.75,0,0,21.90448,3,5,0
158156,207563608,0.3611709,0.04672536,0.3977246,0.3450014,21.70287,21.72453,21.76,0,0,21.92423,3,5,0
158246,207663568,0.3474368,0.03031033,0.3951384,0.3450014,21.70805,21.73115,21.76,0,0,21.94392,2,5,0
158336,207763528,0.358505,0.03835708,0.3885114,0.3450014,21.71322,21.73781,21.77,0,0,21.9637,2,4,0
158425,207863488,0.3502784,0.0239585,0.3871576,0.3450014,21.71827,21.7441,21.78,0,0,21.98317,2,4,0
158514,207963448,0.3552037,0.02886227,0.3812304,0.3450014,21.72344,21.7501,21.78,0,0,22.00242,2,4,0
158605,208063408,0.3516098,0.01714221,0.3799312,0.3450014,21.72836,21.75563,21.79,0,0,22.02101,2,3,0
158695,208163368,0.3589755,0.02187669,0.3753426,0.3450014,21.73315,21.76096,21.79,0,0,22.0394,2,3,0
158784,208263328,0.3555546,0.0127717,0.3753897,0.3450014,21.73807,21.76561,21.8,0,0,22.05681,2,2,0
158875,208363288,0.3612718,0.01729193,0.3731305,0.3450014,21.74309,21.77,21.8,0,0,22.07389,2,2,0
158964,208464081,0.3568707,0.00949705,0.3730658,0.3450014,21.74804,21.77394,21.8,0,0,22.09047,2,2,0
159056,208564041,0.3620775,0.0130783,0.3715003,0.3450014,21.75299,21.77766,21.81,0,0,22.10664,2,1,0
159146,208664001,0.361012,0.00644532,0.3719318,0.3450014,21.75797,21.78096,21.81,0,0,22.12203,2,1,0
159236,208763961,0.3655958,0.00948462,0.3712069,0.3450014,21.7629,21.78408,21.81,0,0,22.13735,2,1,0
159325,208863921,0.3648856,0.00427797,0.3716857,0.3450014,21.76776,21.78686,21.82,0,0,22.15191,2,1,0
159415,208963881,0.3663813,0.00660715,0.371432,0.3450014,21.77253,21.78949,21.82,0,0,22.16614,3,0,0
159506,209063841,0.3666171,0.00238645,0.3717731,0.3450014,21.77695,21.79196,21.82,0,0,22.17984,3,0,0
159595,209163801,0.3683285,0.00429785,0.3709832,0.3450014,21.78139,21.79461,21.83,0,0,22.19353,3,0,0
159685,209263761,0.3705546,0.00107262,0.3723278,0.3450014,21.78572,21.79709,21.83,0,0,22.2067,3,0,0
159776,209363721,0.3717529,0.00243628,0.3721541,0.3450014,21.79002,21.7996,21.83,0,0,22.21977,3,0,0
159865,209463681,0.3707369,0.00035939,0.3729684,0.3450014,21.79408,21.80205,21.83,0,0,22.23228,3,0,0
159957,209563641,0.3722408,0.00109822,0.3721092,0.3450014,21.79806,21.80476,21.85,0,0,22.24482,3,1,0
160046,209663601,0.3707413,0.00000149,0.3741578,0.3450014,21.80187,21.80741,21.85,0,0,22.257,3,1,0
160136,209763561,0.3755935,0.00046816,0.3737086,0.3450014,21.80549,21.81026,21.85,0,0,22.26906,3,1,0
160226,209863521,0.3746241,0.00029653,0.374696,0.3450014,21.80879,21.81298,21.85,0,0,22.28063,2,1,0
160315,209963481,0.3734889,0.00024515,0.3745978,0.3450014,21.81188,21.81572,21.85,0,0,22.29179,2,0,0
160406,210063441,0.3765374,0.00111684,0.3761021,0.3450014,21.81464,21.81843,21.85,0,0,22.30256,2,0,0
160495,210163401,0.3738907,0.00059998,0.3754162,0.3450014,21.81707,21.82106,21.85,0,0,22.31288,1,0,0
160585,210263361,0.3751747,0.00217786,0.3769481,0.3450014,21.81912,21.82347,21.85,0,0,22.3225,1,0,0
160676,210363321,0.3717994,0.00117409,0.3758196,0.3450014,21.82092,21.82598,21.85,0,0,22.33208,1,0,0
160765,210463281,0.3761806,0.00288814,0.3774507,0.3450014,21.82247,21.82818,21.86,0,0,22.34075,0,0,0
160857,210564074,0.3748738,0.00163689,0.3769541,0.3450014,21.82371,21.83018,21.86,0,0,22.34886,0,0,0
160946,210664034,0.3766367,0.00328001,0.3783884,0.3450014,21.8248,21.83187,21.86,0,0,22.35634,0,0,0
161036,210763994,0.3736272,0.0018881,0.3767753,0.3450014,21.82573,21.83384,21.86,0,0,22.36381,0,0,0
161126,210863954,0.3739746,0.00390363,0.3776981,0.3450014,21.82649,21.83557,21.86,0,0,22.37055,0,0,0
161215,210963914,0.3754071,0.00197241,0.3765652,0.3450014,21.82712,21.83741,21.86,0,0,22.37715,0,0,0
161306,211063874,0.3764125,0.00369134,0.3775779,0.3450014,21.82764,21.83882,21.86,0,0,22.38288,0,0,0
161395,211163834,0.3730243,0.00190043,0.3761382,0.3450014,21.82807,21.84022,21.86,0,0,22.38832,0,0,0
161485,211263794,0.3737904,0.00357592,0.377461,0.3450014,21.82843,21.84127,21.86,0,0,22.39315,0,0,0
161576,211363754,0.3741606,0.00190085,0.3761143,0.3450014,21.82871,21.84219,21.86,0,0,22.39737,-1,0,0
161666,211463714,0.3687128,0.00317255,0.3762314,0.3450014,21.82891,21.8426,21.86,0,0,22.40101,-1,-1,0
161758,211563674,0.3696602,0.00155297,0.3705087,0.3450014,21.82761,21.84215,21.86,0,0,22.40343,-3,-2,0
161847,211663634,0.3686918,0.00115341,0.3704412,0.3450014,21.82447,21.83996,21.86,0,0,22.40386,-5,-3,0
161937,211763594,0.3723681,0.00283283,0.3710618,0.3450014,21.8203,21.83652,21.86,0,0,22.40293,-6,-4,0
162027,211863554,0.3702531,0.00288448,0.374126,0.3450014,21.81565,21.83178,21.85,0,0,22.40033,-6,-5,0
162116,211963514,0.3771525,0.00929859,0.378152,0.3450014,21.81087,21.82649,21.85,0,0,22.39729,-6,-6,0
162207,212063474,0.3702855,0.00892028,0.3823954,0.3450014,21.80613,21.82062,21.85,0,0,22.39355,-6,-6,0
162296,212163434,0.3780228,0.01928538,0.3871355,0.3450014,21.80157,21.81499,21.83,0,0,22.39,-5,-6,0
162386,212263394,0.3696483,0.01444167,0.389782,0.3450014,21.79726,21.80968,21.83,0,0,22.3867,-5,-5,0
162478,212363354,0.379272,0.02359015,0.3928276,0.3450014,21.79325,21.80469,21.82,0,0,22.38385,-5,-5,0
162567,212463314,0.3689085,0.0156897,0.3927082,0.3450014,21.78953,21.79995,21.82,0,0,22.38106,-4,-4,0
162659,212563274,0.3788236,0.02418754,0.3938034,0.3450014,21.78612,21.79547,21.81,0,0,22.37842,-4,-4,0
162744,212664067,0.3681357,0.01747429,0.3924942,0.3450014,21.783,21.79159,21.81,0,0,22.37661,-3,-3,0
162830,212764027,0.3769748,0.02574873,0.3950763,0.3450014,21.78014,21.78767,21.8,0,0,22.37452,-3,-3,0
162920,212863987,0.3671831,0.01887721,0.3937641,0.3450014,21.77752,21.7843,21.8,0,0,22.37292,-3,-2,0
163009,212963947,0.3773304,0.02637014,0.3954173,0.3450014,21.77516,21.78079,21.79,0,0,22.37118,-2,-2,0
163100,213063907,0.36819,0.01558518,0.3923386,0.3450014,21.77303,21.77778,21.79,0,0,22.36976,-2,-2,0
163189,213163867,0.3752464,0.01712844,0.3886609,0.3450014,21.7711,21.77465,21.79,0,0,22.36815,-2,-2,0
163279,213263827,0.3681265,0.00722709,0.3828494,0.3450014,21.76937,21.77239,21.79,0,0,22.36743,-1,-1,0
163370,213363787,0.374537,0.00741261,0.3791593,0.3450014,21.76786,21.77009,21.78,0,0,22.36647,-1,-1,0
163459,213463747,0.3701065,0.00172374,0.3762739,0.3450014,21.76657,21.76826,21.78,0,0,22.36567,-1,-1,0
163551,213563707,0.3742442,0.00159448,0.3747908,0.3450014,21.76545,21.76586,21.78,0,0,22.36438,-1,-1,0
163640,213663667,0.3745153,0.00004482,0.3745234,0.3450014,21.76451,21.76368,21.78,0,0,22.36329,0,-1,0
163730,213763627,0.3770114,0.00034916,0.3750566,0.3450014,21.7637,21.7609,21.77,0,0,22.36142,0,-1,0
163820,213863587,0.3762397,0.00019765,0.3759143,0.3450014,21.76304,21.75849,21.77,0,0,22.35993,0,-1,0
163909,213963547,0.3746618,0.00006369,0.3757192,0.3450014,21.76249,21.75568,21.77,0,0,22.35773,0,-1,0
164001,214063507,0.3764583,0.0005042,0.3769315,0.3450014,21.76203,21.75343,21.77,0,0,22.35621,0,-1,0
164090,214163467,0.3785402,0.00005966,0.376917,0.3450014,21.76164,21.75108,21.77,0,0,22.35441,0,0,0
164180,214263427,0.3779787,0.00096762,0.3780894,0.3450014,21.76135,21.7494,21.77,0,0,22.3534,0,0,0
164271,214363387,0.37344,0.00014317,0.376675,0.3450014,21.76108,21.74789,21.77,0,0,22.35244,1,0,0
164360,214463347,0.3759001,0.00127876,0.3775581,0.3450014,21.76089,21.74732,21.77,0,0,22.35242,1,0,0
164452,214563307,0.3734352,0.00025722,0.3760433,0.3450014,21.76069,21.74699,21.77,0,0,22.35252,1,0,0
164541,214663267,0.3765495,0.00140932,0.3772058,0.3450014,21.76057,21.74743,21.77,0,0,22.35338,1,0,0
164631,214764060,0.3747551,0.00051305,0.3762071,0.3450014,21.76048,21.74799,21.77,0,0,22.35437,1,1,0
164721,214864020,0.3742714,0.0017069,0.3770247,0.3450014,21.76038,21.74903,21.77,0,0,22.35578,1,1,0
164810,214963980,0.373419,0.00044727,0.3762904,0.3450014,21.76028,21.75003,21.77,0,0,22.35703,0,1,0
164901,215063940,0.3766346,0.00161657,0.37663,0.3450014,21.76018,21.75136,21.78,0,0,22.35884,0,1,0
164990,215163900,0.3746552,0.00054479,0.3750421,0.3450014,21.76016,21.75282,21.78,0,0,22.36055,0,1,0
165080,215263860,0.3733106,0.00164109,0.3757903,0.3450014,21.76016,21.75448,21.78,0,0,22.3627,0,1,0
165171,215363820,0.3736056,0.0005658,0.375235,0.3450014,21.76016,21.75621,21.78,0,0,22.36473,0,1,0
165260,215463780,0.373834,0.00149223,0.3755026,0.3450014,21.76016,21.7579,21.78,0,0,22.36679,0,0,0
165352,215563740,0.3750646,0.00064397,0.3744033,0.3450014,21.76016,21.75934,21.79,0,0,22.36847,0,0,0
165441,215663700,0.3754718,0.00123072,0.3746591,0.3450014,21.76016,21.76065,21.79,0,0,22.36996,0,0,0
165531,215763660,0.3755277,0.00074577,0.3748266,0.3450014,21.76016,21.7616,21.79,0,0,22.37116,0,0,0
165621,215863620,0.3724422,0.0012103,0.3753752,0.3450014,21.76016,21.76235,21.79,0,0,22.3721,0,0,0
165710,215963580,0.3719431,0.00059095,0.3749986,0.3450014,21.76016,21.76298,21.79,0,0,22.37302,0,0,0
165801,216063540,0.3721843,0.00105923,0.3749939,0.3450014,21.76016,21.76349,21.79,0,0,22.37372,0,0,0
165890,216163500,0.3729742,0.00043586,0.3744657,0.3450014,21.76016,21.76391,21.79,0,0,22.37438,0,0,0
165980,216263460,0.3738332,0.00097904,0.3755618,0.3450014,21.76016,21.76422,21.79,0,0,22.37488,0,0,0
