LineNo,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S,labels
129439,175663873,0,-408,-166,-376,5,13,-18,0,0,0,1,175663873,0
129529,175763833,0,-406,-168,-377,5,13,-18,0,0,0,1,175763833,0
129618,175863793,0,-409,-163,-376,5,13,-18,0,0,0,1,175863793,0
129708,175963753,0,-407,-167,-376,5,13,-18,0,0,0,1,175963753,0
129799,176063713,0,-409,-163,-376,5,13,-18,0,0,0,1,176063713,0
129888,176163673,0,-406,-169,-376,5,13,-18,0,0,0,1,176163673,0
129977,176263633,0,-407,-164,-377,5,13,-18,0,0,0,1,176263633,0
130068,176363593,0,-406,-171,-375,5,13,-18,0,0,0,1,176363593,0
130159,176463553,0,-406,-169,-376,5,13,-18,0,0,0,1,176463553,0
130250,176563513,0,-403,-175,-376,5,13,-18,0,0,0,1,176563513,0
130339,176663473,0,-405,-171,-376,5,13,-18,0,0,0,1,176663473,0
130430,176763433,0,-403,-176,-377,5,13,-18,0,0,0,1,176763433,0
130519,176863393,0,-405,-166,-378,5,13,-18,0,0,0,1,176863393,0
130609,176963353,0,-400,-164,-385,5,13,-18,0,0,0,1,176963353,0
130700,177063313,0,-402,-156,-386,5,13,-18,0,0,0,1,177063313,0
130789,177163273,0,-401,-163,-384,5,13,-18,0,0,0,1,177163273,0
130878,177264066,0,-404,-161,-382,5,13,-18,0,0,0,1,177264066,0
130969,177364026,0,-402,-168,-381,5,13,-18,0,0,0,1,177364026,0
131060,177463986,0,-404,-165,-380,5,13,-18,0,0,0,1,177463986,0
131151,177563946,0,-401,-171,-380,5,13,-18,0,0,0,1,177563946,0
131240,177663906,0,-403,-169,-379,5,13,-18,0,0,0,1,177663906,0
131330,177763866,0,-400,-175,-379,5,13,-18,0,0,0,1,177763866,0
131419,177863826,0,-402,-173,-378,5,13,-18,0,0,0,1,177863826,0
131509,177963786,0,-399,-179,-379,5,13,-18,0,0,0,1,177963786,0
131600,178063746,0,-401,-177,-378,5,13,-18,0,0,0,1,178063746,0
131689,178163706,0,-398,-181,-379,5,13,-18,0,0,0,1,178163706,0
131778,178263666,0,-400,-176,-379,5,13,-18,0,0,0,1,178263666,0
131870,178363626,0,-399,-183,-377,5,13,-18,0,0,0,1,178363626,0
131961,178463586,0,-401,-178,-378,5,13,-18,0,0,0,1,178463586,0
132052,178563546,0,-399,-183,-377,5,13,-18,0,0,0,1,178563546,0
132141,178663506,0,-402,-178,-377,5,13,-18,0,0,0,1,178663506,0
132231,178763466,0,-399,-183,-378,5,13,-18,0,0,0,1,178763466,0
132320,178863426,0,-401,-177,-378,5,13,-18,0,0,0,1,178863426,0
132410,178963386,0,-399,-182,-378,5,13,-18,0,0,0,1,178963386,0
132501,179063346,0,-401,-176,-378,5,13,-18,0,0,0,1,179063346,0
132590,179163306,0,-399,-180,-379,5,13,-18,0,0,0,1,179163306,0
132679,179263266,0,-401,-175,-379,5,13,-18,0,0,0,1,179263266,0
132770,179364059,0,-400,-178,-378,5,13,-18,0,0,0,1,179364059,0
132861,179464019,0,-403,-173,-378,5,13,-18,0,0,0,1,179464019,0
132952,179563979,0,-400,-180,-377,5,13,-18,0,0,0,1,179563979,0
133041,179663939,0,-401,-177,-378,5,13,-18,0,0,0,1,179663939,0
133131,179763899,0,-399,-181,-378,5,13,-18,0,0,0,1,179763899,0
133220,179863859,0,-401,-177,-378,5,13,-18,0,0,0,1,179863859,0
133310,179963819,0,-399,-182,-378,5,13,-18,0,0,0,1,179963819,0
133401,180063779,0,-401,-178,-378,5,13,-18,0,0,0,1,180063779,0
133490,180163739,0,-398,-182,-378,5,13,-18,0,0,0,1,180163739,0
133579,180263699,0,-400,-177,-379,5,13,-18,0,0,0,1,180263699,0
133670,180363659,0,-399,-183,-377,5,13,-18,0,0,0,1,180363659,0
133761,180463619,0,-399,-177,-380,5,13,-18,0,0,0,1,180463619,0
133852,180563579,0,-397,-182,-380,5,13,-18,0,0,0,1,180563579,0
133941,180663539,0,-398,-177,-381,5,13,-18,0,0,0,1,180663539,0
134031,180763499,0,-397,-183,-379,5,13,-18,0,0,0,1,180763499,0
134120,180863459,0,-400,-178,-379,5,13,-18,0,0,0,1,180863459,0
134210,180963419,0,-398,-184,-377,5,13,-18,0,0,0,1,180963419,0
134301,181063379,0,-401,-179,-377,5,13,-18,0,0,0,1,181063379,0
134390,181163339,0,-399,-184,-376,5,13,-18,0,0,0,1,181163339,0
134479,181263299,0,-401,-179,-377,5,13,-18,0,0,0,1,181263299,0
134570,181364092,0,-398,-183,-378,5,13,-18,0,0,0,1,181364092,0
134661,181464052,0,-398,-178,-381,5,13,-18,0,0,0,1,181464052,0
134752,181564012,0,-396,-183,-380,5,13,-18,0,0,0,1,181564012,0
134842,181663972,0,-399,-178,-379,5,13,-18,0,0,0,1,181663972,0
134932,181763932,0,-398,-180,-380,5,13,-18,0,0,0,1,181763932,0
135021,181863892,0,-401,-168,-382,5,13,-18,0,0,0,1,181863892,0
135111,181963852,0,-397,-166,-387,5,13,-18,0,0,0,1,181963852,0
135202,182063812,0,-398,-161,-388,5,13,-18,0,0,0,1,182063812,0
135291,182163772,0,-397,-168,-386,5,13,-18,0,0,0,1,182163772,0
135380,182263732,0,-400,-167,-384,5,13,-18,0,0,0,1,182263732,0
135472,182363692,0,-398,-176,-382,5,13,-18,0,0,0,1,182363692,0
135563,182463652,0,-399,-172,-382,5,13,-18,0,0,0,1,182463652,0
135654,182563612,0,-398,-179,-380,5,13,-18,0,0,0,1,182563612,0
135743,182663572,0,-399,-176,-380,5,13,-18,0,0,0,1,182663572,0
135833,182763532,0,-397,-184,-379,5,13,-18,0,0,0,1,182763532,0
135922,182863492,0,-397,-181,-381,5,13,-18,0,0,0,1,182863492,0
136012,182963452,0,-394,-187,-380,5,13,-18,0,0,0,1,182963452,0
136103,183063412,0,-396,-183,-381,5,13,-18,0,0,0,1,183063412,0
136192,183163372,0,-394,-188,-380,5,13,-18,0,0,0,1,183163372,0
136281,183263332,0,-394,-183,-382,5,13,-18,0,0,0,1,183263332,0
136372,183363292,0,-393,-188,-381,5,13,-18,0,0,0,1,183363292,0
136464,183464085,0,-395,-184,-381,5,13,-18,0,0,0,1,183464085,0
136555,183564045,0,-393,-190,-380,5,13,-18,0,0,0,1,183564045,0
136644,183664005,0,-395,-183,-381,5,13,-18,0,0,0,1,183664005,0
136734,183763965,0,-394,-187,-380,5,13,-18,0,0,0,1,183763965,0
136823,183863925,0,-397,-181,-380,5,13,-18,0,0,0,1,183863925,0
136913,183963885,0,-395,-185,-380,5,13,-18,0,0,0,1,183963885,0
137004,184063845,0,-398,-180,-380,5,13,-18,0,0,0,1,184063845,0
137093,184163805,0,-396,-185,-380,5,13,-18,0,0,0,1,184163805,0
137182,184263765,0,-398,-180,-380,5,13,-18,0,0,0,1,184263765,0
137273,184363725,0,-396,-185,-380,5,13,-18,0,0,0,1,184363725,0
137364,184463685,0,-396,-180,-382,5,13,-18,0,0,0,1,184463685,0
137455,184563645,0,-397,-185,-379,5,13,-18,0,0,0,1,184563645,0
137544,184663605,0,-397,-182,-380,5,13,-18,0,0,0,1,184663605,0
137634,184763565,0,-397,-189,-376,5,13,-18,0,0,0,1,184763565,0
137723,184863525,0,-396,-185,-379,5,13,-18,0,0,0,1,184863525,0
137813,184963485,0,-394,-191,-379,5,13,-18,0,0,0,1,184963485,0
137904,185063445,0,-395,-185,-381,5,13,-18,0,0,0,1,185063445,0
137993,185163405,0,-393,-189,-380,5,13,-18,0,0,0,1,185163405,0
138082,185263365,0,-395,-184,-381,5,13,-18,0,0,0,1,185263365,0
138175,185363325,0,-394,-189,-380,5,13,-18,0,0,0,1,185363325,0
138265,185463285,0,-395,-184,-381,5,13,-18,0,0,0,1,185463285,0
138357,185564078,0,-394,-189,-379,5,13,-18,0,0,0,1,185564078,0
138446,185664038,0,-396,-184,-380,5,13,-18,0,0,0,1,185664038,0
138536,185763998,0,-395,-190,-378,5,13,-18,0,0,0,1,185763998,0
138625,185863958,0,-395,-185,-380,5,13,-18,0,0,0,1,185863958,0
138714,185963918,0,-393,-189,-380,5,13,-18,0,0,0,1,185963918,0
138806,186063878,0,-395,-184,-381,5,13,-18,0,0,0,1,186063878,0
138895,186163838,0,-394,-190,-379,5,13,-18,0,0,0,1,186163838,0
138980,186263798,0,-396,-184,-380,5,13,-18,0,0,0,1,186263798,0
139067,186363758,0,-395,-190,-378,5,13,-18,0,0,0,1,186363758,0
139157,186463718,0,-394,-185,-381,5,13,-18,0,0,0,1,186463718,0
139249,186563678,0,-395,-189,-379,5,13,-18,0,0,0,1,186563678,0
139339,186663638,0,-395,-184,-380,5,13,-18,0,0,0,1,186663638,0
139429,186763598,0,-398,-185,-378,5,13,-18,0,0,0,1,186763598,0
139518,186863558,0,-395,-169,-387,5,13,-18,0,0,0,1,186863558,0
139607,186963518,0,-393,-169,-389,5,13,-18,0,0,0,1,186963518,0
139699,187063478,0,-393,-164,-392,5,13,-18,0,0,0,1,187063478,0
139788,187163438,0,-393,-172,-389,5,13,-18,0,0,0,1,187163438,0
139877,187263398,0,-395,-170,-387,5,13,-18,0,0,0,1,187263398,0
139968,187363358,0,-394,-179,-385,5,13,-18,0,0,0,1,187363358,0
140057,187463318,0,-394,-177,-386,5,13,-18,0,0,0,1,187463318,0
140150,187563278,0,-392,-185,-384,5,13,-18,0,0,0,1,187563278,0
140239,187664071,0,-392,-181,-386,5,13,-18,0,0,0,1,187664071,0
140329,187764031,0,-390,-188,-384,5,13,-18,0,0,0,1,187764031,0
140418,187863991,0,-388,-186,-387,5,13,-18,0,0,0,1,187863991,0
140507,187963951,0,-386,-195,-384,5,13,-18,0,0,0,1,187963951,0
140599,188063911,0,-386,-190,-387,5,13,-18,0,0,0,1,188063911,0
140688,188163871,0,-385,-196,-384,5,13,-18,0,0,0,1,188163871,0
140777,188263831,0,-387,-191,-386,5,13,-18,0,0,0,1,188263831,0
140868,188363791,0,-386,-197,-383,5,13,-18,0,0,0,1,188363791,0
140957,188463751,0,-387,-192,-385,5,13,-18,0,0,0,1,188463751,0
141051,188563711,0,-387,-195,-383,5,13,-18,0,0,0,1,188563711,0
141140,188663671,0,-388,-190,-385,5,13,-18,0,0,0,1,188663671,0
141230,188763631,0,-389,-196,-381,5,13,-18,0,0,0,1,188763631,0
141319,188863591,0,-387,-189,-386,5,13,-18,0,0,0,1,188863591,0
141408,188963551,0,-388,-194,-383,5,13,-18,0,0,0,1,188963551,0
141500,189063511,0,-388,-188,-386,5,13,-18,0,0,0,1,189063511,0
141589,189163471,0,-389,-194,-381,5,13,-18,0,0,0,1,189163471,0
141678,189263431,0,-390,-189,-384,5,13,-18,0,0,0,1,189263431,0
141769,189363391,0,-389,-194,-382,5,13,-18,0,0,0,1,189363391,0
141858,189463351,0,-389,-189,-385,5,13,-18,0,0,0,1,189463351,0
141951,189563311,0,-390,-195,-381,5,13,-18,0,0,0,1,189563311,0
142040,189663271,0,-389,-189,-385,5,13,-18,0,0,0,1,189663271,0
142130,189764064,0,-389,-194,-382,5,13,-18,0,0,0,1,189764064,0
142219,189864024,0,-387,-190,-386,5,13,-18,0,0,0,1,189864024,0
142308,189963984,0,-388,-196,-382,5,13,-18,0,0,0,1,189963984,0
142400,190063944,0,-387,-191,-385,5,13,-18,0,0,0,1,190063944,0
142489,190163904,0,-387,-196,-383,5,13,-18,0,0,0,1,190163904,0
142578,190263864,0,-388,-191,-385,5,13,-18,0,0,0,1,190263864,0
142669,190363824,0,-388,-196,-382,5,13,-18,0,0,0,1,190363824,0
142758,190463784,0,-388,-191,-385,5,13,-18,0,0,0,1,190463784,0
142851,190563744,0,-388,-195,-382,5,13,-18,0,0,0,1,190563744,0
142940,190663704,0,-388,-190,-385,5,13,-18,0,0,0,1,190663704,0
143030,190763664,0,-389,-196,-381,5,13,-18,0,0,0,1,190763664,0
143119,190863624,0,-386,-191,-386,5,13,-18,0,0,0,1,190863624,0
143208,190963584,0,-387,-197,-383,5,13,-18,0,0,0,1,190963584,0
143300,191063544,0,-386,-191,-387,5,13,-18,0,0,0,1,191063544,0
143389,191163504,0,-388,-196,-382,5,13,-18,0,0,0,1,191163504,0
143478,191263464,0,-388,-190,-384,5,13,-18,0,0,0,1,191263464,0
143569,191363424,0,-388,-196,-382,5,13,-18,0,0,0,1,191363424,0
143658,191463384,0,-387,-190,-386,5,13,-18,0,0,0,1,191463384,0
143752,191563344,0,-387,-196,-383,5,13,-18,0,0,0,1,191563344,0
143841,191663304,0,-387,-189,-386,5,13,-18,0,0,0,1,191663304,0
143931,191763264,0,-389,-186,-386,5,13,-18,0,0,0,1,191763264,0
144020,191864057,0,-386,-169,-396,5,13,-18,0,0,0,1,191864057,0
144109,191964017,0,-386,-167,-397,5,13,-18,0,0,0,1,191964017,0
144201,192063977,0,-385,-160,-401,5,13,-18,0,0,0,1,192063977,0
144290,192163937,0,-386,-170,-396,5,13,-18,0,0,0,1,192163937,0
144379,192263897,0,-387,-169,-396,5,13,-18,0,0,0,1,192263897,0
144471,192363857,0,-387,-179,-392,5,13,-18,0,0,0,1,192363857,0
144560,192463817,0,-386,-179,-392,5,13,-18,0,0,0,1,192463817,0
144653,192563777,0,-386,-188,-389,5,13,-18,0,0,0,1,192563777,0
144742,192663737,0,-384,-186,-391,5,13,-18,0,0,0,1,192663737,0
144832,192763697,0,-383,-196,-387,5,13,-18,0,0,0,1,192763697,0
144921,192863657,0,-380,-194,-392,5,13,-18,0,0,0,1,192863657,0
145010,192963617,0,-381,-200,-387,5,13,-18,0,0,0,1,192963617,0
145102,193063577,0,-377,-196,-393,5,13,-18,0,0,0,1,193063577,0
145191,193163537,0,-377,-204,-389,5,13,-18,0,0,0,1,193163537,0
145280,193263497,0,-376,-199,-392,5,13,-18,0,0,0,1,193263497,0
145371,193363457,0,-378,-205,-387,5,13,-18,0,0,0,1,193363457,0
145460,193463417,0,-377,-200,-390,5,13,-18,0,0,0,1,193463417,0
145553,193563377,0,-379,-205,-386,5,13,-18,0,0,0,1,193563377,0
145643,193663337,0,-378,-199,-390,5,13,-18,0,0,0,1,193663337,0
145733,193763297,0,-380,-203,-387,5,13,-18,0,0,0,1,193763297,0
145822,193864090,0,-379,-197,-391,5,13,-18,0,0,0,1,193864090,0
145911,193964050,0,-381,-201,-387,5,13,-18,0,0,0,1,193964050,0
146003,194064010,0,-380,-194,-392,5,13,-18,0,0,0,1,194064010,0
146092,194163970,0,-381,-199,-388,5,13,-18,0,0,0,1,194163970,0
146181,194263930,0,-380,-194,-391,5,13,-18,0,0,0,1,194263930,0
146272,194363890,0,-380,-201,-387,5,13,-18,0,0,0,1,194363890,0
146361,194463850,0,-381,-196,-389,5,13,-18,0,0,0,1,194463850,0
146454,194563810,0,-380,-202,-387,5,13,-18,0,0,0,1,194563810,0
146543,194663770,0,-379,-196,-391,5,13,-18,0,0,0,1,194663770,0
146633,194763730,0,-379,-203,-387,5,13,-18,0,0,0,1,194763730,0
146722,194863690,0,-377,-198,-392,5,13,-18,0,0,0,1,194863690,0
146811,194963650,0,-380,-203,-387,5,13,-18,0,0,0,1,194963650,0
146903,195063610,0,-378,-200,-390,5,13,-18,0,0,0,1,195063610,0
146992,195163570,0,-380,-205,-385,5,13,-18,0,0,0,1,195163570,0
147081,195263530,0,-377,-201,-391,5,13,-18,0,0,0,1,195263530,0
147172,195363490,0,-378,-206,-387,5,13,-18,0,0,0,1,195363490,0
147261,195463450,0,-377,-201,-391,5,13,-18,0,0,0,1,195463450,0
147354,195563410,0,-379,-206,-387,5,13,-18,0,0,0,1,195563410,0
147443,195663370,0,-377,-201,-391,5,13,-18,0,0,0,1,195663370,0
147533,195763330,0,-378,-206,-387,5,13,-18,0,0,0,1,195763330,0
147622,195863290,0,-377,-202,-390,5,13,-18,0,0,0,1,195863290,0
147711,195964083,0,-379,-206,-386,5,13,-18,0,0,0,1,195964083,0
147803,196064043,0,-375,-198,-394,5,13,-18,0,0,0,1,196064043,0
147892,196164003,0,-377,-204,-389,5,13,-18,0,0,0,1,196164003,0
147981,196263963,0,-377,-200,-391,5,13,-18,0,0,0,1,196263963,0
148072,196363923,0,-379,-207,-385,5,13,-18,0,0,0,1,196363923,0
148161,196463883,0,-378,-202,-389,5,13,-18,0,0,0,1,196463883,0
148255,196563843,0,-379,-208,-384,5,13,-18,0,0,0,1,196563843,0
148344,196663803,0,-378,-200,-390,5,13,-18,0,0,0,1,196663803,0
148434,196763763,0,-380,-194,-391,5,13,-18,0,0,0,1,196763763,0
148523,196863723,0,-375,-170,-407,5,13,-18,0,0,0,1,196863723,0
148612,196963683,0,-374,-163,-411,5,13,-18,0,0,0,1,196963683,0
148704,197063643,0,-371,-159,-415,5,13,-18,0,0,0,1,197063643,0
148793,197163603,0,-374,-171,-407,5,13,-18,0,0,0,1,197163603,0
148882,197263563,0,-372,-174,-408,5,13,-18,0,0,0,1,197263563,0
148973,197363523,0,-374,-187,-400,5,13,-18,0,0,0,1,197363523,0
149062,197463483,0,-371,-187,-403,5,13,-18,0,0,0,1,197463483,0
149155,197563443,0,-372,-196,-398,5,13,-18,0,0,0,1,197563443,0
149244,197663403,0,-369,-194,-401,5,13,-18,0,0,0,1,197663403,0
149334,197763363,0,-369,-203,-397,5,13,-18,0,0,0,1,197763363,0
149423,197863323,0,-365,-201,-401,5,13,-18,0,0,0,1,197863323,0
149512,197963283,0,-365,-209,-397,5,13,-18,0,0,0,1,197963283,0
149604,198064076,0,-362,-205,-402,5,13,-18,0,0,0,1,198064076,0
149693,198164036,0,-363,-211,-398,5,13,-18,0,0,0,1,198164036,0
149782,198263996,0,-361,-208,-402,5,13,-18,0,0,0,1,198263996,0
149873,198363956,0,-363,-213,-397,5,13,-18,0,0,0,1,198363956,0
149962,198463916,0,-361,-206,-402,5,13,-18,0,0,0,1,198463916,0
150054,198563876,0,-364,-210,-398,5,13,-18,0,0,0,1,198563876,0
150144,198663836,0,-364,-203,-402,5,13,-18,0,0,0,1,198663836,0
150235,198763796,0,-367,-208,-397,5,13,-18,0,0,0,1,198763796,0
150324,198863756,0,-366,-202,-400,5,13,-18,0,0,0,1,198863756,0
150413,198963716,0,-370,-206,-395,5,13,-18,0,0,0,1,198963716,0
150504,199063676,0,-368,-202,-398,5,13,-18,0,0,0,1,199063676,0
150594,199163636,0,-370,-208,-393,5,13,-18,0,0,0,1,199163636,0
150683,199263596,0,-365,-204,-400,5,13,-18,0,0,0,1,199263596,0
150774,199363556,0,-369,-209,-394,5,13,-18,0,0,0,1,199363556,0
150863,199463516,0,-366,-205,-399,5,13,-18,0,0,0,1,199463516,0
150955,199563476,0,-369,-212,-392,5,13,-18,0,0,0,1,199563476,0
151045,199663436,0,-365,-208,-398,5,13,-18,0,0,0,1,199663436,0
151135,199763396,0,-367,-214,-394,5,13,-18,0,0,0,1,199763396,0
151224,199863356,0,-364,-208,-399,5,13,-18,0,0,0,1,199863356,0
151313,199963316,0,-367,-214,-393,5,13,-18,0,0,0,1,199963316,0
151404,200063276,0,-364,-209,-398,5,13,-18,0,0,0,1,200063276,0
151494,200164069,0,-368,-215,-392,5,13,-18,0,0,0,1,200164069,0
151583,200264029,0,-364,-212,-397,5,13,-18,0,0,0,1,200264029,0
151674,200363989,0,-367,-216,-392,5,13,-18,0,0,0,1,200363989,0
151763,200463949,0,-363,-211,-398,5,13,-18,0,0,0,1,200463949,0
151855,200563909,0,-366,-215,-393,5,13,-18,0,0,0,1,200563909,0
151945,200663869,0,-364,-209,-398,5,13,-18,0,0,0,1,200663869,0
152035,200763829,0,-367,-213,-393,5,13,-18,0,0,0,1,200763829,0
152124,200863789,0,-365,-208,-398,5,13,-18,0,0,0,1,200863789,0
152213,200963749,0,-368,-212,-394,5,13,-18,0,0,0,1,200963749,0
152300,201063709,0,-366,-208,-397,5,13,-18,0,0,0,1,201063709,0
152386,201163669,0,-369,-213,-392,5,13,-18,0,0,0,1,201163669,0
152475,201263629,0,-364,-209,-399,5,13,-18,0,0,0,1,201263629,0
152566,201363589,0,-368,-212,-393,5,13,-18,0,0,0,1,201363589,0
152655,201463549,0,-363,-208,-400,5,13,-18,0,0,0,1,201463549,0
152748,201563509,0,-367,-214,-393,5,13,-18,0,0,0,1,201563509,0
152838,201663469,0,-365,-205,-399,5,13,-18,0,0,0,1,201663469,0
152928,201763429,0,-368,-196,-401,5,13,-18,0,0,0,1,201763429,0
153017,201863389,0,-361,-168,-420,5,13,-18,0,0,0,1,201863389,0
153106,201963349,0,-358,-149,-430,5,13,-18,0,0,0,1,201963349,0
153197,202063309,0,-349,-133,-443,5,13,-18,0,0,0,1,202063309,0
153287,202163269,0,-353,-142,-436,5,13,-18,0,0,0,1,202163269,0
153376,202264062,0,-353,-150,-434,5,13,-18,0,0,0,1,202264062,0
153468,202364022,0,-358,-167,-423,5,13,-18,0,0,0,1,202364022,0
153557,202463982,0,-354,-174,-423,5,13,-18,0,0,0,1,202463982,0
153649,202563942,0,-355,-190,-416,5,13,-18,0,0,0,1,202563942,0
153739,202663902,0,-349,-194,-420,5,13,-18,0,0,0,1,202663902,0
153829,202763862,0,-347,-206,-415,5,13,-18,0,0,0,1,202763862,0
153918,202863822,0,-341,-208,-419,5,13,-18,0,0,0,1,202863822,0
154007,202963782,0,-341,-218,-414,5,13,-18,0,0,0,1,202963782,0
154098,203063742,0,-336,-218,-418,5,13,-18,0,0,0,1,203063742,0
154188,203163702,0,-339,-227,-411,5,13,-18,0,0,0,1,203163702,0
154277,203263662,0,-333,-223,-417,5,13,-18,0,0,0,1,203263662,0
154368,203363622,0,-338,-225,-412,5,13,-18,0,0,0,1,203363622,0
154457,203463582,0,-334,-220,-418,5,13,-18,0,0,0,1,203463582,0
154549,203563542,0,-340,-224,-411,5,13,-18,0,0,0,1,203563542,0
154639,203663502,0,-338,-220,-415,5,13,-18,0,0,0,1,203663502,0
154729,203763462,0,-343,-224,-409,5,13,-18,0,0,0,1,203763462,0
154819,203863422,0,-341,-217,-414,5,13,-18,0,0,0,1,203863422,0
154908,203963382,0,-346,-220,-409,5,13,-18,0,0,0,1,203963382,0
154999,204063342,0,-343,-214,-414,5,13,-18,0,0,0,1,204063342,0
155089,204163302,0,-348,-218,-408,5,13,-18,0,0,0,1,204163302,0
155178,204263262,0,-344,-214,-413,5,13,-18,0,0,0,1,204263262,0
155269,204364055,0,-347,-217,-409,5,13,-18,0,0,0,1,204364055,0
155358,204464015,0,-342,-212,-416,5,13,-18,0,0,0,1,204464015,0
155450,204563975,0,-346,-220,-409,5,13,-18,0,0,0,1,204563975,0
155540,204663935,0,-341,-218,-413,5,13,-18,0,0,0,1,204663935,0
155630,204763895,0,-343,-225,-409,5,13,-18,0,0,0,1,204763895,0
155719,204863855,0,-340,-222,-413,5,13,-18,0,0,0,1,204863855,0
155808,204963815,0,-341,-228,-409,5,13,-18,0,0,0,1,204963815,0
155899,205063775,0,-337,-224,-413,5,13,-18,0,0,0,1,205063775,0
155989,205163735,0,-341,-231,-407,5,13,-18,0,0,0,1,205163735,0
156078,205263695,0,-335,-226,-414,5,13,-18,0,0,0,1,205263695,0
156169,205363655,0,-341,-229,-408,5,13,-18,0,0,0,1,205363655,0
156258,205463615,0,-338,-227,-412,5,13,-18,0,0,0,1,205463615,0
156350,205563575,0,-342,-231,-406,5,13,-18,0,0,0,1,205563575,0
156440,205663535,0,-337,-227,-412,5,13,-18,0,0,0,1,205663535,0
156530,205763495,0,-342,-230,-407,5,13,-18,0,0,0,1,205763495,0
156619,205863455,0,-339,-224,-412,5,13,-18,0,0,0,1,205863455,0
156708,205963415,0,-343,-228,-407,5,13,-18,0,0,0,1,205963415,0
156799,206063375,0,-339,-223,-412,5,13,-18,0,0,0,1,206063375,0
156889,206163335,0,-344,-227,-407,5,13,-18,0,0,0,1,206163335,0
156978,206263295,0,-340,-223,-411,5,13,-18,0,0,0,1,206263295,0
157069,206364088,0,-343,-226,-408,5,13,-18,0,0,0,1,206364088,0
157159,206464048,0,-336,-221,-416,5,13,-18,0,0,0,1,206464048,0
157251,206564008,0,-341,-225,-410,5,13,-18,0,0,0,1,206564008,0
157341,206663968,0,-339,-214,-417,5,13,-18,0,0,0,1,206663968,0
157431,206763928,0,-343,-202,-420,5,13,-18,0,0,0,1,206763928,0
157520,206863888,0,-335,-172,-440,5,13,-18,0,0,0,1,206863888,0
157609,206963848,0,-331,-150,-450,5,13,-18,0,0,0,1,206963848,0
157700,207063808,0,-317,-119,-469,5,13,-18,0,0,0,1,207063808,0
157790,207163768,0,-312,-109,-475,5,13,-18,0,0,0,1,207163768,0
157879,207263728,0,-300,-98,-485,5,13,-18,0,0,0,1,207263728,0
157970,207363688,0,-299,-103,-485,5,13,-18,0,0,0,1,207363688,0
158059,207463648,0,-284,-104,-493,5,13,-18,0,0,0,1,207463648,0
158151,207563608,0,-274,-113,-497,5,13,-18,0,0,0,1,207563608,0
158241,207663568,0,-253,-117,-507,5,13,-18,0,0,0,1,207663568,0
158331,207763528,0,-244,-129,-509,5,13,-18,0,0,0,1,207763528,0
158420,207863488,0,-221,-131,-519,5,13,-18,0,0,0,1,207863488,0
158509,207963448,0,-206,-143,-522,5,13,-18,0,0,0,1,207963448,0
158600,208063408,0,-182,-147,-530,5,13,-18,0,0,0,1,208063408,0
158690,208163368,0,-170,-162,-529,5,13,-18,0,0,0,1,208163368,0
158779,208263328,0,-153,-170,-532,5,13,-18,0,0,0,1,208263328,0
158870,208363288,0,-146,-185,-529,5,13,-18,0,0,0,1,208363288,0
158959,208464081,0,-130,-190,-531,5,13,-18,0,0,0,1,208464081,0
159051,208564041,0,-124,-202,-528,5,13,-18,0,0,0,1,208564041,0
159141,208664001,0,-106,-201,-532,5,13,-18,0,0,0,1,208664001,0
159231,208763961,0,-100,-207,-531,5,13,-18,0,0,0,1,208763961,0
159320,208863921,0,-86,-204,-535,5,13,-18,0,0,0,1,208863921,0
159410,208963881,0,-81,-211,-533,5,13,-18,0,0,0,1,208963881,0
159501,209063841,0,-67,-208,-536,5,13,-18,0,0,0,1,209063841,0
159590,209163801,0,-63,-213,-534,5,13,-18,0,0,0,1,209163801,0
159680,209263761,0,-48,-212,-537,5,13,-18,0,0,0,1,209263761,0
159771,209363721,0,-44,-216,-535,5,13,-18,0,0,0,1,209363721,0
159860,209463681,0,-30,-215,-537,5,13,-18,0,0,0,1,209463681,0
159952,209563641,0,-27,-221,-534,5,13,-18,0,0,0,1,209563641,0
160041,209663601,0,-10,-223,-534,5,13,-18,0,0,0,1,209663601,0
160131,209763561,0,-6,-225,-533,5,13,-18,0,0,0,1,209763561,0
160221,209863521,0,11,-222,-534,5,13,-18,0,0,0,1,209863521,0
160310,209963481,0,17,-226,-533,5,13,-18,0,0,0,1,209963481,0
160401,210063441,0,34,-225,-532,5,13,-18,0,0,0,1,210063441,0
160490,210163401,0,38,-229,-530,5,13,-18,0,0,0,1,210163401,0
160580,210263361,0,54,-226,-530,5,13,-18,0,0,0,1,210263361,0
160671,210363321,0,55,-228,-529,5,13,-18,0,0,0,1,210363321,0
160760,210463281,0,67,-227,-528,5,13,-18,0,0,0,1,210463281,0
160852,210564074,0,64,-229,-528,5,13,-18,0,0,0,1,210564074,0
160941,210664034,0,72,-227,-528,5,13,-18,0,0,0,1,210664034,0
161031,210763994,0,70,-231,-526,5,13,-18,0,0,0,1,210763994,0
161121,210863954,0,78,-229,-526,5,13,-18,0,0,0,1,210863954,0
161210,210963914,0,73,-233,-525,5,13,-18,0,0,0,1,210963914,0
161301,211063874,0,77,-232,-525,5,13,-18,0,0,0,1,211063874,0
161390,211163834,0,70,-235,-524,5,13,-18,0,0,0,1,211163834,0
161480,211263794,0,76,-232,-525,5,13,-18,0,0,0,1,211263794,0
