LineNo,TimeUS,TPD,PD,DVD,TVD,VD,DAD,TAD,AD,labels
128663,174763400,-21.59205,-21.63028,-0.00865023,0.02957975,0.0271395,0.00000353,0.01828421,0.1092911,0
128753,174863360,-21.59291,-21.6307,-0.00864962,0.02913847,0.02639668,0.00000564,0.00866337,-0.1285238,0
128844,174963320,-21.59365,-21.6315,-0.00864923,0.02919257,0.02724712,-0.00000325,0.00956149,0.05534363,0
128933,175063280,-21.59449,-21.63193,-0.00864945,0.02878707,0.02672271,-0.00000009,0.00467837,-0.1283779,0
129022,175164073,-21.59526,-21.63287,-0.00865007,0.02895736,0.02649547,-0.00000404,0.01456775,0.08708572,0
129113,175264033,-21.59614,-21.63357,-0.00865014,0.02878638,0.02411327,0.00000437,0.01341672,-0.139513,0
129202,175363993,-21.59697,-21.6348,-0.00864984,0.02917731,0.0247296,0.00000185,0.02166399,0.05581093,0
129295,175463953,-21.59783,-21.6356,-0.00864938,0.02911917,0.02423256,0.00000454,0.01706854,-0.0909462,0
129384,175563913,-21.59869,-21.63683,-0.00864874,0.02949579,0.0258003,0.00000637,0.02149425,0.07746315,0
129473,175663873,-21.59952,-21.63751,-0.00864826,0.02934002,0.02529977,0.00000287,0.01205727,-0.16502,0
129563,175763833,-21.60038,-21.63865,-0.00864787,0.02962361,0.0264783,0.00000595,0.01979617,0.0832634,0
129652,175863793,-21.60126,-21.63919,-0.00864715,0.02928498,0.02649283,0.00000743,0.00735416,-0.1135378,0
129744,175963753,-21.60211,-21.64017,-0.00864642,0.02941511,0.02849915,0.0000088,0.01395802,0.1324472,0
129833,176063713,-21.60299,-21.64068,-0.00864549,0.02903761,0.02726818,0.0000093,0.00695028,-0.1248693,0
129922,176163673,-21.60385,-21.64159,-0.00864452,0.0290923,0.02711557,0.00000952,0.01562993,0.09375,0
130013,176263633,-21.60471,-21.64198,-0.00864371,0.02863168,0.02652718,0.00000752,0.00406581,-0.1792536,0
130102,176363593,-21.6055,-21.64278,-0.00864348,0.02863924,0.02750411,0.0000021,0.01237476,0.1465302,0
130195,176463553,-21.60633,-21.64304,-0.00864341,0.02806802,0.0263141,0.00000067,-0.00106156,-0.1964808,0
130284,176563513,-21.60719,-21.64384,-0.0086432,0.02800719,0.02585208,0.00000169,0.01343285,0.09861851,0
130374,176663473,-21.60798,-21.64425,-0.00864335,0.02762374,0.02489858,-0.00000497,0.00723608,-0.1468611,0
130464,176763433,-21.60884,-21.64494,-0.00868059,0.02741805,0.02670245,-0.00030246,0.01169372,0.1289568,0
130553,176863393,-21.60969,-21.64522,-0.00870402,0.02682333,0.02442022,-0.00018456,0.00515872,-0.1406746,0
130645,176963353,-21.61057,-21.64604,-0.00871841,0.02675034,0.02370513,-0.00010867,0.01730032,0.07323742,0
130734,177063313,-21.61143,-21.64658,-0.00872672,0.02642709,0.02104186,-0.00006637,0.01777443,-0.1278677,0
130823,177163273,-21.61226,-21.64757,-0.00873161,0.02657356,0.02265238,-0.0000412,0.02556278,0.1458683,0
130914,177264066,-21.61312,-21.64803,-0.00873484,0.02617482,0.02358837,-0.00002431,0.00646153,-0.2004795,0
131003,177364026,-21.61396,-21.64877,-0.00873689,0.02607512,0.02309841,-0.00001658,0.01505439,0.07632828,0
131096,177463986,-21.61484,-21.64901,-0.00873805,0.02543187,0.02531466,-0.00000683,-0.00237314,-0.0885582,0
131185,177563946,-21.61569,-21.64941,-0.00873858,0.02498212,0.02396541,-0.00000346,0.00172179,-0.00172901,0
131274,177663906,-21.61655,-21.64946,-0.00873883,0.02417376,0.02580887,-0.00000144,-0.01235231,-0.1200638,0
131364,177763866,-21.61738,-21.6497,-0.00873901,0.02357788,0.02583621,-0.00000309,-0.00820856,0.05504608,0
131453,177863826,-21.61822,-21.64959,-0.00873934,0.02263273,0.02442046,-0.00000403,-0.0155909,-0.1372404,0
131545,177963786,-21.61905,-21.64975,-0.00873982,0.0219511,0.02409419,-0.00000421,-0.00968451,0.05036259,0
131634,178063746,-21.61989,-21.64963,-0.00874021,0.02100344,0.02331634,-0.00000485,-0.01685502,-0.1287241,0
131723,178163706,-21.62075,-21.64972,-0.0087405,0.02023166,0.02392575,-0.00000267,-0.01360668,0.07975197,0
131815,178263666,-21.6216,-21.64957,-0.00874074,0.01922801,0.02014388,-0.00000077,-0.01839839,-0.277626,0
131904,178363626,-21.62242,-21.6498,-0.00874122,0.01864159,0.02432434,-0.00000434,-0.01358336,0.2105713,0
131997,178463586,-21.62327,-21.64978,-0.00874166,0.01776224,0.01897108,-0.00000475,-0.01546779,-0.2031727,0
132086,178563546,-21.62413,-21.65006,-0.00874201,0.01718572,0.01936691,-0.00000231,-0.00722119,0.04810524,0
132175,178663506,-21.6249,-21.65018,-0.00874267,0.0165332,0.01706557,-0.00001178,-0.01074532,-0.1659012,0
132265,178763466,-21.62573,-21.65058,-0.00874378,0.01610241,0.01708772,-0.00000895,-0.00300073,0.04108524,0
132354,178863426,-21.62657,-21.65087,-0.00874473,0.01555947,0.01383804,-0.00001032,-0.00317432,-0.1942673,0
132446,178963386,-21.62736,-21.65149,-0.00874596,0.01538002,0.01440643,-0.00001375,0.00532128,0.06173134,0
132535,179063346,-21.62822,-21.65187,-0.00874705,0.01490529,0.01429954,-0.00000766,-0.00383739,-0.1257639,0
132624,179163306,-21.62907,-21.65229,-0.00874764,0.01447258,0.01559056,-0.00000752,-0.0056009,0.04278374,0
132715,179263266,-21.62991,-21.65255,-0.00874818,0.01389342,0.01450135,-0.00000763,-0.01027553,-0.1464338,0
132804,179364059,-21.63074,-21.65302,-0.00874902,0.01352638,0.016731,-0.00000974,-0.01057948,0.08408451,0
132897,179464019,-21.63156,-21.65329,-0.00875012,0.0129784,0.01422363,-0.00001397,-0.01483988,-0.1527166,0
132986,179563979,-21.63244,-21.65382,-0.008751,0.01263327,0.01291277,-0.00000554,-0.0056044,-0.02399635,0
133075,179663939,-21.63331,-21.65425,-0.00875142,0.01218852,0.01156215,-0.00000288,-0.00642929,-0.1398258,0
133165,179763899,-21.63411,-21.65508,-0.00875175,0.01221993,0.01233252,-0.0000111,0.00307975,0.06852245,0
133254,179863859,-21.63496,-21.65578,-0.00875271,0.01206272,0.00958524,-0.00000926,0.00412919,-0.1283903,0
133346,179963819,-21.63582,-21.65685,-0.00875343,0.01228173,0.00938613,-0.00000512,0.01721205,0.1048622,0
133435,180063779,-21.6367,-21.65776,-0.00875381,0.01230332,0.007898,-0.00000266,0.01538431,-0.1219349,0
133524,180163739,-21.63751,-21.65883,-0.00875428,0.01256164,0.01346651,-0.00000681,0.0127708,0.1786089,0
133615,180263699,-21.63835,-21.65945,-0.00875506,0.01234601,0.00999187,-0.00000944,0.00367013,-0.1832466,0
133704,180363659,-21.63923,-21.66042,-0.00875557,0.01243583,0.0128236,-0.00000284,0.01132631,0.1851301,0
133797,180463619,-21.64008,-21.66112,-0.00875583,0.01228421,0.01035322,-0.00000103,0.00188017,-0.1875362,0
133886,180563579,-21.6409,-21.66225,-0.00875619,0.01259879,0.01145285,-0.00000586,0.01552977,0.1271305,0
133975,180663539,-21.64169,-21.66309,-0.00875718,0.01264663,0.01137943,-0.00001472,0.00504234,-0.1465006,0
134065,180763499,-21.64248,-21.66398,-0.00875882,0.01274021,0.01364816,-0.00001688,0.00289613,0.1011267,0
134154,180863459,-21.64331,-21.66458,-0.00876038,0.01250182,0.01228007,-0.00001583,-0.00247898,-0.07876205,0
134246,180963419,-21.64417,-21.6653,-0.00876182,0.01237343,0.0147127,-0.00001185,-0.0043558,0.1023636,0
134335,181063379,-21.64503,-21.66584,-0.00876285,0.01205258,0.01175228,-0.0000099,-0.00776508,-0.1767855,0
134424,181163339,-21.64586,-21.66669,-0.00876389,0.01206375,0.01183485,-0.00001162,0.00120279,0.06378746,0
134515,181263299,-21.64672,-21.66734,-0.00876479,0.01186021,0.01179208,-0.00000674,-0.00378427,-0.1470251,0
134604,181364092,-21.64755,-21.66821,-0.00876558,0.01189604,0.01151811,-0.00000974,0.0057553,0.1005802,0
134697,181464052,-21.64843,-21.66893,-0.00876634,0.01172683,0.00957552,-0.0000056,0.00358449,-0.149085,0
134786,181564012,-21.64929,-21.67002,-0.00876659,0.01196339,0.01045833,-0.00000397,0.01536292,0.1300602,0
134876,181663972,-21.65013,-21.6708,-0.00764605,0.01302289,0.01005791,0.03483223,0.04324472,-0.05587959,0
134966,181763932,-21.65074,-21.67168,-0.00488743,0.01605007,0.01296511,0.02113266,0.03972691,0.1118336,0
135055,181863892,-21.65114,-21.67207,-0.00321373,0.017714,0.01379616,0.01282212,0.0233526,-0.1287403,0
135147,181963852,-21.65138,-21.67269,-0.0021985,0.01911009,0.01539986,0.00777651,0.03090226,0.08100796,0
135236,182063812,-21.65158,-21.67289,-0.00158267,0.01973325,0.01549528,0.00471892,0.01758411,-0.1551313,0
135325,182163772,-21.6517,-21.6733,-0.00120891,0.02038777,0.01707759,0.00286124,0.0239688,0.1027107,0
135416,182263732,-21.6518,-21.67336,-0.00098241,0.02058253,0.01774227,0.00173458,0.01271668,-0.1377678,0
135506,182363692,-21.65188,-21.67355,-0.00084504,0.02082244,0.02075509,0.00105194,0.01265226,0.1635208,0
135599,182463652,-21.65198,-21.67333,-0.00076163,0.02059335,0.0201421,0.00064044,-0.00067802,-0.1791706,0
135688,182563612,-21.65207,-21.6732,-0.0007108,0.02042201,0.02439797,0.00039145,-0.00580323,0.1753368,0
135777,182663572,-21.65216,-21.67277,-0.00067962,0.01992829,0.02153142,0.00024087,-0.01423814,-0.157547,0
135867,182763532,-21.65226,-21.6727,-0.00066038,0.01977908,0.02338086,0.00014934,-0.00551118,0.1343145,0
135956,182863492,-21.65235,-21.67237,-0.00064834,0.01936875,0.02020837,0.00009445,-0.01343146,-0.2475319,0
136048,182963452,-21.65243,-21.67266,-0.00064069,0.01958148,0.02105569,0.00006022,-0.00107763,0.1099634,0
136137,183063412,-21.65253,-21.67254,-0.00063569,0.01937895,0.01802656,0.00004062,0.00022946,-0.1330185,0
136226,183163372,-21.65262,-21.6728,-0.00063223,0.01954355,0.0188573,0.00002944,0.00565106,0.09975815,0
136317,183263332,-21.65271,-21.67275,-0.00062968,0.01940694,0.01918959,0.00002213,-0.00211056,-0.1519508,0
136407,183363292,-21.65281,-21.67283,-0.00062775,0.01939667,0.02177267,0.00001752,-0.00369751,0.1183004,0
136500,183464085,-21.6529,-21.67251,-0.00062611,0.01898082,0.01978411,0.00001532,-0.01337946,-0.219841,0
136589,183564045,-21.653,-21.67254,-0.00062463,0.01891394,0.02241651,0.00001438,-0.00884066,0.1089439,0
136678,183664005,-21.6531,-21.67229,-0.00062322,0.018576,0.01950294,0.00001384,-0.01224552,-0.173564,0
136768,183763965,-21.65318,-21.67235,-0.00062195,0.01854553,0.02110713,0.00001224,-0.00651013,0.1127396,0
136857,183863925,-21.65328,-21.67211,-0.00062074,0.01820983,0.0206179,0.00001189,-0.01537818,-0.0835762,0
136949,183963885,-21.65337,-21.67222,-0.00061955,0.01822566,0.02057169,0.00001213,-0.00497786,0.1143217,0
137038,184063845,-21.65347,-21.67197,-0.00061834,0.01788752,0.02018246,0.0000123,-0.01798884,-0.1694393,0
137127,184163805,-21.65356,-21.67219,-0.00061712,0.01801325,0.01905432,0.00001248,-0.00151563,0.08013153,0
137218,184263765,-21.65365,-21.67221,-0.00061591,0.01794122,0.01739645,0.00001159,-0.00374458,-0.1207266,0
137307,184363725,-21.65374,-21.67263,-0.0006148,0.0182768,0.01697885,0.00001133,0.00863859,0.07640362,0
137400,184463685,-21.65384,-21.67284,-0.00061364,0.01839515,0.01463727,0.00001193,0.00815766,-0.1757555,0
137489,184563645,-21.65392,-21.67334,-0.00061243,0.01879919,0.01825956,0.00001143,0.01319248,0.1620207,0
137578,184663605,-21.65402,-21.67346,-0.00061125,0.01882967,0.01530571,0.00001232,0.00655766,-0.2521496,0
137668,184763565,-21.65412,-21.67392,-0.00061001,0.01919467,0.01703214,0.00001272,0.01934667,0.2009792,0
137757,184863525,-21.65421,-21.67408,-0.00060871,0.01925457,0.01668753,0.00001329,0.01009727,-0.1494408,0
137849,184963485,-21.65431,-21.6744,-0.00060738,0.01948539,0.01719938,0.00001283,0.01572955,0.09433842,0
137938,185063445,-21.6544,-21.67439,-0.00060609,0.0193817,0.01598174,0.00001309,0.00505847,-0.2653475,0
138027,185163405,-21.6545,-21.67474,-0.00060476,0.0196345,0.01856711,0.0000132,0.01399773,0.1638851,0
138118,185263365,-21.65459,-21.6748,-0.00060342,0.01960898,0.0158754,0.00001335,0.00985158,-0.2123966,0
138209,185363325,-21.65469,-21.67504,-0.00060209,0.01974947,0.01921813,0.00001357,0.00856867,0.1072512,0
138301,185463285,-21.65478,-21.67488,-0.0006008,0.01950418,0.01995024,0.00001261,-0.00359179,-0.1226635,0
138391,185564078,-21.65487,-21.67486,-0.00059953,0.01939071,0.02190581,0.00001274,-0.00222464,0.1446161,0
138480,185664038,-21.65496,-21.67455,-0.00059828,0.01899401,0.01945207,0.00001255,-0.00866806,-0.1828814,0
138570,185763998,-21.65505,-21.67467,-0.00059701,0.01902213,0.02043114,0.00001283,-0.00097313,0.1302633,0
138659,185863958,-21.65515,-21.67454,-0.00059568,0.01879153,0.01805119,0.00001379,-0.00464197,-0.1575851,0
138750,185963918,-21.65524,-21.67491,-0.00059428,0.01907614,0.01832968,0.00001397,0.01028792,0.09697533,0
138840,186063878,-21.65534,-21.67496,-0.00059285,0.01902874,0.01687116,0.00001458,0.00326715,-0.1852303,0
138925,186163838,-21.65544,-21.6754,-0.0005914,0.01937198,0.01964661,0.00001466,0.01020859,0.1156025,0
139012,186263798,-21.65553,-21.67548,-0.00058994,0.01935635,0.01666204,0.00001473,0.0057912,-0.1571293,0
139101,186363758,-21.65562,-21.67596,-0.00058846,0.01974846,0.01977796,0.00001376,0.01111352,0.1424713,0
139193,186463718,-21.65571,-21.67605,-0.00058708,0.01974495,0.0165954,0.00001387,0.0055323,-0.1908512,0
139283,186563678,-21.65581,-21.67653,-0.00058568,0.02012965,0.02054279,0.00001442,0.01160217,0.249691,0
139373,186663638,-21.65594,-21.6766,-0.00229288,0.0183663,0.01621818,-0.02293137,-0.02003829,-0.2210913,0
139463,186763598,-21.65624,-21.67694,-0.00400268,0.01670533,0.02117252,-0.01446037,-0.01885234,0.2388382,0
139552,186863558,-21.65667,-21.67714,-0.00510394,0.01535992,0.01390405,-0.00900778,-0.01306894,-0.2417336,0
139643,186963518,-21.65718,-21.67788,-0.00577594,0.01491742,0.01416724,-0.00568619,0.00503521,0.1627617,0
139733,187063478,-21.65772,-21.6785,-0.00620024,0.01457612,0.01033523,-0.0035964,0.00983912,-0.1633377,0
139822,187163438,-21.65833,-21.67942,-0.00647448,0.01461682,0.01485675,-0.00224386,0.01228278,0.1984119,0
139913,187263398,-21.65896,-21.6798,-0.00664189,0.01420039,0.01226198,-0.00141949,-0.000957,-0.2138004,0
140002,187363358,-21.65961,-21.68054,-0.00675038,0.01417735,0.01643814,-0.00088639,-0.00019712,0.1576548,0
140094,187463318,-21.66028,-21.68094,-0.0068194,0.01384222,0.01356044,-0.00054691,-0.00645188,-0.1584225,0
140184,187563278,-21.66091,-21.68182,-0.00686079,0.01404742,0.01443015,-0.00035315,0.0042774,0.1466608,0
140273,187664071,-21.66156,-21.68251,-0.00688807,0.01406163,0.01015185,-0.00022624,0.00731223,-0.238842,0
140363,187764031,-21.66221,-21.68364,-0.00690586,0.01452481,0.01378716,-0.00014696,0.0146093,0.1605911,0
140452,187863991,-21.66289,-21.68441,-0.00691757,0.0145961,0.0113903,-0.00009058,0.01107999,-0.1462088,0
140543,187963951,-21.66354,-21.6854,-0.00692466,0.0149308,0.01454135,-0.00006487,0.01247988,0.1110992,0
140633,188063911,-21.66423,-21.68594,-0.00692989,0.01478642,0.01289928,-0.000041,0.00174063,-0.1388597,0
140722,188163871,-21.66489,-21.68678,-0.00693326,0.01495883,0.01613448,-0.00003025,0.00550033,0.1351366,0
140813,188263831,-21.66556,-21.68721,-0.00693585,0.01471698,0.01336262,-0.00002343,-0.00022596,-0.1569538,0
140902,188363791,-21.66617,-21.68798,-0.00693789,0.0148663,0.01712258,-0.00003102,0.00210295,0.1816616,0
140994,188463751,-21.66681,-21.68824,-0.00694087,0.01449468,0.015579,-0.00003023,-0.01074543,-0.1486378,0
141085,188563711,-21.66742,-21.68888,-0.00694379,0.01451373,0.01759406,-0.0000337,-0.00333056,0.2485924,0
141174,188663671,-21.66805,-21.68927,-0.00694669,0.01427401,0.01506311,-0.0000336,-0.01010472,-0.182579,0
141264,188763631,-21.66867,-21.69008,-0.00695,0.01445869,0.01753624,-0.00003541,-0.00095599,0.2700796,0
141353,188863591,-21.66932,-21.69082,-0.00695304,0.01455087,0.0108593,-0.00002689,0.00756112,-0.2139225,0
141444,188963551,-21.66992,-21.69198,-0.00695612,0.01510442,0.01531321,-0.00003414,0.01202175,0.2200956,0
141534,189063511,-21.67058,-21.69285,-0.00695911,0.01530651,0.01093375,-0.00002612,0.0128457,-0.2112827,0
141623,189163471,-21.67123,-21.69392,-0.00696152,0.01572403,0.01643813,-0.00002509,0.01217881,0.2101574,0
141714,189263431,-21.6719,-21.6944,-0.00696359,0.01553885,0.01503408,-0.00002192,-0.00325231,-0.1792297,0
141803,189363391,-21.67253,-21.69516,-0.00696592,0.01566103,0.01830898,-0.0000254,0.00175203,0.221653,0
141894,189463351,-21.6732,-21.6955,-0.00696817,0.01533163,0.01429709,-0.00002142,-0.00049313,-0.1616116,0
141985,189563311,-21.67383,-21.69615,-0.00697057,0.01535365,0.01742984,-0.00002491,0.00007213,0.1817427,0
142074,189663271,-21.67448,-21.69647,-0.00697281,0.01501449,0.01496433,-0.00002525,-0.00773941,-0.2025661,0
142164,189764064,-21.67515,-21.6972,-0.00697516,0.01507807,0.01690288,-0.00002107,0.0010962,0.1886473,0
142253,189864024,-21.67581,-21.69762,-0.00697712,0.01482952,0.01280623,-0.00001884,-0.0014346,-0.2122602,0
142344,189963984,-21.67643,-21.69845,-0.00697934,0.01504459,0.01763466,-0.00002793,0.00065488,0.1835508,0
142434,190063944,-21.67709,-21.69893,-0.00698188,0.01485162,0.01431749,-0.00002305,-0.00634747,-0.1738415,0
142523,190163904,-21.67773,-21.6998,-0.00698399,0.01508632,0.01743262,-0.00002877,-0.00179042,0.1525183,0
142614,190263864,-21.67841,-21.70041,-0.00698642,0.01501309,0.01360592,-0.00002041,-0.00075396,-0.2052498,0
142703,190363824,-21.67906,-21.70144,-0.00698875,0.01539406,0.01799195,-0.00002109,0.00048896,0.1765766,0
142794,190463784,-21.67971,-21.70212,-0.00699093,0.0154163,0.01307532,-0.00002261,0.00009588,-0.1867504,0
142885,190563744,-21.68034,-21.70323,-0.00699349,0.01589469,0.01678205,-0.00002666,0.00815229,0.216033,0
142974,190663704,-21.68096,-21.70397,-0.00699622,0.01601647,0.01300889,-0.00003431,0.00669699,-0.1629105,0
143064,190763664,-21.68157,-21.70504,-0.00699987,0.01646448,0.01735065,-0.00003759,0.00906382,0.2720184,0
143153,190863624,-21.6822,-21.70576,-0.00700304,0.01655409,0.01118492,-0.00003913,0.01017623,-0.2312727,0
143244,190963584,-21.68284,-21.70697,-0.00700662,0.01713156,0.01651763,-0.00003434,0.01751983,0.2661743,0
143334,191063544,-21.68352,-21.70794,-0.00700953,0.01741186,0.01180939,-0.00002438,0.02018827,-0.2104225,0
143423,191163504,-21.68417,-21.70921,-0.0070119,0.01802472,0.01617381,-0.00002593,0.01946249,0.1929493,0
143514,191263464,-21.68484,-21.70998,-0.00701426,0.01812734,0.01472595,-0.00002329,0.00981836,-0.2064495,0
143603,191363424,-21.68549,-21.71102,-0.0070166,0.01851807,0.01800246,-0.00002528,0.01472519,0.2187748,0
143694,191463384,-21.68617,-21.71159,-0.0070188,0.01840112,0.01529212,-0.00001914,0.00501089,-0.2350159,0
143786,191563344,-21.6868,-21.71244,-0.00702095,0.01861381,0.01939148,0.01247297,0.02367527,0.2567959,0
143875,191663304,-21.68722,-21.71281,-0.00217368,0.02341226,0.01887801,0.0396892,0.05188898,-0.1357307,0
143965,191763264,-21.68727,-21.71303,0.00097221,0.02673881,0.02630244,0.02412331,0.04081408,0.3072319,0
144054,191864057,-21.68707,-21.71275,0.00288447,0.02856318,0.02352137,0.014665,0.02986707,-0.1900692,0
144145,191964017,-21.68672,-21.71269,0.00404669,0.03001837,0.02775762,0.0089125,0.03344002,0.2474737,0
144235,192063977,-21.68627,-21.71231,0.00475328,0.03079087,0.02445301,0.00541704,0.02872655,-0.2100821,0
144324,192163937,-21.68578,-21.71203,0.00518272,0.03143515,0.02966295,0.00329579,0.02491359,0.1765242,0
144415,192263897,-21.68526,-21.71136,0.00544433,0.03154784,0.02783916,0.00200598,0.01493504,-0.2050886,0
144505,192363857,-21.68468,-21.71095,0.00560293,0.03187734,0.03160631,0.00121241,0.0181582,0.241065,0
144596,192463817,-21.68409,-21.71016,0.00569878,0.03176811,0.02866941,0.00073265,0.00928592,-0.1547699,0
144687,192563777,-21.6835,-21.70966,0.00575669,0.03191636,0.0330421,0.0004426,0.01183577,0.2546806,0
144776,192663737,-21.68292,-21.70885,0.00579167,0.03172673,0.02937642,0.00026723,0.00568005,-0.172308,0
144866,192763697,-21.68233,-21.70826,0.00581278,0.03174296,0.03424647,0.00016122,0.00373311,0.2826958,0
144955,192863657,-21.68175,-21.70745,0.00582551,0.0315262,0.02880113,0.00009713,0.00362529,-0.1709337,0
145046,192963617,-21.68116,-21.70676,0.00583309,0.03143856,0.0351105,0.00005457,-0.00193732,0.3057308,0
145136,193063577,-21.68057,-21.70581,0.00583739,0.03107665,0.02853861,0.00003262,-0.00356164,-0.2451191,0
145225,193163537,-21.67999,-21.70513,0.00583995,0.03098155,0.03423245,0.00001935,-0.00123436,0.2434292,0
145316,193263497,-21.6794,-21.70415,0.00584146,0.03058999,0.03043603,0.00001133,-0.00651008,-0.1999531,0
145405,193363457,-21.67882,-21.70328,0.00584234,0.03030279,0.03556211,0.00000647,-0.00799024,0.2823248,0
145496,193463417,-21.67823,-21.70204,0.00584283,0.02964898,0.03111575,0.00000354,-0.01851698,-0.267168,0
145588,193563377,-21.67764,-21.7011,0.00584309,0.02929524,0.03473502,0.00000176,-0.01149529,0.2298498,0
145677,193663337,-21.67706,-21.69994,0.00584321,0.02872407,0.02914029,0.00000068,-0.01322859,-0.2503252,0
145767,193763297,-21.67647,-21.69913,0.00584324,0.02850682,0.03245931,0.00000003,-0.00619686,0.2466421,0
145856,193864090,-21.67589,-21.69817,0.00584322,0.02812349,0.02798644,-0.00000038,-0.00598511,-0.162734,0
