LineNo,TimeUS,Instance,Volt,VoltR,Curr,CurrTot,EnrgTot,Temp,Res,RemPct,labels
120723,165963588,0,12.58798,12.60479,30.49364,975.8564,12.28406,0,0.00055133,76,1
120813,166063548,0,12.58798,12.60548,31.73998,976.7379,12.29515,0,0.00055133,76,1
120901,166163508,0,12.58798,12.60476,30.49364,977.5847,12.30581,0,0.0005505,76,1
120989,166263468,0,12.58798,12.6055,31.82307,978.4683,12.31693,0,0.0005505,76,1
121079,166363428,0,12.58798,12.60474,30.49364,979.3151,12.32759,0,0.00054964,76,1
121168,166463388,0,12.58798,12.60547,31.82307,980.1988,12.33872,0,0.00054964,76,1
121258,166563348,0,12.58798,12.60476,30.57673,981.0479,12.3494,0,0.00054886,76,1
121347,166663308,0,12.58798,12.6054,31.73998,981.9293,12.3605,0,0.00054886,76,1
121436,166763268,0,12.58798,12.60478,30.65982,982.7806,12.37122,0,0.00054817,76,1
121525,166864061,0,12.58798,12.60547,31.90616,983.674,12.38246,0,0.00054817,76,1
121613,166964021,0,12.58798,12.60481,30.74291,984.5277,12.39321,0,0.00054754,76,1
121705,167063981,0,12.58798,12.60554,32.07233,985.4183,12.40442,0,0.00054754,76,1
121793,167163941,0,12.58798,12.60479,30.74291,986.272,12.41517,0,0.00054681,76,1
121881,167263901,0,12.58798,12.60547,31.98925,987.1603,12.42635,0,0.00054681,76,1
121971,167363861,0,12.58798,12.60472,30.65982,988.0117,12.43707,0,0.00054592,76,1
122060,167463821,0,12.58798,12.60549,32.07233,988.9023,12.44828,0,0.00054592,76,1
122153,167563781,0,12.58798,12.60469,30.65982,989.7537,12.45899,0,0.00054501,76,1
122239,167663741,0,12.58798,12.60379,29.16422,990.5636,12.46919,0,0.0005423,76,1
122324,167763701,0,12.58798,12.60272,27.41936,991.325,12.47877,0,0.00053781,76,1
122414,167863661,0,12.58798,12.60348,28.91496,992.1279,12.48888,0,0.00053602,76,1
122503,167963621,0,12.58798,12.60301,28.16715,992.9101,12.49873,0,0.00053357,76,1
122594,168063581,0,12.58798,12.60356,29.24731,993.7223,12.50895,0,0.00053291,76,1
122683,168163541,0,12.58798,12.60341,28.99804,994.5275,12.51909,0,0.00053205,76,0
122773,168263501,0,12.58798,12.60429,30.65982,995.3789,12.5298,0,0.00053205,76,0
122865,168363461,0,12.58798,12.6042,30.49364,996.2257,12.54046,0,0.00053205,76,0
122955,168463421,0,12.58798,12.60469,31.40763,997.0978,12.55144,0,0.00053205,76,0
123046,168563381,0,12.58798,12.60487,31.73998,997.9792,12.56254,0,0.00053205,76,0
123135,168663341,0,12.58798,12.60469,31.40763,998.8514,12.57351,0,0.00053205,76,0
123225,168763301,0,12.58798,12.60509,32.15543,999.7443,12.58475,0,0.00053205,76,0
123315,168863261,0,12.58798,12.60464,31.32454,1000.614,12.59571,0,0.00053205,76,0
123404,168964054,0,12.58798,12.60504,32.07233,1001.512,12.60701,0,0.00053205,76,0
123495,169064014,0,12.58798,12.60451,31.07527,1002.375,12.61787,0,0.00053201,76,0
123584,169163974,0,12.58798,12.60526,32.48778,1003.277,12.62923,0,0.00053201,76,0
123673,169263934,0,12.58798,12.60441,30.90909,1004.136,12.64003,0,0.00053148,76,0
123765,169363894,0,12.58798,12.60507,32.15543,1005.029,12.65127,0,0.00053148,76,0
123855,169463854,0,12.58798,12.60424,30.65982,1005.88,12.66199,0,0.00053053,76,0
123946,169563814,0,12.58798,12.60486,31.82307,1006.764,12.67311,0,0.00053053,76,0
124035,169663774,0,12.58798,12.60407,30.41056,1007.608,12.68374,0,0.00052932,76,0
124125,169763734,0,12.58798,12.60456,31.32454,1008.478,12.69469,0,0.00052932,75,0
124215,169863694,0,12.58798,12.6039,30.16129,1009.315,12.70524,0,0.00052797,75,0
124304,169963654,0,12.58798,12.60443,31.15836,1010.181,12.71613,0,0.00052797,75,0
124395,170063614,0,12.58798,12.60382,30.0782,1011.016,12.72664,0,0.00052673,75,0
124484,170163574,0,12.58798,12.60416,30.74291,1011.87,12.73739,0,0.00052653,75,0
124573,170263534,0,12.58798,12.60374,29.99511,1012.703,12.74787,0,0.00052542,75,0
124665,170363494,0,12.58798,12.60413,30.74291,1013.556,12.75862,0,0.00052542,75,0
124755,170463454,0,12.58798,12.60371,29.99511,1014.389,12.7691,0,0.0005245,75,0
124846,170563414,0,12.58798,12.60392,30.41056,1015.234,12.77974,0,0.00052425,75,0
124935,170663374,0,12.58798,12.60368,29.99511,1016.067,12.79022,0,0.00052353,75,0
125025,170763334,0,12.58798,12.60376,30.16129,1016.904,12.80076,0,0.00052314,75,0
125115,170863294,0,12.58798,12.60361,29.91202,1017.735,12.81122,0,0.0005225,75,0
125204,170964087,0,12.58798,12.60378,30.24438,1018.582,12.82188,0,0.00052238,75,0
125295,171064047,0,12.58798,12.60363,29.99511,1019.415,12.83236,0,0.00052197,75,0
125384,171164007,0,12.58798,12.60372,30.16129,1020.252,12.84291,0,0.00052184,75,0
125473,171263967,0,12.58798,12.60362,29.99511,1021.085,12.85339,0,0.00052152,75,0
125565,171363927,0,12.58798,12.60357,29.91202,1021.916,12.86385,0,0.00052116,75,0
125655,171463887,0,12.58798,12.60365,30.0782,1022.751,12.87436,0,0.00052106,75,0
125746,171563847,0,12.58798,12.60378,30.32747,1023.593,12.88496,0,0.00052106,75,0
125835,171663807,0,12.58798,12.60378,30.32747,1024.435,12.89556,0,0.00052106,75,0
125926,171763767,0,12.58798,12.60382,30.41056,1025.28,12.90619,0,0.00052106,75,0
126016,171863727,0,12.58798,12.60395,30.65982,1026.131,12.91691,0,0.00052106,75,0
126105,171963687,0,12.58798,12.604,30.74291,1026.985,12.92766,0,0.00052106,75,0
126196,172063647,0,12.58798,12.60369,30.16129,1027.822,12.9382,0,0.00052079,75,0
126285,172163607,0,12.58798,12.60433,31.40763,1028.695,12.94918,0,0.00052079,75,0
126374,172263567,0,12.58798,12.60425,31.24145,1029.562,12.9601,0,0.00052079,75,0
126467,172363527,0,12.58798,12.6042,31.15836,1030.427,12.97099,0,0.00052079,75,0
126557,172463487,0,12.58798,12.60429,31.32454,1031.297,12.98194,0,0.00052079,75,0
126648,172563447,0,12.58798,12.60429,31.32454,1032.167,12.99289,0,0.00052079,75,0
126737,172663407,0,12.58798,12.60429,31.32454,1033.037,13.00384,0,0.00052079,75,0
126827,172763367,0,12.58798,12.6042,31.15836,1033.902,13.01473,0,0.00052079,75,0
126917,172863327,0,12.58798,12.60425,31.24145,1034.77,13.02565,0,0.00052079,75,0
127006,172963287,0,12.58798,12.6042,31.15836,1035.635,13.03655,0,0.00052079,75,0
127097,173064080,0,12.58798,12.6042,31.15836,1036.507,13.04753,0,0.00052079,75,0
127186,173164040,0,12.58798,12.60416,31.07527,1037.37,13.05839,0,0.00052079,75,0
127276,173264000,0,12.58798,12.60411,30.99218,1038.231,13.06923,0,0.00052068,75,0
127368,173363960,0,12.58798,12.60383,30.49364,1039.078,13.07988,0,0.00051997,75,0
127458,173463920,0,12.58798,12.60418,31.15836,1039.943,13.09078,0,0.00051997,75,0
127549,173563880,0,12.58798,12.60395,30.74291,1040.797,13.10152,0,0.00051965,75,0
127638,173663840,0,12.58798,12.60421,31.24145,1041.664,13.11244,0,0.00051965,75,0
127728,173763800,0,12.58798,12.6039,30.65982,1042.516,13.12316,0,0.00051923,75,0
127818,173863760,0,12.58798,12.60433,31.49071,1043.39,13.13417,0,0.00051923,75,0
127907,173963720,0,12.58798,12.60384,30.57673,1044.239,13.14486,0,0.00051866,75,0
127998,174063680,0,12.58798,12.60387,30.65982,1045.091,13.15557,0,0.00051829,75,0
128087,174163640,0,12.58798,12.60344,29.91202,1045.921,13.16603,0,0.00051706,75,0
128176,174263600,0,12.58798,12.604,30.99218,1046.782,13.17686,0,0.00051706,75,0
128268,174363560,0,12.58798,12.604,30.99218,1047.642,13.1877,0,0.00051706,75,0
128358,174463520,0,12.58798,12.60404,31.07527,1048.505,13.19856,0,0.00051706,75,0
128449,174563480,0,12.58798,12.60382,30.65982,1049.357,13.20928,0,0.00051681,75,0
128538,174663440,0,12.58798,12.60404,31.07527,1050.22,13.22014,0,0.00051681,74,0
128628,174763400,0,12.58798,12.60382,30.65982,1051.071,13.23086,0,0.00051656,74,0
128718,174863360,0,12.58798,12.60416,31.32454,1051.941,13.24181,0,0.00051656,74,0
128807,174963320,0,12.58798,12.60381,30.65982,1052.792,13.25252,0,0.00051624,74,0
128898,175063280,0,12.58798,12.60406,31.15836,1053.658,13.26342,0,0.00051624,74,0
128987,175164073,0,12.58798,12.60375,30.57673,1054.514,13.27419,0,0.00051582,74,0
129076,175264033,0,12.58798,12.60396,30.99218,1055.375,13.28503,0,0.00051582,74,0
129167,175363993,0,12.58798,12.60392,30.90909,1056.233,13.29583,0,0.00051582,74,0
129258,175463953,0,12.58798,12.60426,31.5738,1057.109,13.30687,0,0.00051582,74,0
129349,175563913,0,12.58798,12.60373,30.57673,1057.959,13.31756,0,0.0005153,74,0
129438,175663873,0,12.58798,12.60425,31.5738,1058.835,13.32859,0,0.0005153,74,0
129528,175763833,0,12.58798,12.60372,30.57673,1059.684,13.33928,0,0.00051474,74,0
129617,175863793,0,12.58798,12.6044,31.90616,1060.57,13.35043,0,0.00051474,74,0
129707,175963753,0,12.58798,12.60356,30.32747,1061.413,13.36103,0,0.00051377,74,0
129798,176063713,0,12.58798,12.6039,30.99218,1062.273,13.37187,0,0.00051377,74,0
129887,176163673,0,12.58798,12.6034,30.0782,1063.108,13.38238,0,0.00051266,74,0
129976,176263633,0,12.58798,12.60387,30.99218,1063.969,13.39322,0,0.00051266,74,0
130067,176363593,0,12.58798,12.60364,30.57673,1064.818,13.4039,0,0.00051231,74,0
130158,176463553,0,12.58798,12.6039,31.07527,1065.681,13.41477,0,0.00051231,74,0
130249,176563513,0,12.58798,12.6039,31.07527,1066.544,13.42563,0,0.00051231,74,0
130338,176663473,0,12.58798,12.60394,31.15836,1067.409,13.43652,0,0.00051231,74,0
130429,176763433,0,12.58798,12.60363,30.57673,1068.258,13.44721,0,0.00051187,74,0
130518,176863393,0,12.58798,12.60393,31.15836,1069.124,13.4581,0,0.00051187,74,0
130608,176963353,0,12.58798,12.60357,30.49364,1069.97,13.46876,0,0.00051135,74,0
130699,177063313,0,12.58798,12.60404,31.40763,1070.843,13.47974,0,0.00051135,74,0
130788,177163273,0,12.58798,12.60378,30.90909,1071.701,13.49054,0,0.00051131,74,0
130877,177264066,0,12.58798,12.60382,30.99218,1072.569,13.50147,0,0.00051131,74,0
130968,177364026,0,12.58798,12.6036,30.57673,1073.418,13.51215,0,0.00051086,74,0
131059,177463986,0,12.58798,12.60423,31.82307,1074.301,13.52328,0,0.00051086,74,0
131150,177563946,0,12.58798,12.60358,30.57673,1075.151,13.53397,0,0.0005103,74,0
131239,177663906,0,12.58798,12.60409,31.5738,1076.027,13.545,0,0.0005103,74,0
131329,177763866,0,12.58798,12.60361,30.65982,1076.879,13.55572,0,0.00050981,74,0
131418,177863826,0,12.58798,12.60416,31.73998,1077.76,13.56681,0,0.00050981,74,0
131508,177963786,0,12.58798,12.60377,30.99218,1078.621,13.57765,0,0.00050965,74,0
131599,178063746,0,12.58798,12.60381,31.07527,1079.484,13.58851,0,0.00050963,74,0
131688,178163706,0,12.58798,12.60354,30.57673,1080.333,13.5992,0,0.000509,74,0
131777,178263666,0,12.58798,12.60348,30.49364,1081.179,13.60986,0,0.00050838,74,0
131869,178363626,0,12.58798,12.60378,31.07527,1082.042,13.62072,0,0.00050838,74,0
131960,178463586,0,12.58798,12.60378,31.07527,1082.905,13.63158,0,0.00050838,74,0
132051,178563546,0,12.58798,12.60355,30.65982,1083.757,13.6423,0,0.000508,74,0
132140,178663506,0,12.58798,12.60385,31.24145,1084.624,13.65322,0,0.000508,74,0
132230,178763466,0,12.58798,12.60354,30.65982,1085.476,13.66394,0,0.00050763,74,0
132319,178863426,0,12.58798,12.60384,31.24145,1086.343,13.67486,0,0.00050763,74,0
132409,178963386,0,12.58798,12.60348,30.57673,1087.192,13.68555,0,0.00050715,74,0
132500,179063346,0,12.58798,12.60399,31.5738,1088.069,13.69658,0,0.00050715,74,0
132589,179163306,0,12.58798,12.60351,30.65982,1088.921,13.7073,0,0.00050672,74,0
132678,179263266,0,12.58798,12.60377,31.15836,1089.786,13.71819,0,0.00050672,74,0
132769,179364059,0,12.58798,12.60355,30.74291,1090.647,13.72903,0,0.00050642,74,0
132860,179464019,0,12.58798,12.60376,31.15836,1091.512,13.73992,0,0.00050642,74,0
132951,179563979,0,12.58798,12.60367,30.99218,1092.372,13.75075,0,0.00050642,73,0
133040,179663939,0,12.58798,12.60409,31.82307,1093.256,13.76188,0,0.00050642,73,0
133130,179763899,0,12.58798,12.60358,30.826,1094.112,13.77265,0,0.00050607,73,0
133219,179863859,0,12.58798,12.60404,31.73998,1094.993,13.78375,0,0.00050607,73,0
133309,179963819,0,12.58798,12.60356,30.826,1095.849,13.79452,0,0.00050563,73,0
133400,180063779,0,12.58798,12.60355,30.826,1096.705,13.8053,0,0.00050528,73,0
133489,180163739,0,12.58798,12.6035,30.74291,1097.559,13.81604,0,0.00050488,73,0
133578,180263699,0,12.58798,12.60317,30.16129,1098.396,13.82659,0,0.00050385,73,0
133669,180363659,0,12.58798,12.6031,30.0782,1099.232,13.8371,0,0.00050289,73,0
133760,180463619,0,12.58798,12.60356,30.99218,1100.092,13.84794,0,0.00050289,73,0
133851,180563579,0,12.58798,12.6033,30.49364,1100.939,13.85859,0,0.00050255,73,0
133940,180663539,0,12.58798,12.60359,31.07527,1101.802,13.86946,0,0.00050255,73,0
134030,180763499,0,12.58798,12.60334,30.57673,1102.651,13.88015,0,0.00050229,73,0
134119,180863459,0,12.58798,12.60375,31.40763,1103.523,13.89112,0,0.00050229,73,0
134209,180963419,0,12.58798,12.6035,30.90909,1104.382,13.90193,0,0.00050229,73,0
134300,181063379,0,12.58798,12.60367,31.24145,1105.249,13.91285,0,0.00050229,73,0
134389,181163339,0,12.58798,12.60363,31.15836,1106.114,13.92374,0,0.00050229,73,0
134478,181263299,0,12.58798,12.60363,31.15836,1106.98,13.93463,0,0.00050229,73,0
134569,181364092,0,12.58798,12.60336,30.65982,1107.838,13.94544,0,0.00050188,73,0
134660,181464052,0,12.58798,12.60349,30.90909,1108.696,13.95624,0,0.00050184,73,0
134751,181564012,0,12.58798,12.60313,30.24438,1109.536,13.96682,0,0.00050101,73,0
134841,181663972,0,12.58798,12.60363,31.24145,1110.404,13.97774,0,0.00050101,73,0
134931,181763932,0,12.58798,12.60351,30.99218,1111.264,13.98857,0,0.00050101,73,0
135020,181863892,0,12.58798,12.60392,31.82307,1112.148,13.99969,0,0.00050101,73,0
135110,181963852,0,12.58798,12.6035,30.99218,1113.009,14.01053,0,0.00050093,73,0
135201,182063812,0,12.58798,12.60359,31.15836,1113.874,14.02142,0,0.00050093,73,0
135290,182163772,0,12.58798,12.6031,30.24438,1114.714,14.03199,0,0.00049995,73,0
135379,182263732,0,12.58798,12.6033,30.65982,1115.565,14.04271,0,0.00049963,73,0
135471,182363692,0,12.58798,12.60275,29.66276,1116.389,14.05308,0,0.00049818,73,0
135562,182463652,0,12.58798,12.60346,31.07527,1117.252,14.06394,0,0.00049818,73,0
135653,182563612,0,12.58798,12.60333,30.826,1118.108,14.07472,0,0.00049818,73,0
135742,182663572,0,12.58798,12.60346,31.07527,1118.971,14.08558,0,0.00049818,73,0
135832,182763532,0,12.58798,12.60329,30.74291,1119.824,14.09632,0,0.0004981,73,0
135921,182863492,0,12.58798,12.6035,31.15836,1120.69,14.10722,0,0.0004981,73,0
136011,182963452,0,12.58798,12.60324,30.65982,1121.541,14.11793,0,0.00049787,73,0
136102,183063412,0,12.58798,12.60341,30.99218,1122.402,14.12877,0,0.00049787,73,0
136191,183163372,0,12.58798,12.60324,30.65982,1123.253,14.13948,0,0.00049764,73,0
136280,183263332,0,12.58798,12.6034,30.99218,1124.114,14.15032,0,0.00049764,73,0
136371,183363292,0,12.58798,12.60327,30.74291,1124.967,14.16106,0,0.00049751,73,0
136463,183464085,0,12.58798,12.60344,31.07527,1125.837,14.17202,0,0.00049751,73,0
136554,183564045,0,12.58798,12.603,30.24438,1126.677,14.18259,0,0.00049677,73,0
136643,183664005,0,12.58798,12.60337,30.99218,1127.538,14.19342,0,0.00049677,73,0
136733,183763965,0,12.58798,12.6032,30.65982,1128.389,14.20414,0,0.0004966,73,0
136822,183863925,0,12.58798,12.60353,31.32454,1129.259,14.21509,0,0.0004966,73,0
136912,183963885,0,12.58798,12.60324,30.74291,1130.113,14.22584,0,0.00049645,73,0
137003,184063845,0,12.58798,12.60353,31.32454,1130.983,14.23679,0,0.00049645,73,0
137092,184163805,0,12.58798,12.60323,30.74291,1131.836,14.24753,0,0.00049623,73,0
137181,184263765,0,12.58798,12.60305,30.41056,1132.681,14.25816,0,0.00049566,73,0
137272,184363725,0,12.58798,12.60282,29.99511,1133.514,14.26865,0,0.00049469,73,0
137363,184463685,0,12.58798,12.60335,31.07527,1134.377,14.27951,0,0.00049469,72,0
137454,184563645,0,12.58798,12.60331,30.99218,1135.237,14.29034,0,0.00049469,72,0
137543,184663605,0,12.58798,12.60339,31.15836,1136.102,14.30124,0,0.00049469,72,0
137633,184763565,0,12.58798,12.60314,30.65982,1136.954,14.31195,0,0.00049447,72,0
137722,184863525,0,12.58798,12.60338,31.15836,1137.819,14.32285,0,0.00049447,72,0
137812,184963485,0,12.58798,12.60309,30.57673,1138.668,14.33353,0,0.00049412,72,0
137903,185063445,0,12.58798,12.60333,31.07527,1139.531,14.3444,0,0.00049412,72,0
137992,185163405,0,12.58798,12.60316,30.74291,1140.385,14.35514,0,0.00049398,72,0
138081,185263365,0,12.58798,12.60329,30.99218,1141.245,14.36598,0,0.00049398,72,0
138174,185363325,0,12.58798,12.60312,30.65982,1142.097,14.37669,0,0.00049374,72,0
138264,185463285,0,12.58798,12.60332,31.07527,1142.96,14.38756,0,0.00049374,72,0
138356,185564078,0,12.58798,12.60324,30.90909,1143.825,14.39845,0,0.00049374,72,0
138445,185664038,0,12.58798,12.60336,31.15836,1144.69,14.40934,0,0.00049374,72,0
138535,185763998,0,12.58798,12.60289,30.24438,1145.53,14.41991,0,0.00049294,72,0
138624,185863958,0,12.58798,12.60317,30.826,1146.386,14.43069,0,0.00049294,72,0
138713,185963918,0,12.58798,12.60304,30.57673,1147.235,14.44138,0,0.00049266,72,0
138805,186063878,0,12.58798,12.6029,30.32747,1148.078,14.45198,0,0.00049213,72,0
138894,186163838,0,12.58798,12.60285,30.24438,1148.917,14.46255,0,0.0004916,72,0
138979,186263798,0,12.58798,12.60266,29.91202,1149.748,14.47301,0,0.00049077,72,0
139066,186363758,0,12.58798,12.60302,30.65982,1150.599,14.48372,0,0.00049077,72,0
139156,186463718,0,12.58798,12.60319,30.99218,1151.46,14.49456,0,0.00049077,72,0
139248,186563678,0,12.58798,12.60331,31.24145,1152.328,14.50548,0,0.00049077,72,0
139338,186663638,0,12.58798,12.60323,31.07527,1153.19,14.51634,0,0.00049077,72,0
139428,186763598,0,12.58798,12.60331,31.24145,1154.058,14.52726,0,0.00049077,72,0
139517,186863558,0,12.58798,12.60327,31.15836,1154.923,14.53815,0,0.00049077,72,0
139606,186963518,0,12.58798,12.60297,30.57673,1155.772,14.54884,0,0.00049039,72,0
139698,187063478,0,12.58798,12.60318,30.99218,1156.633,14.55968,0,0.00049039,72,0
139787,187163438,0,12.58798,12.60305,30.74291,1157.487,14.57042,0,0.00049024,72,0
139876,187263398,0,12.58798,12.60321,31.07527,1158.349,14.58128,0,0.00049024,72,0
139967,187363358,0,12.58798,12.60313,30.90909,1159.208,14.59209,0,0.00049024,72,0
140056,187463318,0,12.58798,12.60321,31.07527,1160.071,14.60295,0,0.00049024,72,0
140149,187563278,0,12.58798,12.60309,30.826,1160.927,14.61373,0,0.00049013,72,0
140238,187664071,0,12.58798,12.60321,31.07527,1161.797,14.62468,0,0.00049013,72,0
140328,187764031,0,12.58798,12.60313,30.90909,1162.655,14.63548,0,0.0004901,72,0
140417,187863991,0,12.58798,12.60317,30.99218,1163.516,14.64632,0,0.0004901,72,0
140506,187963951,0,12.58798,12.60247,29.66276,1164.339,14.65668,0,0.00048862,72,0
140598,188063911,0,12.58798,12.60308,30.90909,1165.198,14.66749,0,0.00048862,72,0
140687,188163871,0,12.58798,12.60274,30.24438,1166.037,14.67806,0,0.00048802,72,0
140776,188263831,0,12.58798,12.60314,31.07527,1166.9,14.68892,0,0.00048802,72,0
140867,188363791,0,12.58798,12.60302,30.826,1167.756,14.6997,0,0.00048802,72,0
140956,188463751,0,12.58798,12.60314,31.07527,1168.619,14.71056,0,0.00048802,72,0
141050,188563711,0,12.58798,12.60314,31.07527,1169.482,14.72142,0,0.00048802,72,0
141139,188663671,0,12.58798,12.60318,31.15836,1170.347,14.73232,0,0.00048802,72,0
141229,188763631,0,12.58798,12.60326,31.32454,1171.217,14.74327,0,0.00048802,72,0
141318,188863591,0,12.58798,12.60314,31.07527,1172.08,14.75413,0,0.00048802,72,0
141407,188963551,0,12.58798,12.60314,31.07527,1172.943,14.76499,0,0.00048802,72,0
141499,189063511,0,12.58798,12.6031,30.99218,1173.804,14.77582,0,0.00048801,72,0
141588,189163471,0,12.58798,12.60314,31.07527,1174.667,14.78669,0,0.00048801,72,0
141677,189263431,0,12.58798,12.60318,31.15836,1175.532,14.79758,0,0.00048801,72,0
141768,189363391,0,12.58798,12.6031,30.99218,1176.392,14.80841,0,0.00048796,71,0
141857,189463351,0,12.58798,12.60314,31.07527,1177.255,14.81927,0,0.00048796,71,0
141950,189563311,0,12.58798,12.60306,30.90909,1178.114,14.83008,0,0.00048781,71,0
142039,189663271,0,12.58798,12.60318,31.15836,1178.979,14.84097,0,0.00048781,71,0
142129,189764064,0,12.58798,12.60305,30.90909,1179.844,14.85187,0,0.00048766,71,0
142218,189864024,0,12.58798,12.60309,30.99218,1180.705,14.8627,0,0.00048763,71,0
142307,189963984,0,12.58798,12.60313,31.07527,1181.568,14.87356,0,0.00048763,71,0
142399,190063944,0,12.58798,12.60313,31.07527,1182.431,14.88442,0,0.00048763,71,0
142488,190163904,0,12.58798,12.60305,30.90909,1183.289,14.89523,0,0.00048749,71,0
142577,190263864,0,12.58798,12.60313,31.07527,1184.152,14.90609,0,0.00048749,71,0
142668,190363824,0,12.58798,12.60317,31.15836,1185.017,14.91698,0,0.00048749,71,0
142757,190463784,0,12.58798,12.60317,31.15836,1185.882,14.92787,0,0.00048749,71,0
142850,190563744,0,12.58798,12.60317,31.15836,1186.748,14.93877,0,0.00048749,71,0
142939,190663704,0,12.58798,12.60313,31.07527,1187.611,14.94963,0,0.00048749,71,0
143029,190763664,0,12.58798,12.60329,31.40763,1188.483,14.96061,0,0.00048749,71,0
143118,190863624,0,12.58798,12.60308,30.99218,1189.343,14.97144,0,0.00048733,71,0
