LineNo,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF,lables
151320,199963316,-1.54,0.33,-29.77,-31.63,135.06,134.15,0,0.05,3,0
151411,200063276,-1.53,1.39,-29.75,-28.3,135.06,134.16,0,0.06,3,0
151501,200164069,-1.5,0.48,-29.68,-31.75,135.05,134.08,0,0.05,3,0
151592,200264029,-1.49,1.62,-29.61,-28.08,135.05,134.18,0,0.05,3,0
151681,200363989,-1.53,0.74,-29.62,-31.66,135.06,134.15,0,0.05,3,0
151770,200463949,-1.53,1.28,-29.58,-27.91,135.06,134.3,0,0.06,3,0
151862,200563909,-1.49,0.52,-29.62,-31.65,135.04,134.31,0,0.05,3,0
151952,200663869,-1.51,1.18,-29.63,-27.94,135.05,134.45,0,0.06,3,0
152042,200763829,-1.47,0.32,-29.7,-31.69,135.04,134.46,0,0.05,3,0
152131,200863789,-1.42,1.1,-29.73,-28.02,135.02,134.57,0,0.06,3,0
152220,200963749,-1.35,-0.06,-29.77,-31.62,135.01,134.57,0,0.05,3,0
152307,201063709,-1.29,1.56,-29.74,-28.37,134.99,134.63,0,0.06,3,0
152393,201163669,-1.24,-0.17,-29.7,-31.32,134.98,134.58,0,0.05,3,0
152484,201263629,-1.28,1.86,-29.68,-28.26,134.99,134.6,0,0.05,3,0
152573,201363589,-1.24,-0.49,-29.53,-31.37,134.98,134.48,0,0.05,3,0
152662,201463549,-1.14,1.53,-29.54,-28.04,134.95,134.42,0,0.05,3,0
152755,201563509,-1.46,0.07,-29.59,-31.66,134.97,134.27,0,0.05,3,0
152845,201663469,-3.34,0.08,-29.45,-28.34,135.12,134.21,0,0.05,3,0
152935,201763429,-6.18,-3.85,-28.88,-31.48,135.21,134.33,0,0.05,3,0
153024,201863389,-9.25,-5.91,-28.11,-27.43,135.05,133.99,0,0.05,3,0
153113,201963349,-10.95,-9.95,-27.59,-29.73,134.48,134.44,0,0.05,3,0
153204,202063309,-10.46,-8.76,-27.88,-26.03,133.59,133.77,0,0.05,3,0
153294,202163269,-8.94,-9.24,-28.38,-29.66,132.6,134.25,0,0.05,3,0
153385,202264062,-7.4,-5.95,-28.72,-27.1,131.68,133.4,0,0.05,3,0
153475,202364022,-6.19,-5.97,-28.87,-30.86,130.91,133.1,0,0.05,3,0
153564,202463982,-5.26,-3.4,-29.01,-27.56,130.29,131.8,0,0.05,3,0
153656,202563942,-4.59,-3.47,-29.06,-31.28,129.8,130.91,0,0.05,3,0
153746,202663902,-4.15,-1.47,-29.07,-27.7,129.42,129.53,0,0.05,3,0
153836,202763862,-3.77,-2.03,-29.16,-31.26,129.1,128.48,0,0.05,3,0
153925,202863822,-3.49,-0.05,-29.23,-27.84,128.85,127.34,0,0.06,3,0
154014,202963782,-3.27,-1.02,-29.33,-31.27,128.64,126.47,0,0.05,3,0
154105,203063742,-3.1,1.14,-29.39,-28.15,128.47,125.81,0,0.05,3,0
154195,203163702,-3.03,-0.51,-29.44,-31.26,128.35,125.35,0,0.05,3,0
154286,203263662,-3.02,1.51,-29.49,-28.31,128.26,125.2,0,0.05,3,0
154375,203363622,-2.88,-1.24,-29.58,-31.3,128.15,125.23,0,0.04,3,0
154464,203463582,-2.7,1.28,-29.64,-28.34,128.04,125.44,0,0.05,3,0
154556,203563542,-2.55,-0.88,-29.7,-31.56,127.95,125.77,0,0.04,3,0
154646,203663502,-2.44,1.13,-29.69,-28.34,127.88,126.18,0,0.04,3,0
154736,203763462,-2.37,-0.62,-29.68,-31.77,127.83,126.61,0,0.04,3,0
154826,203863422,-2.31,0.71,-29.64,-28.24,127.78,127.06,0,0.05,3,0
154915,203963382,-2.22,-1.03,-29.68,-31.67,127.73,127.47,0,0.04,3,0
155006,204063342,-2.12,0.54,-29.69,-28.22,127.69,127.78,0,0.05,3,0
155096,204163302,-2,-1.08,-29.76,-31.65,127.64,128.01,0,0.04,3,0
155187,204263262,-1.93,0.77,-29.78,-28.26,127.61,128.1,0,0.05,3,0
155276,204364055,-1.83,-1.36,-29.79,-31.35,127.57,128.1,0,0.04,3,0
155365,204464015,-1.67,0.49,-29.6,-27.87,127.52,127.94,0,0.05,3,0
155457,204563975,-1.52,-0.48,-29.7,-31.6,127.47,127.72,0,0.04,3,0
155547,204663935,-1.44,1.15,-29.47,-27.82,127.44,127.48,0,0.05,3,0
155637,204763895,-1.44,-0.19,-29.61,-31.34,127.43,127.16,0,0.05,3,0
155726,204863855,-1.41,1.5,-29.57,-27.95,127.42,126.92,0,0.05,3,0
155815,204963815,-1.41,0.03,-29.51,-31.22,127.42,126.63,0,0.05,3,0
155906,205063775,-1.4,1.92,-29.62,-28.13,127.41,126.5,0,0.05,3,0
155996,205163735,-1.41,0.1,-29.49,-31.12,127.41,126.29,0,0.05,3,0
156087,205263695,-1.42,2.11,-29.52,-28.17,127.41,126.28,0,0.05,3,0
156176,205363655,-1.39,-0.35,-29.64,-31.13,127.4,126.21,0,0.04,3,0
156265,205463615,-1.37,2.5,-29.68,-28.6,127.4,126.28,0,0.04,3,0
156357,205563575,-1.4,-0.01,-29.7,-31.21,127.41,126.26,0,0.04,3,0
156447,205663535,-1.44,2.3,-29.7,-28.24,127.41,126.41,0,0.04,3,0
156537,205763495,-1.47,-0.09,-29.71,-31.42,127.42,126.44,0,0.04,3,0
156626,205863455,-1.5,1.71,-29.69,-28.23,127.43,126.6,0,0.04,3,0
156715,205963415,-1.49,-0.22,-29.69,-31.47,127.42,126.67,0,0.04,3,0
156806,206063375,-1.46,1.71,-29.67,-28.23,127.41,126.82,0,0.04,3,0
156896,206163335,-1.4,-0.33,-29.75,-31.5,127.4,126.86,0,0.04,3,0
156987,206263295,-1.35,1.83,-29.66,-28.34,127.38,126.96,0,0.04,3,0
157076,206364088,-1.35,-0.62,-29.55,-31.02,127.38,126.97,0,0.04,3,0
157166,206464048,-1.29,1.53,-29.55,-27.74,127.37,126.99,0,0.04,3,0
157258,206564008,-2.05,-0.54,-29.52,-31.25,127.42,126.91,0,0.04,3,0
157348,206663968,-4.33,-0.39,-29.27,-28.14,127.58,126.81,0,0.04,3,0
157438,206763928,-7.33,-5.26,-28.68,-31.22,127.62,126.93,0,0.04,3,0
157527,206863888,-10.35,-6.75,-27.74,-27.24,127.32,126.45,0,0.04,3,0
157616,206963848,-13.11,-12.12,-26.63,-29.29,126.62,126.84,0,0.04,3,0
157707,207063808,-14.9,-12.63,-25.72,-24.94,125.55,125.7,0,0.04,3,0
157797,207163768,-15.39,-15.93,-25.41,-27,124.23,126.07,0,0.04,3,0
157888,207263728,-15.14,-13.75,-25.07,-23.7,122.73,124.6,0,0.04,3,0
157977,207363688,-14.64,-16.05,-24.45,-25.89,121.15,124.39,0,0.04,3,0
158066,207463648,-14.17,-12.7,-23.46,-22.59,119.56,122.23,0,0.04,3,0
158158,207563608,-13.64,-14.69,-22.44,-23.6,117.99,120.96,0,0.04,3,0
158248,207663568,-13.13,-11.2,-21.34,-20.34,116.47,118.34,0,0.03,3,0
158338,207763528,-12.56,-12.94,-20.12,-22.01,114.98,116.76,0,0.04,3,0
158427,207863488,-11.95,-9.95,-18.78,-18.01,113.55,113.88,0,0.03,3,0
158516,207963448,-11.15,-11.14,-17.44,-19.5,112.18,112.23,0,0.04,3,0
158607,208063408,-10.12,-8.11,-16.31,-15.52,110.93,109.66,0,0.03,3,0
158697,208163368,-8.84,-8.82,-15.55,-17.45,109.84,108.29,0,0.04,3,0
158788,208263328,-7.65,-5.41,-14.84,-14.15,108.88,106.39,0,0.03,3,0
158877,208363288,-6.66,-6.41,-14.05,-16.12,108.05,105.39,0,0.04,3,0
158966,208464081,-5.91,-3.28,-13.11,-12.72,107.34,104.18,0,0.03,3,0
159058,208564041,-5.32,-4.76,-12.12,-14.35,106.73,103.68,0,0.03,3,0
159148,208664001,-4.87,-2.64,-11.12,-10.44,106.21,103.05,0,0.03,3,0
159238,208763961,-4.41,-4.15,-10.17,-12.17,105.74,103.01,0,0.03,3,0
159327,208863921,-4,-2.19,-9.14,-8.49,105.33,102.84,0,0.03,3,0
159417,208963881,-3.6,-3.82,-8.18,-10.02,104.97,103.11,0,0.03,3,0
159508,209063841,-3.25,-1.78,-7.13,-6.32,104.66,103.16,0,0.03,3,0
159597,209163801,-2.88,-3.54,-6.11,-7.87,104.37,103.49,0,0.03,3,0
159689,209263761,-2.55,-1.19,-5.04,-4.29,104.13,103.58,0,0.02,3,0
159778,209363721,-2.22,-3.5,-4.02,-5.38,103.91,103.8,0,0.02,3,0
159867,209463681,-1.9,-0.53,-2.93,-2.68,103.71,103.8,0,0.02,3,0
159959,209563641,-1.67,-2.98,-1.86,-3,103.55,103.81,0,0.02,3,0
160048,209663601,-1.52,0.24,-0.74,-0.53,103.4,103.63,0,0.01,3,0
160138,209763561,-1.4,-2.72,0.39,-1.14,103.27,103.45,0,0.01,3,0
160228,209863521,-1.23,0.05,1.53,1.93,103.15,103.13,0,0.01,3,0
160317,209963481,-1.04,-2.37,2.64,0.95,103.05,102.87,0,0.01,3,0
160408,210063441,-0.88,0.28,3.69,4.17,102.96,102.53,0,0.01,3,0
160497,210163401,-0.74,-2.14,4.56,2.93,102.88,102.29,0,0.01,3,0
160589,210263361,-0.63,0.35,5.31,5.9,102.81,102,0,0.01,3,0
160678,210363321,-0.48,-2.12,5.84,4.44,102.75,101.83,0,0.01,3,0
160767,210463281,-0.35,0.6,6.29,6.77,102.69,101.67,0,0.01,3,0
160859,210564074,-0.27,-2.2,6.64,5.14,102.64,101.59,0,0.01,3,0
160948,210664034,-0.12,0.62,6.95,7.32,102.6,101.51,0,0.01,3,0
161038,210763994,0.01,-1.85,7.11,5.68,102.56,101.52,0,0.01,3,0
161128,210863954,0.11,0.87,7.21,7.95,102.52,101.53,0,0.01,3,0
161217,210963914,0.17,-1.61,7.18,5.97,102.48,101.61,0,0.01,3,0
161308,211063874,0.22,1.21,7.15,7.63,102.45,101.69,0,0.01,3,0
161397,211163834,0.24,-1.53,7.09,5.92,102.41,101.78,0,0.01,3,0
161489,211263794,0.29,1.24,6.99,7.51,102.38,101.86,0,0.02,3,0
161578,211363754,0.35,-1.38,6.82,5.97,102.35,101.92,0,0.01,3,0
161668,211463714,0.27,1.58,6.57,6.98,102.24,101.98,0,0.02,3,0
161760,211563674,-1.09,-2.21,5.57,5.14,101,101.98,0,0.02,3,0
161849,211663634,-3.52,-1.21,3.82,3.78,98.3,101.77,0,0.02,3,0
161939,211763594,-6.23,-7.25,1.44,1.38,94.23,101.03,0,0.03,3,0
162029,211863554,-8.55,-6.98,-1.57,0,89.06,99.26,0,0.03,3,0
162118,211963514,-10.26,-12.31,-5.14,-3.49,83.56,96.51,0,0.03,3,0
162209,212063474,-11.34,-11.35,-9.04,-5.07,78.16,92.02,0,0.03,3,0
162298,212163434,-11.45,-15.08,-12.13,-9.89,72.62,86.93,0,0.03,3,0
162390,212263394,-10.89,-11.95,-13.94,-10.43,67.59,79.68,0,0.02,3,0
162480,212363354,-10.2,-13.55,-15.03,-14.33,63.26,72.43,0,0.02,3,0
162569,212463314,-9.62,-8.8,-15.8,-14.09,59.51,63.95,0,0.02,3,0
162661,212563274,-9.18,-9.96,-16.52,-17.16,56.22,56.19,0,0.02,3,0
162746,212664067,-8.87,-5.02,-17.17,-16.76,53.27,48.45,0,0.03,3,0
162832,212764027,-8.75,-6.53,-17.79,-19.44,50.58,42.01,0,0.03,3,0
162922,212863987,-8.82,-2.39,-18.33,-17.98,48.08,36.41,0,0.04,3,0
163011,212963947,-8.42,-4.67,-17.87,-20.09,45.84,32.35,0,0.04,3,0
163102,213063907,-7.39,-1.06,-16.28,-16.53,43.87,29.33,0,0.05,3,0
163191,213163867,-6.17,-3.63,-14.02,-16.35,42.22,27.71,0,0.05,3,0
163283,213263827,-4.91,-0.45,-11.48,-11.41,40.87,26.96,0,0.06,3,0
163372,213363787,-3.79,-3.08,-8.81,-10.62,39.82,27.29,0,0.06,3,0
163461,213463747,-2.75,-0.01,-5.98,-5.72,39.03,28.21,0,0.06,3,0
163553,213563707,-1.87,-2.52,-3.34,-4.35,38.46,29.81,0,0.06,3,0
163642,213663667,-1.22,0.7,-1.59,-1,38,31.74,0,0.06,3,0
163732,213763627,-0.76,-2.31,-0.51,-0.74,37.63,33.86,0,0.07,3,0
163822,213863587,-0.37,1.3,0.26,1.09,37.3,35.91,0,0.06,3,0
163911,213963547,-0.1,-1.3,0.87,0.34,37.02,37.73,0,0.07,3,0
164003,214063507,0.12,1.75,1.51,2.16,36.77,39.16,0,0.06,3,0
164092,214163467,0.32,-1.07,2.07,0.88,36.55,40.09,0,0.06,3,0
164184,214263427,0.58,1.94,2.61,3.41,36.35,40.51,0,0.05,3,0
164273,214363387,0.77,-0.54,2.94,1.87,36.17,40.4,0,0.06,3,0
164362,214463347,0.88,2.36,3.28,3.87,36,39.9,0,0.05,3,0
164454,214563307,0.93,-0.52,3.5,2.43,35.85,39,0,0.06,3,0
164543,214663267,1,2.45,3.75,4.06,35.71,37.91,0,0.05,3,0
164633,214764060,0.97,-0.56,3.91,3.19,35.58,36.63,0,0.06,3,0
164723,214864020,0.94,2.23,4.01,4.81,35.46,35.4,0,0.05,3,0
164812,214963980,0.88,-0.75,4.05,2.94,35.34,34.22,0,0.06,3,0
164903,215063940,0.81,1.88,4.2,4.72,35.24,33.27,0,0.05,3,0
164992,215163900,0.75,-1.02,4.23,3.29,35.14,32.56,0,0.06,3,0
165084,215263860,0.69,1.68,4.22,4.82,35.04,32.13,0,0.05,3,0
165173,215363820,0.63,-1.2,4.16,3.31,34.95,31.93,0,0.06,3,0
165262,215463780,0.59,1.65,4.13,4.53,34.87,31.98,0,0.05,3,0
165354,215563740,0.55,-1.46,4.03,3.43,34.79,32.22,0,0.06,3,0
165443,215663700,0.52,1.87,3.98,3.9,34.72,32.62,0,0.05,3,0
165533,215763660,0.43,-1.27,3.92,3.77,34.65,33.08,0,0.06,3,0
165623,215863620,0.33,1.84,3.81,3.72,34.58,33.58,0,0.05,3,0
165712,215963580,0.24,-1.6,3.63,3.36,34.52,34.03,0,0.06,3,0
165803,216063540,0.2,1.6,3.53,3.54,34.46,34.41,0,0.05,3,0
165892,216163500,0.16,-1.51,3.4,2.9,34.4,34.69,0,0.06,3,0
165984,216263460,0.11,1.56,3.29,3.5,34.35,34.85,0,0.05,3,0
166075,216363420,0.05,-1.57,3.14,2.67,34.3,34.9,0,0.06,3,0
166165,216463380,-0.02,1.39,2.99,3.19,34.25,34.85,0,0.05,3,0
166257,216563340,-0.1,-1.69,2.81,2.43,34.2,34.72,0,0.06,3,0
166346,216663300,-0.11,1.22,2.65,2.92,34.16,34.52,0,0.05,3,0
166436,216763260,-0.13,-1.63,2.48,2.22,34.12,34.3,0,0.06,3,0
166526,216864053,-0.18,1.49,2.36,2.15,34.09,34.04,0,0.05,3,0
166615,216964013,-0.25,-1.86,2.27,1.71,34.08,33.76,0,0.06,3,0
166706,217063973,-0.25,1.24,2.14,2.21,34.07,33.5,0,0.06,3,0
166795,217163933,-0.27,-2.01,1.95,1.56,34.07,33.27,0,0.06,3,0
166887,217263893,-0.22,1.22,1.77,1.64,34.07,33.1,0,0.06,3,0
166976,217363853,-0.18,-1.96,1.56,1.25,34.07,32.98,0,0.06,3,0
167065,217463813,-0.17,1.34,1.4,1.22,34.07,32.94,0,0.06,3,0
167157,217563773,-0.19,-1.81,1.25,1.22,34.07,32.95,0,0.06,3,0
167246,217663733,-0.18,1.3,1.13,0.92,34.07,33.04,0,0.06,3,0
167336,217763693,-0.16,-1.92,0.94,1.41,34.07,33.15,0,0.06,3,0
167426,217863653,-0.15,1.32,0.8,0.03,34.07,33.3,0,0.06,3,0
167515,217963613,-0.14,-1.71,0.71,1.07,34.07,33.43,0,0.06,3,0
167606,218063573,-0.12,1.37,0.67,-0.1,34.07,33.57,0,0.06,3,0
167695,218163533,-0.12,-1.73,0.6,0.79,34.07,33.67,0,0.06,3,0
167786,218263493,-0.13,1.56,0.54,0.09,34.07,33.75,0,0.06,3,0
167876,218363453,-0.19,-1.78,0.44,0.65,34.07,33.8,0,0.06,3,0
167965,218463413,-0.18,1.36,0.33,0,34.07,33.83,0,0.06,3,0
168057,218563373,-0.14,-1.82,0.22,0.55,34.07,33.83,0,0.06,3,0
168146,218663333,-0.08,1.46,0.15,-0.23,34.07,33.8,0,0.06,3,0
168235,218763293,-0.06,-1.6,0.1,0.43,34.07,33.75,0,0.06,3,0
168326,218864086,-0.04,1.35,0.11,-0.45,34.07,33.69,0,0.06,3,0
168415,218964046,0,-1.86,0.1,0.53,34.07,33.61,0,0.06,3,0
168507,219064006,0.07,1.52,0.06,-0.09,34.07,33.53,0,0.06,3,0
168596,219163966,0.1,-1.72,-0.01,0.29,34.07,33.47,0,0.06,3,0
168687,219263926,0.15,1.61,-0.07,-0.26,34.07,33.43,0,0.06,3,0
168777,219363886,0.14,-1.52,-0.11,0.24,34.07,33.4,0,0.06,3,0
168866,219463846,0.16,1.77,-0.12,-0.5,34.07,33.39,0,0.06,3,0
168958,219563806,0.13,-1.41,-0.12,0.26,34.07,33.4,0,0.06,3,0
169047,219663766,0.1,1.75,-0.13,-0.73,34.07,33.42,0,0.06,3,0
169136,219763726,0.05,-1.15,-0.14,0.71,34.07,33.46,0,0.06,3,0
169227,219863686,0.04,1.32,-0.17,-0.95,34.07,33.5,0,0.06,3,0
169316,219963646,0.07,-1.27,-0.21,0.81,34.07,33.53,0,0.06,3,0
169407,220063606,0.14,1.22,-0.19,-1.32,34.07,33.55,0,0.05,3,0
169496,220163566,0.17,-1.4,-0.11,0.83,34.07,33.55,0,0.05,3,0
169587,220263526,0.21,1.46,-0.09,-1.06,34.07,33.57,0,0.05,3,0
169677,220363486,0.21,-1.36,-0.06,0.61,34.07,33.58,0,0.05,3,0
169766,220463446,0.22,1.66,-0.03,-0.73,34.07,33.58,0,0.05,3,0
169858,220563406,0.22,-1.27,-0.04,0.73,34.07,33.6,0,0.05,3,0
169947,220663366,0.22,1.68,-0.01,-0.78,34.07,33.59,0,0.05,3,0
170036,220763326,0.22,-1.18,-0.02,0.77,34.07,33.59,0,0.05,3,0
170127,220863286,0.25,1.63,0,-0.89,34.07,33.58,0,0.05,3,0
170216,220964079,0.19,-1.06,0,1.26,34.07,33.59,0,0.05,3,0
170307,221064039,0.13,1.82,-0.03,-0.53,34.07,33.57,0,0.05,3,0
170396,221163999,0.08,-1.11,-0.09,0.97,34.07,33.58,0,0.05,3,0
170487,221263959,0.09,1.55,-0.11,-0.75,34.07,33.57,0,0.05,3,0
170578,221363919,0.12,-1.23,-0.1,0.81,34.07,33.57,0,0.05,3,0
170667,221463879,0.91,2.04,-0.57,-0.96,34.06,33.56,0,0.05,3,0
170759,221563839,2.92,1.35,-2,-0.37,34.02,33.61,0,0.05,3,0
170848,221663799,5.61,6.69,-3.91,-3.79,33.88,33.38,0,0.04,3,0
170937,221763759,8.48,7.16,-5.96,-4.18,33.63,33.39,0,0.06,3,0
171028,221863719,11.31,12.42,-7.96,-8.38,33.67,32.67,0,0.05,3,0
171117,221963679,12.99,12.58,-10.05,-7.49,36.12,33,0,0.06,3,0
171208,222063639,12.93,14.77,-11.99,-11.06,41.27,32.82,0,0.05,3,0
171297,222163599,12.07,13.15,-13.63,-8.96,47.2,35.27,0,0.05,3,0
171388,222263559,10.91,14.76,-15.1,-12.37,53.21,37.82,0,0.04,3,0
171479,222363519,9.46,11.91,-16.47,-10.77,59.29,43.12,0,0.04,3,0
171568,222463479,7.83,13.55,-17.84,-14.83,65.43,48.42,0,0.04,3,0
171660,222563439,5.87,9.56,-18.95,-14.09,71.66,55.92,0,0.05,3,0
171749,222663399,3.75,9.91,-19.91,-18.56,77.96,63.37,0,0.04,3,0
171838,222763359,1.77,4.86,-20.59,-17.33,83.59,72.47,0,0.06,3,0
171929,222863319,0.64,4.4,-21.2,-21.35,86.75,81.34,0,0.05,3,0
172018,222963279,-0.03,-0.78,-21.76,-19.31,88.39,90.28,0,0.06,3,0
172109,223064072,-0.34,-1.38,-22.25,-22.87,89.22,98.12,0,0.05,3,0
172198,223164032,-0.53,-6.07,-21.99,-19.57,89.66,103.98,0,0.07,3,0
172289,223263992,-0.49,-4.94,-20.36,-20.69,89.85,108.23,0,0.06,3,0
172379,223363952,-0.31,-7.35,-17.89,-15.87,89.92,109.87,0,0.06,3,0
172468,223463912,-0.03,-3.95,-15.1,-15.58,89.93,110.28,0,0.07,3,0
172560,223563872,0.19,-4.91,-12.21,-10.75,89.94,108.89,0,0.06,3,0
172649,223663832,0.35,-1.02,-9.28,-10.28,89.95,106.72,0,0.07,3,0
172738,223763792,0.49,-2.16,-6.24,-5.43,89.96,103.58,0,0.06,3,0
172829,223863752,0.65,1.2,-3.29,-4.71,89.97,100.01,0,0.07,3,0
172918,223963712,0.69,-0.07,-1.35,0.14,89.98,96.19,0,0.06,3,0
173009,224063672,0.69,1.76,-0.26,-1.28,89.99,92.29,0,0.07,3,0
173099,224163632,0.59,0.35,0.47,2.02,90,88.74,0,0.06,3,0
173190,224263592,0.5,1.39,1.2,-0.36,90,85.66,0,0.07,3,0
173280,224363552,0.42,-0.75,1.91,3,90,83.37,0,0.06,3,0
173369,224463512,0.39,1.1,2.58,1.04,90.01,81.92,0,0.06,3,0
173461,224563472,0.34,-1.07,3.07,4.06,90.01,81.33,0,0.06,3,0
173550,224663432,0.28,0.96,3.48,1.96,90.01,81.54,0,0.06,3,0
173639,224763392,0.22,-1.37,3.79,4.81,90.01,82.39,0,0.06,3,0
173730,224863352,0.24,0.78,4.05,2.54,90.01,83.77,0,0.06,3,0
173819,224963312,0.24,-1.34,4.24,5.3,90.01,85.43,0,0.06,3,0
173910,225063272,0.32,0.9,4.42,2.9,90.01,87.25,0,0.06,3,0
173999,225164065,0.31,-0.81,4.5,5.57,90.01,89.04,0,0.06,3,0
174090,225264025,0.35,1.15,4.61,2.97,90.02,90.62,0,0.06,3,0
174180,225363985,0.35,-0.97,4.65,5.74,90.02,91.92,0,0.06,3,0
174269,225463945,0.39,1.45,4.66,3.15,90.02,92.8,0,0.06,3,0
174361,225563905,0.38,-0.66,4.6,5.75,90.02,93.27,0,0.06,3,0
174450,225663865,0.41,1.41,4.57,2.92,90.02,93.29,0,0.06,3,0
174539,225763825,0.37,-0.65,4.53,5.63,90.02,92.98,0,0.06,3,0
174630,225863785,0.42,1.13,4.43,2.83,90.02,92.38,0,0.06,3,0
174719,225963745,0.42,-0.36,4.3,5.42,90.02,91.65,0,0.06,3,0
174810,226063705,0.39,0.83,4.18,2.53,90.02,90.78,0,0.06,3,0
174899,226163665,0.34,-0.28,4.02,5.53,90.02,89.95,0,0.06,3,0
174990,226263625,0.39,0.19,3.83,2.01,90.02,89.16,0,0.06,3,0
175081,226363585,0.43,-0.53,3.57,4.84,90.02,88.49,0,0.06,3,0
175170,226463545,0.51,0.64,2.09,0.45,90.02,88,0,0.06,3,0
175262,226563505,0.46,-0.06,-0.61,1.1,90,87.74,0,0.06,3,0
175351,226663465,0.37,1.45,-3.83,-5.03,89.99,87.58,0,0.05,3,0
175440,226763425,0.22,0.1,-7.25,-5.47,89.99,87.7,0,0.07,3,0
175531,226863385,0.12,1.37,-10.69,-11.92,89.99,87.87,0,0.05,3,0
175620,226963345,0,0.22,-14.1,-12.08,90,88.26,0,0.07,3,0
175711,227063305,-0.09,1.11,-16.8,-18.06,90.01,88.6,0,0.05,3,0
175800,227163265,-0.18,-0.05,-18.11,-16.31,90.03,89.1,0,0.06,3,0
175891,227264058,-0.17,0.62,-18.72,-20.17,90.03,89.49,0,0.06,3,0
175981,227364018,-0.17,-0.48,-19.15,-16.98,90.03,89.85,0,0.06,3,0
176070,227463978,-0.18,1.11,-19.7,-20.67,90.03,90.1,0,0.06,3,0
176162,227563938,-0.32,-0.25,-20.24,-18.01,90.05,90.3,0,0.06,3,0
176251,227663898,-0.47,0.91,-20.85,-21.79,90.08,90.35,0,0.06,3,0
176340,227763858,-0.61,-0.38,-21.46,-19.01,90.11,90.37,0,0.06,3,0
176431,227863818,-0.66,0.81,-22.12,-23,90.13,90.28,0,0.06,3,0
176520,227963778,-0.8,-0.03,-22.77,-20.23,90.16,90.19,0,0.06,3,0
176611,228063738,-0.89,0.44,-23.33,-24.42,90.18,90.01,0,0.06,3,0
176700,228163698,-0.92,0.12,-22.56,-20.71,90.18,89.88,0,0.06,3,0
176791,228263658,-0.9,-0.22,-20.66,-22.32,90.16,89.74,0,0.06,3,0
176881,228363618,-0.83,-0.16,-18.26,-16.37,90.13,89.57,0,0.05,3,0
176970,228463578,-0.66,-0.4,-15.75,-17.18,90.09,89.47,0,0.06,3,0
177062,228563538,-0.49,-0.39,-13.07,-11.25,90.05,89.33,0,0.05,3,0
177151,228663498,-0.33,-0.04,-10.19,-11.9,90.03,89.29,0,0.06,3,0
177240,228763458,-0.21,-0.45,-7.09,-5.77,90.01,89.22,0,0.05,3,0
177331,228863418,-0.08,0.27,-4.5,-6.03,90,89.23,0,0.06,3,0
177420,228963378,-0.07,0,-2.8,-1.05,90,89.24,0,0.05,3,0
177511,229063338,-0.04,0.47,-1.59,-3.04,90,89.28,0,0.05,3,0
177600,229163298,-0.04,0.09,-0.58,1.02,90,89.34,0,0.05,3,0
177694,229264091,-0.26,-1.62,0.99,-2.48,89.99,89.39,0,0.05,3,0
177784,229364051,-1.76,-3.21,5.97,6.56,89.9,88.84,0,0.05,3,0
177873,229464011,-3.54,-5.11,11.5,7.97,89.64,88.69,0,0.07,3,0
177964,229563971,-5.34,-7.02,16.86,18.12,89.2,87.51,0,0.06,3,0
178054,229663931,-7.17,-8.1,21.99,19.21,88.6,87.46,0,0.09,3,0
178147,229763891,-5.59,-8.2,23.17,27.15,88.79,86.07,0,0.07,3,0
178238,229863851,3.91,2.8,13.62,18.13,90.78,86.59,0,0.08,3,0
178327,229963811,5.89,9.31,-4.54,3.95,90.5,85.58,0,0.12,3,0
178418,230063771,3.74,9.19,-14.76,-16.35,90.44,83.38,0,0.16,3,0
178507,230163731,2.23,1.73,-13.99,-16.12,90.88,85.26,0,0.18,3,0
178596,230263691,2.73,1.7,-8.89,-12.91,91.19,87.64,0,0.16,3,0
178684,230363651,3.72,1.03,-6.83,-6.62,91.4,90.16,0,0.13,3,0
178773,230463611,4.17,4.78,-6.54,-6.66,91.57,92.38,0,0.12,3,0
178864,230563571,4.05,3.25,-6.26,-5.93,91.76,94.22,0,0.11,3,0
178954,230663531,3.76,4.69,-5.7,-6.5,91.95,95.41,0.01,0.09,3,0
179043,230763491,3.48,2.29,-4.87,-4.87,92.13,96.14,0.01,0.08,3,0
179134,230863451,3.28,4.1,-3.93,-4.66,92.3,96.23,0.01,0.07,3,0
179223,230963411,3,1.67,-2.96,-2.65,92.45,95.94,0.01,0.06,3,0
179314,231063371,2.67,3.99,-2.02,-2.63,92.59,95.19,0.01,0.06,3,0
179403,231163331,2.25,1.01,-1.15,-0.4,92.72,94.32,0.01,0.05,3,0
179494,231263291,1.86,3.72,-0.4,-0.73,92.83,93.26,0.01,0.05,3,0
179585,231364084,1.38,-0.15,-0.18,1.09,92.91,92.28,0.01,0.05,3,0
179674,231464044,0.95,3.35,-1.57,-1.01,92.87,91.28,0.01,0.05,3,0
179765,231564004,0.45,-0.54,-3.92,-2.51,92.74,90.52,0.01,0.06,3,0
179855,231663964,0,2.69,-6.51,-6.12,92.55,89.95,0.01,0.05,3,0
179944,231763924,-0.36,-1.22,-9.19,-8.54,92.31,89.64,0.01,0.06,3,0
180035,231863884,-0.57,1.84,-11.84,-11.63,92.06,89.55,0.01,0.05,3,0
180124,231963844,-0.72,-1.68,-14.71,-14.66,91.81,89.64,0.01,0.06,3,0
