LineNo,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH,labels
364638,437063438,0,0.26,0.38,206.1,-2.695915,-1.306157,-0.00231754,0.00782019,6.625517,199.362,-19.7755,0.15,0.15,0.17,20.36,0
129988,176263633,0,-0.95,-28.18,147.74,-8.260551,5.327159,0.02652718,-0.0063233,479.7774,-241.9964,-21.64198,0.08,0.16,0.11,20.36,0
332044,400863757,0,17.8,-11.71,175.96,-2.028779,-2.529179,-1.364906,-1.424492,150.9158,243.5089,-3.956437,0.17,0.16,0.22,20.36,0
419639,498163988,0,0.55,1.4,207.88,-0.02643148,0.00146573,0.4728155,0.4956078,0.00358542,0.00641023,-3.269973,0.09,0.1,0.11,20.36,4
132599,179163306,0,1.53,-31.12,145.56,-8.197607,5.590444,0.01559056,-0.00444019,456.0898,-226.0475,-21.6523,0.08,0.16,0.11,20.36,0
251616,311463698,0,6.67,-10.73,168.56,-0.150971,-0.8324605,0.6623718,-0.2610658,226.3884,194.5073,-19.62601,0.27,0.19,-0.03,20.36,0
94936,136963526,0,2.13,-32.71,329.17,-4.024879,3.876119,0.1536044,-0.1019132,16.07899,-7.357445,-21.00112,0.08,0.0,0.13,20.36,1
423961,502963734,0,-1.28,-1.21,207.85,-0.02182851,0.0078849,0.4796779,0.5060735,0.0068409,-0.00861106,-0.8549014,0.09,0.09,0.1,20.36,4
335289,404463983,0,-1.69,-30.0,190.41,-9.193217,-1.361399,-1.420386,-1.435169,129.2691,236.385,-9.163288,0.17,0.16,0.21,20.36,0
337991,407463616,0,2.44,-29.15,193.63,-9.868749,-2.401955,-1.312601,-1.326584,99.91531,230.5583,-13.15942,0.17,0.17,0.2,20.36,0
223282,279963803,0,18.59,23.21,96.82,1.892918,5.476167,0.00175797,-0.9495215,255.3615,149.9437,-18.88531,0.23,0.04,-0.17,20.36,2
142317,189963984,0,1.38,-31.58,141.4,-7.827116,6.152647,0.01763466,-0.00409476,369.328,-162.445,-21.69845,0.1,0.17,0.1,20.36,0
95204,137263406,0,-1.09,-29.62,329.24,-4.105749,3.971931,0.1630093,-0.1023655,15.59492,-7.094049,-21.03192,0.08,0.0,0.13,20.36,1
299812,365063916,0,-0.43,-0.04,325.22,-0.07799766,-0.07236664,0.02787086,-0.03337614,155.0362,239.8721,2.145742,0.21,0.23,0.3,20.36,3
405415,482363644,0,-0.17,-1.8,207.73,-0.03488657,-0.0059205,1.442911,1.484199,0.01396889,0.02625534,-11.95464,0.1,0.12,0.13,20.36,4
287186,350963725,0,13.23,3.17,129.25,-1.308897,1.528469,4.142058,4.03096,157.8919,238.2351,-17.26949,0.22,0.23,0.31,20.36,3
315655,382663540,0,-0.21,-0.12,309.9,0.0159518,-0.029172,-0.01552256,0.0004795,155.1264,239.9129,1.913463,0.18,0.2,0.29,20.36,3
178598,230263691,0,1.64,-12.6,87.78,-0.9289756,5.19662,11.12852,10.28713,249.7278,16.76636,-15.76308,0.17,0.17,0.16,20.36,0
84351,125063288,0,0.83,-27.79,329.77,6.305203,-3.270694,-0.01416723,-0.03698424,32.78912,-19.49479,-20.62702,0.07,0.08,0.08,20.36,1
402444,479063298,0,1.38,-0.69,207.73,-0.02432009,0.0225106,1.466331,1.530761,0.01548699,0.00354754,-16.87533,0.1,0.13,0.13,20.36,4
167428,217863653,0,1.32,0.03,33.3,0.1133336,0.01850744,0.123891,0.1305132,250.0332,-8.218497,-21.49807,0.15,0.19,0.14,20.36,0
68801,107663584,0,-2.03,-10.62,328.93,0.8028187,-0.4425817,0.08572385,0.08516212,66.40598,-40.68695,-20.35861,0.06,0.07,0.04,20.36,1
237575,295863274,0,23.27,-20.32,142.95,3.464446,0.06153133,0.2121698,-1.069801,254.4889,184.4317,-19.81473,0.24,0.05,-0.18,20.36,2
40220,75963769,0,0.27,2.57,328.62,1.8591,-1.120591,-0.01637775,-0.00641163,7.240695,-4.523384,-20.07238,0.04,0.04,-0.01,20.36,0
433546,514564092,0,-0.07,-0.16,207.64,-0.02817023,0.00176167,-0.01233907,-0.00150176,-0.00199388,0.01023961,-0.02589404,0.08,0.08,0.1,20.36,4
25539,59663625,0,-1.2,-0.93,3.47,-0.01005062,0.00684752,-1.432352,-1.489821,0.02837965,-0.03096241,-18.96544,0.02,0.02,-0.05,20.36,0
300172,365463756,0,-0.41,-0.06,325.01,-0.06867791,-0.07012823,0.02209,-0.03379412,155.04,239.8734,2.132104,0.21,0.23,0.3,20.36,3
347443,417963581,0,-1.94,2.39,204.9,-2.489117,-1.197384,-0.02287951,-0.02124372,43.13013,214.2132,-19.59907,0.16,0.17,0.2,20.36,0
245312,304463999,0,14.55,8.54,196.18,-2.693176,0.4743081,-1.505292,-2.203147,235.022,187.2309,-18.9705,0.25,0.0,-0.29,20.36,0
193522,246863715,0,-20.53,-9.0,95.02,-1.886087,4.357595,2.705478,2.586541,248.5641,46.20175,-20.98637,0.19,0.13,0.12,20.36,2
125394,171164007,0,3.11,-22.2,138.36,-3.972162,2.894419,-0.06071755,-0.01084177,515.3886,-265.6378,-21.49683,0.08,0.16,0.11,20.36,0
208094,263063899,0,-26.12,-13.2,94.5,0.7567878,1.648583,1.995052,1.626345,243.5658,100.3412,-22.5998,0.19,0.15,0.09,20.36,2
311963,378563514,0,-0.2,-0.14,313.95,0.02555132,-0.03212548,-0.01840831,-0.00119177,155.1345,239.9086,1.914236,0.18,0.21,0.29,20.36,3
90756,132263740,0,-2.04,-28.17,329.45,-0.6073798,2.189937,-0.2444916,-0.06654946,27.32466,-12.85911,-20.35784,0.06,-0.04,0.1,20.36,1
105966,149363564,0,3.48,-30.37,330.97,-1.482829,1.286615,-0.01672037,-0.03420784,15.28671,-8.911646,-21.18076,0.08,0.23,0.15,20.36,1
89334,130663547,0,0.36,-28.3,329.26,0.98531,0.9311063,-0.165262,0.06981295,31.96623,-16.42129,-20.37566,0.06,-0.03,0.09,20.36,1
71594,110764010,0,1.43,2.53,327.28,1.613398,-1.054268,-0.00654258,-0.00339098,73.79298,-45.3131,-20.24598,0.06,0.07,0.05,20.36,1
310252,376663441,0,-0.2,-0.16,315.83,0.03021912,-0.03548412,-0.01969551,-0.00379357,155.1393,239.9044,1.919035,0.19,0.21,0.3,20.36,3
344115,414263395,0,-1.03,4.77,196.89,-2.021744,-0.6244904,-0.00267804,0.01018226,50.94785,217.7527,-19.55497,0.16,0.18,0.2,20.36,0
79276,119363902,0,0.0,0.55,331.45,2.903422,-1.468961,0.00761811,0.00803999,89.59673,-55.8225,-20.29248,0.07,0.08,0.06,20.36,1
2756,16663332,0,0.02,0.01,3.69,-0.00479959,0.0036663,-0.01915974,0.00545515,0.0,0.0,-0.03481115,0.0,0.0,-1.16,0.0,0
308629,374863328,0,-0.2,-0.18,317.62,0.03603315,-0.03839691,-0.02082625,-0.00731182,155.1437,239.9021,1.928325,0.19,0.22,0.3,20.36,3
416132,494263882,0,-0.88,1.32,207.76,-0.03185054,-0.00048405,0.4746967,0.495883,0.00911517,0.02211232,-5.206078,0.09,0.1,0.11,20.36,4
275838,338363767,0,-1.12,3.54,146.82,-2.183749,1.627583,-0.0046968,0.00219434,178.3934,224.0466,-18.6958,0.23,0.25,0.29,20.36,0
140966,188463751,0,0.24,-27.97,141.07,-7.836232,6.124387,0.01557901,-0.00453874,381.0775,-171.7343,-21.68824,0.1,0.17,0.1,20.36,0
372567,445864083,0,6.59,-5.25,206.38,-0.02301712,-0.9284587,-0.02533928,-0.00754217,2.568281,196.87,-19.95282,0.14,0.15,0.16,20.36,0
205838,260564066,0,5.12,18.69,90.1,-3.974175,5.993283,-1.254991,-1.786015,249.1537,96.32566,-22.59477,0.19,0.13,0.07,20.36,2
233708,291563328,0,5.52,31.6,94.54,-0.841946,6.011719,2.85875,2.157216,254.5651,184.9331,-17.38535,0.23,0.04,-0.19,20.36,2
230390,287863975,0,-17.42,21.12,89.9,-5.991535,6.486881,16.3121,11.33956,252.7863,175.199,-9.210884,0.23,0.04,-0.19,20.36,2
336638,405963383,0,2.74,-27.39,192.31,-9.7228,-2.101782,-1.251292,-1.268591,114.8325,233.9917,-11.23988,0.17,0.17,0.2,20.36,0
74740,114263443,0,-2.02,-4.12,323.09,3.169579,-2.404526,-0.00445987,-0.00239949,79.49182,-49.24874,-20.26092,0.06,0.08,0.06,20.36,1
373019,446363883,0,10.82,-3.77,206.68,-0.01980577,-1.608222,-0.01739259,0.00017504,2.567607,196.2617,-19.95486,0.15,0.15,0.15,20.36,4
293562,358063384,0,-0.18,-0.28,8.25,0.16783,0.1394746,0.0070312,-0.08407558,155.2111,240.2907,1.966505,0.23,0.23,0.3,20.36,3
184179,236463710,0,-16.2,26.8,87.19,-0.2911214,1.420665,-1.398948,-1.534703,250.1191,30.85978,-23.92433,0.18,0.12,0.12,20.36,0
129359,175563913,0,1.13,-31.29,147.51,-8.18835,5.203998,0.0258003,-0.01054433,485.5255,-245.6911,-21.63683,0.08,0.16,0.11,20.36,0
56898,94463866,0,0.63,-6.8,323.93,3.234947,-2.456567,0.01701813,0.02778141,41.70572,-24.84371,-20.11861,0.05,0.05,0.02,20.36,0
241264,299963300,0,8.05,-5.79,254.14,-2.08267,-2.905399,0.4969291,-0.1223001,240.4806,188.3028,-21.05553,0.26,0.01,-0.32,20.36,2
351679,422663367,0,-1.95,3.48,193.91,-2.046818,-0.4626392,-0.02679409,-0.00982333,32.96904,210.8078,-19.5379,0.17,0.17,0.19,20.36,0
144390,192263897,0,-2.54,-27.9,141.11,-7.583137,6.389217,0.02783916,0.00503045,351.3978,-148.1338,-21.71136,0.1,0.17,0.1,20.36,0
16074,49163660,0,0.1,0.09,1.39,0.00134048,-0.00148644,-0.00041357,4.48e-06,0.0005928,-0.00055605,-0.00052532,0.01,0.02,-0.07,20.36,0
100274,142963625,0,2.62,-31.53,329.14,-4.182139,3.605603,0.1801754,0.00799185,11.17983,-4.836094,-21.17061,0.08,0.12,0.16,20.36,1
266922,328463562,0,1.12,0.96,150.81,-2.424077,1.579044,-0.00260305,0.01451167,195.0463,213.5266,-18.98634,0.23,0.27,0.24,20.36,0
27523,61863578,0,-1.04,-0.31,3.4,-0.1535612,-0.00310525,-0.09171212,-0.05441675,-0.1018219,-0.05931259,-20.20937,0.02,0.02,-0.05,20.36,0
318987,386363726,0,-0.22,-0.1,305.48,0.00849813,-0.0263837,-0.01383143,0.0010415,155.1185,239.9134,1.916788,0.18,0.19,0.28,20.36,3
105610,148963724,0,2.93,-30.29,330.87,-1.673039,1.415846,-0.01798854,-0.03852333,14.85931,-8.558719,-21.16712,0.08,0.22,0.15,20.36,1
67355,106063391,0,-1.38,3.1,329.39,1.558393,-0.9191614,-0.00407445,-0.00317482,64.81561,-39.79011,-20.37458,0.06,0.07,0.04,20.36,0
173641,224763392,0,-1.37,4.81,82.39,-0.03470937,2.87201,0.00186394,0.01252842,250.1982,0.4907452,-21.06932,0.16,0.19,0.15,20.36,0
148621,196963683,0,-6.09,-30.69,138.56,-7.339706,6.711647,0.01184882,-0.00765215,316.1886,-117.1195,-21.68173,0.11,0.18,0.1,20.36,0
410997,488563663,0,-0.99,1.33,207.71,-0.03514143,0.0004365,0.4928973,0.5062928,0.01628602,0.00423791,-8.071881,0.09,0.11,0.12,20.36,4
55545,92963633,0,-2.75,-14.95,328.96,1.086136,-0.6688222,0.1051536,0.1018825,38.14861,-22.26997,-20.22211,0.05,0.06,0.01,20.36,0
64292,102663918,0,-0.39,-11.25,327.52,0.7338471,-0.3901996,-0.1826449,-0.1778354,56.48265,-34.91114,-20.10097,0.06,0.07,0.03,20.36,0
421622,500363941,0,-1.4,0.91,207.79,-0.02925422,-0.00958404,0.4777092,0.5043194,0.00609652,-0.00763559,-2.166904,0.09,0.1,0.1,20.36,4
250625,310363305,0,9.68,9.75,178.53,0.5580777,-0.2127554,0.8730811,-0.05578577,226.8148,194.617,-19.3786,0.25,0.12,-0.11,20.36,0
127196,173164040,0,3.94,-30.18,142.65,-7.091235,4.578597,-0.00149256,-0.04078596,504.1732,-257.7252,-21.60447,0.08,0.16,0.11,20.36,0
10205,25963777,0,0.05,0.03,2.82,-0.01531457,0.01536262,-0.00378869,0.00140083,0.0,0.0,-0.01119112,0.0,0.01,-0.41,20.36,0
342132,412063442,0,-1.15,-6.64,197.14,-6.382188,-1.859963,-0.812745,-0.8138748,60.21106,220.6464,-18.63189,0.17,0.18,0.2,20.36,0
382470,456863848,0,26.06,-11.89,204.42,-0.1612006,-9.879839,0.03610929,0.02098101,1.402069,110.5022,-19.67671,0.12,0.15,0.16,20.36,4
264948,326263609,0,-1.63,-16.02,154.86,-0.8674607,0.5454364,0.1853289,0.1867456,200.3282,210.1937,-19.22981,0.22,0.28,0.22,20.36,0
17967,51263653,0,0.2,-1.37,0.4,0.01656588,-0.00724564,-1.307554,-1.373721,0.01060404,-0.01006223,-1.215316,0.01,0.02,-0.06,20.36,0
11487,27563970,0,0.05,0.03,2.65,-0.01725456,0.01699414,-0.00272342,0.00146451,0.0,0.0,-0.00902762,0.0,0.01,-0.36,20.36,0
367791,440563704,0,-0.85,-0.66,206.81,-0.1736232,-0.07371601,-0.1006656,-0.08709887,2.651686,197.437,-19.91237,0.15,0.16,0.16,20.36,0
327721,396064011,0,-0.22,-0.06,294.05,-0.00273333,-0.0183704,-0.01198986,0.0002294,155.108,239.9221,1.923293,0.17,0.18,0.25,20.36,3
256750,317163917,0,-1.42,-17.74,161.08,-2.77449,1.390594,0.1121048,0.1725456,216.0878,201.6505,-19.60125,0.26,0.3,0.15,20.36,0
194605,248064068,0,31.79,3.45,83.35,2.392193,4.855492,0.9075889,0.8159308,254.0466,50.616,-19.30916,0.18,0.14,0.12,20.36,2
333758,402763830,0,-3.26,-29.7,188.49,-6.553587,-1.785602,-1.422535,-1.444354,143.0975,238.8313,-6.716762,0.16,0.16,0.21,20.36,0
92180,133863933,0,-2.66,-28.05,329.08,-2.239738,2.83666,-0.1616103,-0.1441964,22.98672,-10.35617,-20.56311,0.07,-0.03,0.11,20.36,1
38779,74363576,0,4.1,-15.17,314.07,3.393309,-1.951583,0.03297343,0.04424286,2.605125,-1.85708,-20.11067,0.03,0.03,-0.01,20.36,0
420181,498763748,0,-0.17,1.47,207.89,-0.02371599,-0.01097678,0.4772212,0.5003951,0.00486506,0.00233666,-2.970582,0.09,0.1,0.1,20.36,4
2116,15863652,0,0.02,0.0,3.61,-0.00389707,0.00331567,-0.0231802,0.0070543,0.0,0.0,-0.04010525,0.0,0.0,-1.28,0.0,0
145652,193663337,0,0.49,-28.12,138.08,-7.488244,6.565892,0.02914029,0.00851995,340.8714,-139.021,-21.69994,0.1,0.18,0.1,20.36,0
437803,519763678,0,-0.08,-0.15,207.43,-0.02750585,0.00476883,-0.01438702,-0.00059062,-0.0016677,0.01270877,-0.03325357,0.08,0.08,0.1,20.36,4
95562,137664079,0,-1.15,-29.4,329.16,-4.222786,4.084504,0.186729,-0.09149,14.99601,-6.743408,-21.07216,0.08,0.01,0.13,20.36,1
346186,416563308,0,-1.39,-18.58,207.05,-3.143967,-1.53278,-0.06733765,-0.02273171,47.47722,216.2999,-19.55068,0.16,0.17,0.2,20.36,0
123505,169064014,0,14.72,21.97,11.95,1.469596,-1.073292,-0.01541792,-0.00724672,519.1968,-268.3571,-21.54903,0.09,0.18,0.1,20.36,0
209889,265063932,0,16.2,20.44,89.68,2.352266,4.697777,-0.6540238,-1.435235,251.9635,107.8065,-21.38325,0.21,0.13,0.08,20.36,2
159961,209563641,0,-2.98,-3.0,103.81,-1.277384,5.752392,-0.01106328,-0.02732262,242.8895,-22.46946,-21.80476,0.12,0.2,0.11,20.36,0
261794,322763343,0,0.79,-4.07,157.9,-3.257284,1.454039,-0.00906051,0.02195152,205.4912,207.1094,-19.27948,0.22,0.29,0.19,20.36,0
205117,259763553,0,28.52,5.55,79.12,1.275296,5.709091,-0.4335393,-0.8953546,253.7289,91.491,-21.44425,0.19,0.14,0.08,20.36,2
404696,481563964,0,-1.01,-1.77,207.82,-0.04430849,0.00140698,1.44637,1.487255,0.01754804,0.0218744,-13.14581,0.1,0.12,0.13,20.36,4
366258,438863551,0,1.61,3.4,206.53,-0.8964575,-0.3956642,-0.02137349,-0.01371197,3.394528,197.83,-19.78633,0.15,0.16,0.16,20.36,0
238653,297063627,0,20.25,-23.64,227.37,-1.998843,3.138241,0.6188588,-0.4911494,251.6851,189.6251,-19.95746,0.24,0.05,-0.18,20.36,2
114331,158763969,0,3.93,-29.75,333.88,1.233892,-0.6292563,0.04253468,0.01163377,23.63782,-15.15286,-21.42412,0.08,0.23,0.12,20.36,1
331324,400064077,0,30.32,6.07,161.64,-0.9422174,0.3645843,-1.638662,-1.736558,152.0141,244.2646,-2.775435,0.17,0.17,0.23,20.36,0
374456,447964076,0,18.87,-8.46,205.51,-0.05690069,-4.818019,-0.00850713,0.00670541,2.517119,191.3132,-19.94716,0.15,0.14,0.16,20.36,4
348254,418864054,0,1.69,4.83,205.84,-1.475469,-0.7042076,-0.01469274,-0.00771419,41.25539,213.3353,-19.61158,0.16,0.17,0.2,20.36,0
316104,383163340,0,-0.22,-0.11,309.31,0.01411499,-0.02848631,-0.01515735,0.00035664,155.1246,239.9129,1.913802,0.18,0.2,0.28,20.36,3
321326,388963519,0,-0.22,-0.09,302.39,0.00279756,-0.02784787,-0.01294462,0.00107368,155.1146,239.9149,1.919075,0.18,0.19,0.27,20.36,3
210429,265663692,0,-17.18,26.34,91.3,-1.835707,5.293533,-0.6137357,-1.536779,249.6779,111.9289,-22.12643,0.21,0.12,0.05,20.36,2
266744,328263642,0,0.89,-0.07,151.3,-2.674338,1.681959,0.00768158,0.02530312,195.5363,213.1613,-18.99056,0.23,0.27,0.23,20.36,0
403704,480463571,0,1.11,0.58,207.74,-0.03244276,0.02143401,1.43414,1.488339,0.01683284,0.0095652,-14.78167,0.1,0.12,0.13,20.36,4
373108,446463843,0,10.97,-7.27,206.02,-0.02033275,-1.773624,-0.01507978,0.00181818,2.567197,196.0969,-19.95476,0.15,0.15,0.16,20.36,4
118065,162963955,0,3.58,-29.84,334.84,1.363563,-0.7802403,-0.0115718,-0.03984004,25.06896,-16.04733,-21.4322,0.08,0.2,0.11,20.36,1
438049,520063558,0,-0.08,-0.15,207.41,-0.02761518,0.00495657,-0.01443229,-0.001029,-0.00200782,0.01289423,-0.03359443,0.08,0.08,0.1,20.36,4
58972,96763779,0,-0.48,5.23,322.93,0.9315672,-0.6845437,-0.01032559,-0.01016706,46.51731,-28.55174,-20.10526,0.05,0.06,0.02,20.36,0
415859,493964002,0,0.61,-1.61,207.79,-0.02584177,-0.00659093,0.4723733,0.4941425,0.00992557,0.02227223,-5.354785,0.09,0.1,0.11,20.36,4
189663,242563769,0,-3.3,-25.51,96.64,0.3514998,1.134251,-0.7298732,-1.945228,249.5682,35.4383,-28.33128,0.18,0.13,0.13,20.36,2
418291,496663755,0,-1.71,-0.82,207.87,-0.02366075,-0.00206245,0.4781058,0.5005006,0.0074369,0.01046159,-4.019531,0.09,0.1,0.11,20.36,4
360316,432263692,0,-1.57,3.36,200.88,-2.479706,-0.8739418,0.00956672,0.01741067,15.38067,203.3279,-19.84606,0.16,0.16,0.17,20.36,0
425585,504763847,0,-0.12,-0.16,207.88,-0.02704959,0.00146343,-0.1096996,-0.06880657,0.005171,0.00639711,-0.09619049,0.09,0.09,0.1,20.36,4
163013,212963947,0,-4.67,-20.09,32.35,2.506333,2.230548,0.02882236,0.03408861,242.8244,-12.90162,-21.78079,0.12,0.19,0.13,20.36,0
428640,508364073,0,-0.06,-0.16,207.87,-0.02600884,0.00303831,-0.00357014,0.01045679,0.00050475,0.0121713,-0.03096707,0.09,0.09,0.1,20.36,4
290433,354563951,0,33.6,18.4,330.07,-0.1025072,-0.1084421,-0.1341024,-0.1798487,154.3915,240.2,1.895132,0.23,0.23,0.3,20.36,3
54013,91263480,0,1.64,3.18,334.65,1.430818,-0.6510227,-0.00896442,-0.00474793,36.54555,-21.53316,-20.26204,0.05,0.06,0.01,20.36,0
261164,322063623,0,0.31,-18.42,157.97,-2.7672,1.174845,0.0282205,0.07343044,207.567,206.1334,-19.30934,0.22,0.29,0.19,20.36,0
368511,441363384,0,-0.43,-1.59,206.8,-0.07781376,-0.03154212,-0.02991212,-0.0152966,2.608035,197.3922,-19.95073,0.15,0.16,0.16,20.36,0
97604,139963992,0,2.77,-31.41,329.1,-4.624166,4.264393,0.2685558,-0.01486223,12.34913,-5.120961,-21.1939,0.08,0.06,0.15,20.36,1
282682,345964059,0,1.44,-8.69,147.72,-0.6014438,0.4623785,-0.02996546,-0.00968089,167.009,232.1331,-18.68081,0.22,0.24,0.31,20.36,0
394709,470463406,0,-3.49,3.65,207.66,0.0172533,-0.02595922,-0.03725984,-0.02615886,-0.0308435,-0.8630159,-19.69672,0.09,0.14,0.15,20.36,4
267463,329063322,0,1.36,2.85,149.92,-1.716432,1.24672,-0.02111243,-0.0070414,193.8243,214.4667,-18.98468,0.23,0.27,0.24,20.36,0
156808,206063375,0,1.71,-28.23,126.82,-5.969821,7.941386,0.01789855,0.00607998,256.205,-49.57816,-21.67798,0.12,0.19,0.11,20.36,0
283403,346763739,0,1.34,-18.48,147.75,-2.255342,1.456001,-0.02739721,-0.01139229,165.9319,232.7899,-18.69101,0.22,0.24,0.3,20.36,0
229131,286463702,0,25.62,3.6,82.4,-2.662929,3.435958,2.661911,2.222986,260.9868,166.5827,-20.29453,0.23,0.05,-0.18,20.36,2
116375,161063882,0,0.3,-30.11,334.05,1.428427,-0.768929,0.04237622,0.01069501,24.61937,-15.74841,-21.40228,0.08,0.22,0.11,20.36,1
140877,188363791,0,1.38,-31.47,140.93,-7.838016,6.116226,0.01712258,-0.00374349,381.8614,-172.3498,-21.68798,0.1,0.17,0.1,20.36,0
80965,121263975,0,0.49,3.26,332.67,1.188037,-0.4816605,-0.00260971,-0.00444881,93.03891,-57.72089,-20.28946,0.07,0.08,0.07,20.36,1
72764,112063490,0,-1.42,2.91,327.35,0.742075,-0.4389329,-0.0035682,-0.00246881,75.25584,-46.25957,-20.24786,0.06,0.07,0.05,20.36,1
288268,352164078,0,0.95,6.72,320.27,-1.502141,0.8398612,7.503268,7.637439,156.2786,239.8246,-9.948178,0.22,0.23,0.31,20.36,3
361127,433163332,0,1.61,3.25,200.48,-1.500545,-0.509352,2.184e-05,0.00849263,13.53638,202.6762,-19.83183,0.16,0.16,0.17,20.36,0
230301,287764015,0,-18.21,27.07,89.27,-5.867324,6.355251,15.3986,10.87787,253.3657,174.5248,-10.32381,0.23,0.04,-0.19,20.36,2
269265,331063355,0,1.82,-7.3,150.7,-0.5922337,0.4487782,0.06836676,0.07264552,191.9049,215.9086,-18.97486,0.22,0.27,0.25,20.36,0
312052,378663474,0,-0.2,-0.14,313.86,0.02557447,-0.03100307,-0.01837957,-0.00171846,155.1347,239.9082,1.913995,0.18,0.21,0.29,20.36,3
196131,249763388,0,-31.46,1.1,91.56,-4.458206,4.316626,-0.3940607,-0.5893391,246.2626,57.5918,-20.03779,0.19,0.14,0.11,20.36,2
298471,363563683,0,-0.5,0.03,325.95,-0.1029303,-0.08243363,0.05377851,-0.02875486,155.0414,239.8671,2.194769,0.22,0.23,0.3,20.36,3
231014,288563695,0,-25.93,11.07,86.96,-5.06672,4.89477,-2.097315,-2.914914,250.1172,177.9258,-20.19136,0.23,0.04,-0.2,20.36,2
251887,311763578,0,5.81,-16.72,166.9,-1.129081,-0.5640466,0.5384564,-0.2488787,225.913,194.603,-19.69985,0.29,0.21,0.0,20.36,0
312772,379463987,0,-0.21,-0.14,313.07,0.02399719,-0.0277004,-0.01776585,-0.00099629,155.1336,239.9102,1.913075,0.18,0.21,0.29,20.36,3
246306,305563559,0,19.36,11.29,197.95,0.7351944,-0.2614677,-0.8199602,-1.574156,235.2865,188.1932,-20.4883,0.25,0.01,-0.28,20.36,0
261254,322163583,0,0.64,-20.62,157.98,-2.980937,1.249392,0.02188948,0.06552193,207.3029,206.2464,-19.30257,0.22,0.29,0.19,20.36,0
155459,204563975,0,-0.48,-31.6,127.72,-5.946277,7.950617,0.02526175,0.01236516,265.1217,-61.56633,-21.69279,0.12,0.19,0.11,20.36,0
400551,476963305,0,-0.32,1.34,207.89,-0.04293649,0.07768058,0.5882562,0.5731757,0.03724617,-0.04856714,-19.75371,0.1,0.13,0.14,20.36,4
350688,421563807,0,0.74,-2.45,194.63,-3.361155,-0.858896,-0.00642271,0.01136967,35.97973,211.5374,-19.54021,0.16,0.17,0.19,20.36,0
305839,371763735,0,-0.21,-0.21,320.68,0.04199191,-0.03882474,-0.01969798,-0.01554506,155.1379,239.9,1.963371,0.19,0.23,0.3,20.36,3
388317,463363747,0,27.0,-10.54,205.11,-0.1394403,-9.940214,0.02072828,0.00281095,0.5797614,45.62231,-19.66737,0.11,0.14,0.15,20.36,4
5806,20463478,0,0.03,0.01,3.47,-0.00844703,0.00801881,-0.00879341,0.00276337,0.0,0.0,-0.02063078,0.0,0.0,-0.73,20.36,0
15173,48164060,0,0.08,0.07,1.43,0.00269496,-0.00245493,-0.00030874,3.057e-05,-0.00095145,0.00094564,-0.00044188,0.01,0.02,-0.08,20.36,0
64471,102863838,0,-0.34,-17.42,328.04,1.090086,-0.5972426,-0.2145581,-0.204339,56.66151,-35.00847,-20.13954,0.06,0.07,0.03,20.36,0
334929,404063310,0,-3.85,-29.08,192.64,-8.880053,-1.317207,-1.418753,-1.437838,132.8979,236.9001,-8.587381,0.16,0.16,0.21,20.36,0
421982,500763781,0,-1.61,0.55,207.84,-0.03123721,-0.00459834,0.4818499,0.5068799,0.00641303,-0.01043679,-1.964641,0.09,0.1,0.1,20.36,4
378779,452763822,0,26.42,-11.23,204.78,-0.1573388,-9.665846,0.03646011,0.04254507,1.879631,150.9811,-19.78948,0.13,0.15,0.15,20.36,4
357251,428863386,0,1.44,3.83,206.23,-0.9657907,-0.4105073,-0.02302807,-0.00834102,22.02862,205.9941,-19.75709,0.16,0.17,0.18,20.36,0
411536,489163423,0,-1.4,0.95,207.73,-0.03503055,0.00206043,0.4866439,0.502079,0.01626459,0.00737193,-7.768583,0.09,0.11,0.12,20.36,4
194424,247863315,0,32.15,1.92,83.58,2.717054,4.429473,1.209764,1.124508,253.4545,49.56314,-19.42534,0.18,0.14,0.13,20.36,2
257560,318063557,0,1.24,-0.24,158.25,-2.825587,1.471347,0.04707552,0.09720161,213.381,202.9846,-19.49206,0.26,0.3,0.16,20.36,0
243060,301963333,0,28.15,-1.73,195.17,-2.071929,-0.1545401,2.231769,1.583004,244.3554,185.6842,-17.86335,0.26,0.0,-0.31,20.36,0
188136,240863616,0,-20.12,18.39,88.35,-4.169055,5.432989,7.944712,8.992337,251.4672,33.51009,-26.00785,0.18,0.13,0.11,20.36,0
432432,513163819,0,-0.07,-0.16,207.7,-0.02782895,0.00102304,-0.01099519,-0.001308,-0.00157632,0.00987904,-0.02357082,0.08,0.08,0.1,20.36,4
278542,341363400,0,-1.42,-18.89,147.56,-1.275549,0.8498626,0.03079086,0.04308648,175.1846,226.5398,-18.68727,0.22,0.25,0.3,20.36,0
83462,124063688,0,1.25,-27.95,329.94,5.265518,-2.620811,-0.06108437,-0.064015,27.57312,-16.80066,-20.58705,0.07,0.08,0.07,20.36,1
227511,284663589,0,29.28,9.25,124.85,6.300272,3.800829,0.779964,-0.7721071,264.3899,162.3235,-23.03622,0.22,0.06,-0.15,20.36,2
124675,170363494,0,16.72,-14.79,93.19,-2.648829,1.875061,-0.01727001,0.05270575,518.1355,-267.6609,-21.51339,0.09,0.17,0.11,20.36,0
