LineNo,TimeUS,I,Alt,Press,CRt,SMS,Offset,GndTemp,Health,labels
111299,155363663,0,21.48369,100832.1,34.94,0.02995729,155363,0,25.52884,1
111388,155463623,0,21.48369,100832.1,34.94,0.02910137,155463,0,25.52884,1
111478,155563583,0,21.49739,100832,34.94,0.02995729,155563,0,25.52884,1
111567,155663543,0,21.49739,100832,34.94,0.0342369,155663,0,25.52884,1
111656,155763503,0,21.49739,100832,34.94,0.0453639,155763,0,25.52884,1
111744,155863463,0,21.50286,100831.9,34.94,0.04450798,155863,0,25.52884,1
111832,155963423,0,21.50286,100831.9,34.94,0.02995729,155963,0,25.52884,1
111922,156063383,0,21.50286,100831.9,34.94,0.02139807,156063,0,25.52884,1
112010,156163343,0,21.50286,100831.9,34.95,0.01711845,156163,0,25.52884,1
112099,156263303,0,21.51382,100831.8,34.95,0.01198292,156263,0,25.52884,1
112188,156363263,0,21.51382,100831.8,34.95,0.0188303,156363,0,25.52884,1
112277,156464056,0,21.51382,100831.8,34.95,0.03423121,156464,0,25.52884,1
112367,156564016,0,21.51382,100831.8,34.95,0.03419706,156564,0,25.52884,1
112456,156663976,0,21.52751,100831.6,34.95,0.02136332,156663,0,25.52884,1
112545,156763936,0,21.52751,100831.6,34.95,0.02481878,156763,0,25.52884,1
112634,156863896,0,21.52751,100831.6,34.95,0.04289769,156863,0,25.52884,1
112722,156963856,0,21.52751,100831.6,34.95,0.04294058,156963,0,25.52884,1
112812,157063816,0,21.52751,100831.6,34.95,0.02144513,157063,0,25.52884,1
112900,157163776,0,21.52751,100831.6,34.95,0.00428616,157163,0,25.52884,1
112989,157263736,0,21.52751,100831.6,34.95,0,157263,0,25.52884,1
113078,157363696,0,21.52751,100831.6,34.95,0,157363,0,25.52884,1
113167,157463656,0,21.52751,100831.6,34.95,0,157463,0,25.52884,1
113257,157563616,0,21.52751,100831.6,34.95,0,157563,0,25.52884,1
113346,157663576,0,21.52751,100831.6,34.95,0,157663,0,25.52884,1
113435,157763536,0,21.52751,100831.6,34.95,0,157763,0,25.52884,1
113523,157863496,0,21.51382,100831.8,34.95,-0.00427902,157863,0,25.52884,1
113611,157963456,0,21.51382,100831.8,34.95,-0.02139509,157963,0,25.52884,1
113702,158063416,0,21.51382,100831.8,34.95,-0.04279017,158063,0,25.52884,1
113790,158163376,0,21.51382,100831.8,34.95,-0.04279017,158163,0,25.52884,1
113879,158263336,0,21.51382,100831.8,34.95,-0.02139509,158263,0,25.52884,1
113968,158363296,0,21.50286,100831.9,34.95,-0.00770271,158363,0,25.52884,1
114057,158464089,0,21.50286,100831.9,34.95,-0.01711276,158464,0,25.52884,1
114147,158564049,0,21.50286,100831.9,34.95,-0.03419706,158564,0,25.52884,1
114236,158664009,0,21.50286,100831.9,34.95,-0.03411189,158664,0,25.52884,1
114325,158763969,0,21.50286,100831.9,34.95,-0.0170843,158763,0,25.52884,1
114413,158863929,0,21.50286,100831.9,34.95,-0.00342369,158863,0,25.52884,1
114501,158963889,0,21.50286,100831.9,34.95,0,158963,0,25.52884,1
114591,159063849,0,21.49739,100832,34.95,-0.0017147,159063,0,25.52884,1
114679,159163809,0,21.49739,100832,34.95,-0.00857925,159163,0,25.52884,1
114768,159263769,0,21.49739,100832,34.95,-0.01712131,159263,0,25.52884,1
114857,159363729,0,21.49739,100832,34.95,-0.01711845,159363,0,25.52884,1
114946,159463689,0,21.49739,100832,34.95,-0.00855923,159463,0,25.52884,1
115036,159563649,0,21.49739,100832,34.95,-0.00171185,159563,0,25.52884,1
115125,159663609,0,21.49739,100832,34.95,0,159663,0,25.52884,1
115214,159763569,0,21.49739,100832,34.95,0,159763,0,25.52884,1
115302,159863529,0,21.48369,100832.1,34.95,-0.00427961,159863,0,25.52884,1
115390,159963489,0,21.48369,100832.1,34.95,-0.02139807,159963,0,25.52884,1
115480,160063449,0,21.48369,100832.1,34.95,-0.04279613,160063,0,25.52884,1
115568,160163409,0,21.48369,100832.1,34.95,-0.04279613,160163,0,25.52884,1
115657,160263369,0,21.48369,100832.1,34.95,-0.02139807,160263,0,25.52884,1
115746,160363329,0,21.48369,100832.1,34.95,-0.00427961,160363,0,25.52884,1
115835,160463289,0,21.48369,100832.1,34.95,0,160463,0,25.52884,1
115925,160564082,0,21.48369,100832.1,34.95,0,160564,0,25.52884,1
116014,160664042,0,21.48369,100832.1,34.95,0,160664,0,25.52884,1
116103,160764002,0,21.47548,100832.2,34.95,-0.0025635,160764,0,25.52884,1
116191,160863962,0,21.47548,100832.2,34.95,-0.01281323,160863,0,25.52884,1
116279,160963922,0,21.47548,100832.2,34.95,-0.02567768,160963,0,25.52884,1
116369,161063882,0,21.47548,100832.2,34.95,-0.02576794,161063,0,25.52884,1
116457,161163842,0,21.47548,100832.2,34.95,-0.01286887,161163,0,25.52884,1
116546,161263802,0,21.47548,100832.2,34.95,-0.00257206,161263,0,25.52884,1
116635,161363762,0,21.47548,100832.2,34.95,0,161363,0,25.52884,1
116724,161463722,0,21.47548,100832.2,34.95,0,161463,0,25.52884,1
116814,161563682,0,21.47548,100832.2,34.95,0,161563,0,25.52884,1
116903,161663642,0,21.47548,100832.2,34.95,0,161663,0,25.52884,1
116993,161763602,0,21.47548,100832.2,34.95,0,161763,0,25.52884,1
117081,161863562,0,21.46452,100832.4,34.95,-0.00342369,161863,0,25.52884,1
117169,161963522,0,21.46452,100832.4,34.95,-0.01711845,161963,0,25.52884,1
117259,162063482,0,21.47548,100832.2,34.95,-0.03081322,162063,0,25.52884,1
117347,162163442,0,21.47548,100832.2,34.96,-0.01711845,162163,0,25.52884,1
117436,162263402,0,21.47548,100832.2,34.96,0.01711845,162263,0,25.52884,1
117526,162363362,0,21.47548,100832.2,34.96,0.03081322,162363,0,25.52884,1
117615,162463322,0,21.48369,100832.1,34.96,0.01968622,162463,0,25.52884,1
117705,162563282,0,21.48369,100832.1,34.96,0.01626253,162563,0,25.52884,1
117794,162664075,0,21.48369,100832.1,34.96,0.02567341,162664,0,25.52884,1
117883,162764035,0,21.48369,100832.1,34.96,0.0256478,162764,0,25.52884,1
117971,162863995,0,21.49739,100832,34.96,0.01709284,162863,0,25.52884,1
118059,162963955,0,21.49739,100832,34.96,0.02396584,162963,0,25.52884,1
118149,163063915,0,21.49739,100832,34.96,0.04290366,163063,0,25.52884,1
118238,163163875,0,21.50286,100831.9,34.96,0.04465841,163163,0,25.52884,1
118327,163263835,0,21.50286,100831.9,34.96,0.03002736,163263,0,25.52884,1
118416,163363795,0,21.50286,100831.9,34.96,0.02140807,163363,0,25.52884,1
118505,163463755,0,21.50286,100831.9,34.96,0.01711845,163463,0,25.52884,1
118595,163563715,0,21.51382,100831.8,34.96,0.01198292,163563,0,25.52884,1
118684,163663675,0,21.51382,100831.8,34.96,0.0188303,163663,0,25.52884,1
118773,163763635,0,21.51382,100831.8,34.96,0.03423691,163763,0,25.52884,1
118861,163863595,0,21.51382,100831.8,34.96,0.03423691,163863,0,25.52884,1
118949,163963555,0,21.51382,100831.8,34.96,0.01711845,163963,0,25.52884,1
119039,164063515,0,21.52751,100831.6,34.96,0.00770271,164063,0,25.52884,1
119127,164163475,0,21.52751,100831.6,34.96,0.02139509,164163,0,25.52884,1
119216,164263435,0,21.52751,100831.6,34.96,0.04279017,164263,0,25.52884,1
119305,164363395,0,21.52751,100831.6,34.96,0.04279017,164363,0,25.52884,1
119394,164463355,0,21.52751,100831.6,34.96,0.02139509,164463,0,25.52884,1
119484,164563315,0,21.52751,100831.6,34.96,0.00427902,164563,0,25.52884,1
119573,164663275,0,21.52751,100831.6,34.96,0,164663,0,25.52884,1
119662,164764068,0,21.53847,100831.5,34.96,0.00341799,164764,0,25.52884,1
119750,164864028,0,21.53847,100831.5,34.96,0.01707861,164864,0,25.52884,1
119838,164963988,0,21.53847,100831.5,34.96,0.03411759,164963,0,25.52884,1
119928,165063948,0,21.53847,100831.5,34.96,0.03415174,165063,0,25.52884,1
120016,165163908,0,21.53847,100831.5,34.96,0.01711845,165163,0,25.52884,1
120104,165263868,0,21.53847,100831.5,34.96,0.00342369,165263,0,25.52884,1
120194,165363828,0,21.54669,100831.4,34.96,0.00257206,165363,0,25.52884,1
120283,165463788,0,21.54669,100831.4,34.96,0.01284313,165463,0,25.52884,1
120373,165563748,0,21.54669,100831.4,34.96,0.02567768,165563,0,25.52884,1
120462,165663708,0,21.54669,100831.4,34.96,0.02567768,165663,0,25.52884,1
120550,165763668,0,21.54669,100831.4,34.96,0.01283884,165763,0,25.52884,1
120639,165863628,0,21.54669,100831.4,34.96,0.00256777,165863,0,25.52884,1
120727,165963588,0,21.54669,100831.4,34.96,0,165963,0,25.52884,1
120817,166063548,0,21.54669,100831.4,34.96,0,166063,0,25.52884,1
120905,166163508,0,21.55764,100831.3,34.96,0.00342369,166163,0,25.52884,1
120993,166263468,0,21.55764,100831.3,34.96,0.01711845,166263,0,25.52884,1
121083,166363428,0,21.55764,100831.3,34.96,0.03423691,166363,0,25.52884,1
121172,166463388,0,21.55764,100831.3,34.96,0.03423691,166463,0,25.52884,1
121262,166563348,0,21.55764,100831.3,34.96,0.01711845,166563,0,25.52884,1
121351,166663308,0,21.55764,100831.3,34.96,0.00342369,166663,0,25.52884,1
121440,166763268,0,21.55764,100831.3,34.96,0,166763,0,25.52884,1
121529,166864061,0,21.56586,100831.2,34.96,0.0025635,166864,0,25.52884,1
121617,166964021,0,21.56586,100831.2,34.96,0.01280895,166964,0,25.52884,1
121709,167063981,0,21.56586,100831.2,34.96,0.02558819,167063,0,25.52884,1
121797,167163941,0,21.56586,100831.2,34.96,0.02561381,167163,0,25.52884,1
121885,167263901,0,21.57955,100831.1,34.96,0.01711845,167263,0,25.52884,1
121975,167363861,0,21.57955,100831.1,34.96,0.02400874,167363,0,25.52884,1
122064,167463821,0,21.57955,100831.1,34.96,0.04284618,167463,0,25.52884,1
122157,167563781,0,21.58503,100831,34.96,0.04451798,167563,0,25.52884,1
122243,167663741,0,21.58503,100831,34.96,0.02995729,167663,0,25.52884,1
122328,167763701,0,21.59599,100830.8,34.96,0.02482116,167763,0,25.52884,1
122418,167863661,0,21.59599,100830.8,34.96,0.03423393,167863,0,25.52884,1
122507,167963621,0,21.59599,100830.8,34.96,0.04279017,167963,0,25.52884,1
122598,168063581,0,21.59599,100830.8,34.96,0.03594279,168063,0,25.52884,1
122687,168163541,0,21.58503,100831,34.96,0.01369238,168163,0,25.52884,0
122777,168263501,0,21.58503,100831,34.96,-0.01369238,168263,0,25.52884,0
122869,168363461,0,21.57955,100831.1,34.96,-0.03594279,168363,0,25.52884,0
122959,168463421,0,21.56586,100831.2,34.96,-0.04706979,168463,0,25.52884,0
123050,168563381,0,21.56586,100831.2,34.96,-0.055632,168563,0,25.52884,0
123139,168663341,0,21.55764,100831.3,34.96,-0.06590545,168663,0,25.52884,0
123229,168763301,0,21.55764,100831.3,34.96,-0.0641942,168763,0,25.52884,0
123319,168863261,0,21.55764,100831.3,34.96,-0.04878759,168863,0,25.52884,0
123408,168964054,0,21.54669,100831.4,34.96,-0.0333639,168964,0,25.52884,0
123499,169064014,0,21.54669,100831.4,34.96,-0.02988756,169064,0,25.52884,0
123588,169163974,0,21.54669,100831.4,34.96,-0.03668536,169163,0,25.52884,0
123677,169263934,0,21.53847,100831.5,34.96,-0.03671951,169263,0,25.52884,0
123769,169363894,0,21.53847,100831.5,34.96,-0.02995729,169363,0,25.52884,0
123859,169463854,0,21.52751,100831.6,34.96,-0.03261532,169463,0,25.52884,0
123950,169563814,0,21.52751,100831.6,34.96,-0.0428662,169563,0,25.52884,0
124039,169663774,0,21.51382,100831.8,34.97,-0.05137191,169663,0,25.52884,0
124129,169763734,0,21.51382,100831.8,34.97,-0.05819976,169763,0,25.52884,0
124219,169863694,0,21.50286,100831.9,34.97,-0.06333232,169863,0,25.52884,0
124308,169963654,0,21.50286,100831.9,34.97,-0.06333232,169963,0,25.52884,0
124399,170063614,0,21.50286,100831.9,34.97,-0.055632,170063,0,25.52884,0
124488,170163574,0,21.49739,100832,34.97,-0.04022777,170163,0,25.52884,0
124577,170263534,0,21.49739,100832,34.97,-0.02567768,170263,0,25.52884,0
124669,170363494,0,21.49739,100832,34.97,-0.02054214,170363,0,25.52884,0
124759,170463454,0,21.49739,100832,34.97,-0.01711845,170463,0,25.52884,0
124850,170563414,0,21.49739,100832,34.97,-0.00855923,170563,0,25.52884,0
124939,170663374,0,21.49739,100832,34.97,-0.00171185,170663,0,25.52884,0
125029,170763334,0,21.49739,100832,34.97,0,170763,0,25.52884,0
125119,170863294,0,21.49739,100832,34.97,0,170863,0,25.52884,0
125208,170964087,0,21.50286,100831.9,34.97,0.001709,170964,0,25.52884,0
125299,171064047,0,21.50286,100831.9,34.97,0.0085393,171064,0,25.52884,0
125388,171164007,0,21.51382,100831.8,34.97,0.02047394,171164,0,25.52884,0
125477,171263967,0,21.52751,100831.6,34.97,0.03842212,171263,0,25.52884,0
125569,171363927,0,21.53847,100831.5,34.97,0.06761491,171363,0,25.52884,0
125659,171463887,0,21.54669,100831.4,34.97,0.09873023,171463,0,25.52884,0
125750,171563847,0,21.55764,100831.3,34.97,0.1107675,171563,0,25.52884,0
125839,171663807,0,21.56586,100831.2,34.97,0.1045897,171663,0,25.52884,0
125930,171763767,0,21.57955,100831.1,34.97,0.09846481,171763,0,25.52884,0
126020,171863727,0,21.57955,100831.1,34.97,0.09757518,171863,0,25.52884,0
126109,171963687,0,21.58503,100831,34.97,0.08987188,171963,0,25.52884,0
126200,172063647,0,21.59599,100830.8,34.97,0.07104099,172063,0,25.52884,0
126289,172163607,0,21.61242,100830.7,34.97,0.06333531,172163,0,25.52884,0
126378,172263567,0,21.62064,100830.6,34.97,0.08387446,172263,0,25.52884,0
126471,172363527,0,21.63159,100830.5,34.97,0.1104081,172363,0,25.52884,0
126561,172463487,0,21.63981,100830.3,34.97,0.1155466,172463,0,25.52884,0
126652,172563447,0,21.63981,100830.3,34.97,0.1018542,172563,0,25.52884,0
126741,172663407,0,21.65076,100830.2,34.97,0.08131266,172663,0,25.52884,0
126831,172763367,0,21.65898,100830.1,34.97,0.06504953,172763,0,25.52884,0
126921,172863327,0,21.65898,100830.1,34.97,0.0633353,172863,0,25.52884,0
127010,172963287,0,21.67267,100830,34.97,0.06675601,172963,0,25.52884,0
127101,173064080,0,21.67267,100830,34.97,0.06417115,173064,0,25.52884,0
127190,173164040,0,21.68637,100829.8,34.97,0.06324279,173164,0,25.52884,0
127280,173264000,0,21.68637,100829.8,34.97,0.06655102,173264,0,25.52884,0
127372,173363960,0,21.68637,100829.8,34.97,0.06400236,173363,0,25.52884,0
127462,173463920,0,21.69459,100829.7,34.97,0.04964352,173463,0,25.52884,0
127553,173563880,0,21.69459,100829.7,34.97,0.03430555,173563,0,25.52884,0
127642,173663840,0,21.69459,100829.7,34.97,0.03005898,173663,0,25.52884,0
127732,173763800,0,21.69459,100829.7,34.97,0.02570771,173763,0,25.52884,0
127822,173863760,0,21.69459,100829.7,34.97,0.01284313,173863,0,25.52884,0
127911,173963720,0,21.7028,100829.6,34.97,0.00513554,173963,0,25.52884,0
128002,174063680,0,21.7028,100829.6,34.97,0.01283884,174063,0,25.52884,0
128091,174163640,0,21.7028,100829.6,34.97,0.02567768,174163,0,25.52884,0
128180,174263600,0,21.7028,100829.6,34.97,0.02567768,174263,0,25.52884,0
128272,174363560,0,21.7028,100829.6,34.97,0.01283884,174363,0,25.52884,0
128362,174463520,0,21.7028,100829.6,34.97,0.00256777,174463,0,25.52884,0
128453,174563480,0,21.7028,100829.6,34.97,0,174563,0,25.52884,0
128542,174663440,0,21.7028,100829.6,34.97,0,174663,0,25.52884,0
128632,174763400,0,21.7028,100829.6,34.97,0,174763,0,25.52884,0
128722,174863360,0,21.7028,100829.6,34.97,0,174863,0,25.52884,0
128811,174963320,0,21.71376,100829.5,34.97,0.00342369,174963,0,25.52884,0
128902,175063280,0,21.71376,100829.5,34.97,0.01711845,175063,0,25.52884,0
128991,175164073,0,21.71376,100829.5,34.97,0.03423121,175164,0,25.52884,0
129080,175264033,0,21.71376,100829.5,34.97,0.03419706,175264,0,25.52884,0
129171,175363993,0,21.71376,100829.5,34.97,0.0170843,175363,0,25.52884,0
129262,175463953,0,21.71376,100829.5,34.97,0.00342369,175463,0,25.52884,0
129353,175563913,0,21.71376,100829.5,34.97,0,175563,0,25.52884,0
129442,175663873,0,21.71376,100829.5,34.97,0,175663,0,25.52884,0
129532,175763833,0,21.71376,100829.5,34.97,0,175763,0,25.52884,0
129621,175863793,0,21.71376,100829.5,34.97,0,175863,0,25.52884,0
129711,175963753,0,21.71376,100829.5,34.97,0,175963,0,25.52884,0
129802,176063713,0,21.71376,100829.5,34.97,0,176063,0,25.52884,0
129891,176163673,0,21.71376,100829.5,34.97,0,176163,0,25.52884,0
129980,176263633,0,21.71376,100829.5,34.97,0,176263,0,25.52884,0
130071,176363593,0,21.71376,100829.5,34.97,0,176363,0,25.52884,0
130162,176463553,0,21.71376,100829.5,34.97,0,176463,0,25.52884,0
130253,176563513,0,21.71376,100829.5,34.97,0,176563,0,25.52884,0
130342,176663473,0,21.71376,100829.5,34.97,0,176663,0,25.52884,0
130433,176763433,0,21.71376,100829.5,34.97,0,176763,0,25.52884,0
130522,176863393,0,21.71376,100829.5,34.97,0,176863,0,25.52884,0
130612,176963353,0,21.71376,100829.5,34.97,0,176963,0,25.52884,0
130703,177063313,0,21.71376,100829.5,34.97,0,177063,0,25.52884,0
130792,177163273,0,21.71376,100829.5,34.97,0,177163,0,25.52884,0
130881,177264066,0,21.71376,100829.5,34.97,0,177264,0,25.52884,0
130972,177364026,0,21.71376,100829.5,34.97,0,177364,0,25.52884,0
131063,177463986,0,21.71376,100829.5,34.97,0,177463,0,25.52884,0
131154,177563946,0,21.7028,100829.6,34.97,-0.00342369,177563,0,25.52884,0
131243,177663906,0,21.7028,100829.6,34.97,-0.01711845,177663,0,25.52884,0
131333,177763866,0,21.7028,100829.6,34.97,-0.03435725,177763,0,25.52884,0
131422,177863826,0,21.7028,100829.6,34.97,-0.03427695,177863,0,25.52884,0
131512,177963786,0,21.7028,100829.6,34.97,-0.01712417,177963,0,25.52884,0
131603,178063746,0,21.7028,100829.6,34.97,-0.00342369,178063,0,25.52884,0
131692,178163706,0,21.7028,100829.6,34.97,0,178163,0,25.52884,0
131781,178263666,0,21.7028,100829.6,34.97,0,178263,0,25.52884,0
131873,178363626,0,21.7028,100829.6,34.97,0,178363,0,25.52884,0
131964,178463586,0,21.7028,100829.6,34.97,0,178463,0,25.52884,0
132055,178563546,0,21.7028,100829.6,34.97,0,178563,0,25.52884,0
132144,178663506,0,21.7028,100829.6,34.97,0,178663,0,25.52884,0
132234,178763466,0,21.7028,100829.6,34.97,0,178763,0,25.52884,0
132323,178863426,0,21.7028,100829.6,34.97,0,178863,0,25.52884,0
132413,178963386,0,21.7028,100829.6,34.97,0,178963,0,25.52884,0
132504,179063346,0,21.7028,100829.6,34.97,0,179063,0,25.52884,0
132593,179163306,0,21.7028,100829.6,34.97,0,179163,0,25.52884,0
132682,179263266,0,21.7028,100829.6,34.97,0,179263,0,25.52884,0
132773,179364059,0,21.7028,100829.6,34.97,0,179364,0,25.52884,0
132864,179464019,0,21.7028,100829.6,34.97,0,179464,0,25.52884,0
132955,179563979,0,21.7028,100829.6,34.97,0,179563,0,25.52884,0
133044,179663939,0,21.7028,100829.6,34.97,0,179663,0,25.52884,0
133134,179763899,0,21.7028,100829.6,34.98,0,179763,0,25.52884,0
133223,179863859,0,21.7028,100829.6,34.98,0,179863,0,25.52884,0
133313,179963819,0,21.7028,100829.6,34.98,0,179963,0,25.52884,0
133404,180063779,0,21.7028,100829.6,34.98,0,180063,0,25.52884,0
133493,180163739,0,21.71376,100829.5,34.98,0.00342369,180163,0,25.52884,0
133582,180263699,0,21.71376,100829.5,34.98,0.01711845,180263,0,25.52884,0
133673,180363659,0,21.71376,100829.5,34.98,0.03423691,180363,0,25.52884,0
133764,180463619,0,21.71376,100829.5,34.98,0.03423691,180463,0,25.52884,0
133855,180563579,0,21.71376,100829.5,34.98,0.01711845,180563,0,25.52884,0
133944,180663539,0,21.71376,100829.5,34.98,0.00342369,180663,0,25.52884,0
134034,180763499,0,21.71376,100829.5,34.98,0,180763,0,25.52884,0
134123,180863459,0,21.71376,100829.5,34.98,0,180863,0,25.52884,0
134213,180963419,0,21.71376,100829.5,34.98,0,180963,0,25.52884,0
134304,181063379,0,21.71376,100829.5,34.98,0,181063,0,25.52884,0
134393,181163339,0,21.71376,100829.5,34.98,0,181163,0,25.52884,0
134482,181263299,0,21.71376,100829.5,34.98,0,181263,0,25.52884,0
134573,181364092,0,21.71376,100829.5,34.98,0,181364,0,25.52884,0
134664,181464052,0,21.72197,100829.4,34.98,0.0025629,181464,0,25.52884,0
134755,181564012,0,21.72197,100829.4,34.98,0.01280598,181564,0,25.52884,0
134845,181663972,0,21.72197,100829.4,34.98,0.02558225,181663,0,25.52884,0
134935,181763932,0,21.72197,100829.4,34.98,0.02567172,181763,0,25.52884,0
135024,181863892,0,21.72197,100829.4,34.98,0.0128616,181863,0,25.52884,0
135114,181963852,0,21.72197,100829.4,34.98,0.00257146,181963,0,25.52884,0
135205,182063812,0,21.72197,100829.4,34.98,0,182063,0,25.52884,0
135294,182163772,0,21.72197,100829.4,34.98,0,182163,0,25.52884,0
135383,182263732,0,21.72197,100829.4,34.98,0,182263,0,25.52884,0
135475,182363692,0,21.72197,100829.4,34.98,0,182363,0,25.52884,0
135566,182463652,0,21.72197,100829.4,34.98,0,182463,0,25.52884,0
135657,182563612,0,21.72197,100829.4,34.98,0,182563,0,25.52884,0
135746,182663572,0,21.72197,100829.4,34.98,0,182663,0,25.52884,0
135836,182763532,0,21.72197,100829.4,34.98,0,182763,0,25.52884,0
135925,182863492,0,21.72197,100829.4,34.98,0,182863,0,25.52884,0
136015,182963452,0,21.72197,100829.4,34.98,0,182963,0,25.52884,0
136106,183063412,0,21.72197,100829.4,34.98,0,183063,0,25.52884,0
136195,183163372,0,21.72197,100829.4,34.98,0,183163,0,25.52884,0
136284,183263332,0,21.72197,100829.4,34.98,0,183263,0,25.52884,0
136375,183363292,0,21.72197,100829.4,34.98,0,183363,0,25.52884,0
136467,183464085,0,21.72197,100829.4,34.98,0,183464,0,25.52884,0
136558,183564045,0,21.72197,100829.4,34.98,0,183564,0,25.52884,0
136647,183664005,0,21.72197,100829.4,34.98,0,183664,0,25.52884,0
136737,183763965,0,21.72197,100829.4,34.98,0,183763,0,25.52884,0
136826,183863925,0,21.72197,100829.4,34.98,0,183863,0,25.52884,0
136916,183963885,0,21.72197,100829.4,34.98,0,183963,0,25.52884,0
