LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip,labels,labels
380517,454663895,0,0.1362267,0.173502,0.2665441,0,4,1
305325,371163975,0,0.0797775,0.07247087,0.00294401,0,3,1
354758,426063673,0,0.1217672,0.1118815,0.1815581,0,0,1
419396,497863275,0,0.1168884,0.1131712,0.1616611,0,4,1
363315,435564038,0,0.120773,0.1247722,0.1896358,0,0,1
115423,159963489,0,0.145842,0.1367625,0.2556961,0,1,1
80101,120263542,0,0.104383,0.1068029,0.1849659,0,1,1
37003,72363543,0,0.1087632,0.1205757,0.1667094,0,0,1
221787,278263650,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
236795,294963634,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
190854,243864082,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
203619,258063400,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
107948,151563517,0,0.1426143,0.1238498,0.2583274,0,1,1
298227,363263803,0,0.0784079,0.08008494,0.00283805,0,3,1
250833,310564058,0,0.1292398,0.1224683,0.1580355,0,0,1
53767,90963600,0,0.1185254,0.1048793,0.1713707,0,0,1
113911,158263336,0,0.1405316,0.130716,0.2595005,0,1,1
354046,425263993,0,0.1197001,0.1176334,0.2276042,0,0,1
408771,486063830,0,0.1129095,0.1145245,0.1624551,0,4,1
68467,107263744,0,0.1117025,0.1159714,0.1485538,0,1,1
228616,285863942,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
97453,139764072,0,0.2003869,0.1439091,0.3341653,0,1,1
326486,394663738,0,0.1084312,0.1057224,0.00280932,0,3,1
18082,51363613,0,0.1099054,0.1217404,0.1623783,0,0,1
383845,458364081,0,0.1188935,0.1357697,0.2289376,0,4,1
133076,179663939,0,0.1602107,0.1232236,0.2655201,0,0,1
32412,67263917,0,0.1238871,0.1186398,0.1633203,0,0,1
419847,498363908,0,0.1042847,0.1214382,0.1549601,0,4,1
247684,307063792,0,0.1246966,0.1285039,0.1730485,0,0,1
329099,397563411,0,0.1134638,0.1125183,0.0027853,0,3,1
424890,503963334,0,0.1133627,0.1115545,0.169804,0,4,1
404451,481264084,0,0.1128409,0.1275657,0.1541632,0,4,1
313521,380263667,0,0.07226375,0.0807392,0.00277727,0,3,1
358089,429763859,0,0.1068511,0.1171335,0.1591009,0,0,1
317660,384863493,0,0.1197949,0.1081876,0.00295597,0,3,1
90781,132263740,0,0.2439992,0.1597754,0.3458951,0,1,1
133436,180063779,0,0.1667129,0.1174431,0.2508012,0,0,1
185733,238163863,0,6.00E-07,6.00E-07,6.00E-07,0,0,1
120760,165963588,0,0.1483143,0.1344584,0.2343909,0,1,1
269830,331663948,0,0.1346464,0.1281418,0.216123,0,0,1
244530,303563526,0,6.00E-07,6.00E-07,6.00E-07,0,0,1
249125,308663985,0,0.127928,0.1264718,0.2130055,0,0,1
36101,71363943,0,0.1139151,0.1176455,0.1736569,0,0,1
130824,177163273,0,0.1749256,0.1196655,0.2604759,0,0,1
21599,55263719,0,0.1230088,0.126226,0.154856,0,0,1
127585,173563880,0,0.1645841,0.1258137,0.2309192,0,0,1
193189,246463875,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
238408,296763747,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
60169,98064092,0,0.1426833,0.1219557,0.2067695,0,0,1
222146,278663490,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
329277,397763331,0,0.09880529,0.1156213,0.00270433,0,3,1
74233,113663683,0,0.1335607,0.1275258,0.1677631,0,1,1
190766,243763289,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
187443,240063936,0,6.00E-07,6.00E-07,6.00E-07,0,0,1
405441,482363644,0,0.1068749,0.1188685,0.1292766,0,4,1
332793,401663437,0,0.1331941,0.1549113,0.2556883,0,0,1
276946,339563287,0,0.1291524,0.1208499,0.1473823,0,0,1
152246,200963749,0,0.1476573,0.1243282,0.243304,0,0,1
378085,451963309,0,0.1426648,0.1494317,0.223624,0,4,1
5183,19663798,0,0.00288589,0.00294475,0.00289343,0,0,1
216210,272063631,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
239218,297663387,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
63236,101463565,0,0.1084086,0.1173499,0.1671551,0,0,1
86243,127163281,0,0.1487312,0.134291,0.2358037,0,1,1
24122,58063432,0,0.1280358,0.1169938,0.198806,0,0,1
93450,135263373,0,0.266264,0.1613814,0.381903,0,1,1
408591,485863910,0,0.1179592,0.1163932,0.1650804,0,4,1
130285,176563513,0,0.1815822,0.125354,0.266943,0,0,1
299299,364463323,0,0.0781565,0.07545463,0.00281828,0,3,1
267399,328963362,0,0.1217965,0.09929726,0.1533768,0,0,1
324145,392063945,0,0.1029737,0.1032042,0.00298259,0,3,1
254974,315163884,0,0.1185237,0.1116799,0.1614144,0,0,1
114356,158763969,0,0.149547,0.1294274,0.2353266,0,1,1
274513,336863534,0,0.1240508,0.124901,0.2119227,0,0,1
87669,128763474,0,0.1915263,0.1443387,0.2868228,0,1,1
401659,478163658,0,0.1117138,0.1145285,0.1582317,0,4,1
270101,331963828,0,0.1374617,0.1182347,0.2066799,0,0,1
118092,162963955,0,0.1378527,0.1283626,0.2821662,0,1,1
286311,349963292,0,0.1111976,0.1154671,0.1530492,0,0,1
432774,513563659,0,0.0028002,0.00270849,0.00291647,0,4,1
296884,361763570,0,0.07004294,0.08762059,0.00290324,0,3,1
26289,60463305,0,0.106218,0.1106898,0.1469857,0,0,1
407871,485063397,0,0.1201639,0.1142116,0.1706399,0,4,1
131905,178363626,0,0.1455656,0.1259986,0.248772,0,0,1
332251,401063677,0,0.145001,0.1284003,0.1957814,0,0,1
118447,163363795,0,0.1458608,0.1244178,0.2426473,0,1,1
140274,187664071,0,0.1540846,0.1304035,0.2658681,0,0,1
354223,425463913,0,0.1267842,0.1317612,0.1953767,0,0,1
243449,302364006,0,6.00E-07,6.00E-07,6.00E-07,0,0,1
229698,287063462,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
165651,215863620,0,0.1205957,0.1168057,0.1496692,0,0,1
35650,70863310,0,0.1053715,0.1174767,0.1792105,0,0,1
220616,276963337,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
148558,196863723,0,0.1607487,0.1405125,0.2465533,0,0,1
428263,507863440,0,0.00297065,0.00279823,0.00293386,0,4,1
265689,327063289,0,0.1242818,0.1339601,0.2116232,0,0,1
391314,466663260,0,0.1244731,0.1180632,0.1650073,0,4,1
109284,153063750,0,0.1332311,0.115067,0.230566,0,1,1
413454,491263416,0,0.1193087,0.1052185,0.1620918,0,4,1
161788,211563674,0,0.1270109,0.1156943,0.138557,0,0,1
296084,360863930,0,0.07985759,0.08102141,0.02014804,0,3,1
245971,305163719,0,0.1196708,0.1202058,0.3184764,0,0,0
280817,343864066,0,0.1143185,0.1136492,0.1740161,0,0,0
165201,215363820,0,0.1206479,0.1118415,0.1877712,0,0,0
432930,513763579,0,0.00306158,0.00266919,0.00273182,0,4,0
397520,473563832,0,0.1180024,0.1131837,0.1701772,0,4,0
417507,495763282,0,0.1314708,0.1092078,0.1550619,0,4,0
251913,311763578,0,0.1400048,0.1153603,0.2046907,0,0,0
429765,509763513,0,0.00276006,0.00275195,0.00284137,0,4,0
188524,241263456,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
389873,465063900,0,0.1326342,0.1499733,0.2271216,0,4,0
406341,483364077,0,0.1214685,0.1285151,0.2113821,0,4,0
255334,315563724,0,0.1221634,0.1101674,0.1535399,0,0,0
252093,311963498,0,0.1226757,0.1293333,0.2005438,0,0,0
199666,253663494,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
390773,466063500,0,0.1289101,0.1348615,0.2222939,0,4,0
111953,156063383,0,0.1473756,0.116276,0.2527677,0,1,0
282889,346163979,0,0.1214917,0.1253726,0.2234568,0,0,0
363494,435763958,0,0.1249916,0.1195901,0.2047467,0,0,0
367365,440063904,0,0.1161471,0.1215249,0.172131,0,0,0
143695,191463384,0,0.1894669,0.1278,0.2598577,0,0,0
38987,74563496,0,0.1186953,0.1176819,0.1836448,0,0,0
140544,187963951,0,0.1601803,0.1378461,0.285769,0,0,0
33220,68163557,0,0.113828,0.1136671,0.1753411,0,0,0
422729,501563461,0,0.1114236,0.1117522,0.1801722,0,4,0
394015,469663726,0,0.1204715,0.1139559,0.154258,0,4,0
65219,103663518,0,0.1407682,0.1117211,0.2082929,0,0,0
244349,303363606,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
99498,142063985,0,0.1896404,0.1466915,0.3406163,0,1,0
73246,112563290,0,0.1083738,0.1217492,0.160984,0,1,0
320454,387963919,0,0.1081402,0.1092098,0.00259698,0,3,0
389603,464764020,0,0.1301607,0.1460463,0.2813995,0,4,0
231579,289163455,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
61433,99463532,0,0.1055523,0.1040448,0.1657892,0,0,0
177812,229364051,0,0.5034938,0.1958285,2.022072,0,0,0
236885,295063594,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
210004,265163892,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
151529,200164069,0,0.1702465,0.1362549,0.2460167,0,0,0
220794,277164090,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
434544,515763612,0,0.00289959,0.00264196,0.002757,0,4,0
169346,219963646,0,0.1366956,0.1316316,0.1240963,0,0,0
80370,120563422,0,0.1168076,0.1085993,0.1713939,0,1,0
171866,222763359,0,0.1443369,0.1273639,0.2048022,0,0,0
161156,210863954,0,0.1279367,0.1128601,0.1781855,0,0,0
378986,452963742,0,0.1279003,0.1513206,0.2286512,0,4,0
140364,187764031,0,0.1568655,0.1288628,0.2707174,0,0,0
187172,239764056,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
410482,487963903,0,0.1118857,0.1156276,0.1686619,0,4,0
164212,214263427,0,0.1175667,0.1117939,0.1920312,0,0,0
31060,65763684,0,0.1139374,0.1142157,0.122132,0,0,0
133705,180363659,0,0.1594158,0.1369132,0.2419,0,0,0
91851,133463260,0,0.2566374,0.1632229,0.343448,0,1,0
70809,109863537,0,0.1110002,0.1185009,0.1717173,0,1,0
263710,324863336,0,0.1124211,0.1095018,0.1815663,0,0,0
414715,492663689,0,0.1054493,0.1191872,0.1424193,0,4,0
105281,148563884,0,0.1632799,0.1350909,0.2708944,0,1,0
352335,423363920,0,0.1153315,0.1164361,0.1682597,0,0,0
374664,448163996,0,0.1221121,0.1350427,0.2007874,0,4,0
258756,319363870,0,0.1152125,0.1206589,0.1662956,0,0,0
326846,395063578,0,0.1104869,0.1146419,0.00277452,0,3,0
58097,95763346,0,0.1124526,0.105865,0.1933526,0,0,0
31511,66263484,0,0.1105499,0.1210379,0.1823087,0,0,0
86866,127863834,0,0.171695,0.1210739,0.2461396,0,1,0
413362,491163456,0,0.118987,0.1100548,0.1830501,0,4,0
107503,151063717,0,0.1582529,0.1368162,0.227533,0,1,0
408413,485663990,0,0.1144454,0.1147857,0.2142673,0,4,0
377905,451763389,0,0.1456922,0.1673261,0.2419878,0,4,0
26014,60163425,0,0.105276,0.09573745,0.143485,0,0,0
72520,111763610,0,0.1172272,0.117481,0.153448,0,1,0
377726,451563469,0,0.1245112,0.1462638,0.2600167,0,4,0
193548,246863715,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
164301,214363387,0,0.1161151,0.1164402,0.1911306,0,0,0
194631,248064068,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
234273,292163921,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
72881,112163450,0,0.1178249,0.116475,0.1810202,0,1,0
242103,300863773,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
57555,95163586,0,0.1202164,0.1083806,0.1872098,0,0,0
222236,278763450,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
316041,383063380,0,0.1134123,0.1015256,0.00287519,0,3,0
100478,143163545,0,0.1823232,0.1387242,0.3107229,0,1,0
204249,258763953,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
249482,309063825,0,0.1408041,0.1069516,0.1901355,0,0,0
96742,138963559,0,0.2238865,0.1453471,0.3456629,0,1,0
214498,270163558,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
161698,211463714,0,0.1110191,0.1211998,0.1346522,0,0,0
179071,230763491,0,8.08E-05,3.14E-05,0.00032457,0,0,0
48631,85263381,0,0.1070515,0.1225113,0.1731553,0,0,0
104836,148064084,0,0.1633453,0.1336997,0.2707282,0,1,0
275055,337463294,0,0.1205894,0.1176324,0.164957,0,0,0
339367,408963849,0,0.1746204,0.1343581,0.2790351,0,0,0
235265,293263481,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
127496,173463920,0,0.1749877,0.1239311,0.2349253,0,0,0
354487,425763793,0,0.1251461,0.1206193,0.1994211,0,0,0
79657,119763742,0,0.1222785,0.1101171,0.1369223,0,1,0
234996,292963601,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
321894,389563279,0,0.105473,0.1050877,0.00315211,0,3,0
240483,299063660,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
9266,24763424,0,0.00253844,0.00281887,0.00275026,0,0,0
171957,222863319,0,0.1572391,0.1298196,0.2239556,0,0,0
100211,142863665,0,0.1815478,0.1412161,0.2950557,0,1,0
362415,434563605,0,0.1060007,0.1192633,0.1963982,0,0,0
353775,424963280,0,0.1251571,0.1242573,0.1784602,0,0,0
239129,297563427,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
427553,506963800,0,0.00275742,0.00266218,0.00291718,0,4,0
354938,426263593,0,0.1079527,0.1117324,0.2056726,0,0,0
3016,16964045,0,0.00289187,0.00259334,0.00286769,0,0,0
414625,492563729,0,0.1147922,0.118951,0.146849,0,4,0
427053,506364040,0,0.00289432,0.00291062,0.00312807,0,4,0
45655,81963868,0,0.1232049,0.1134032,0.167356,0,0,0
9986,25663897,0,0.00292302,0.00289786,0.00259172,0,0,0
400221,476563465,0,0.1212061,0.1086401,0.1663185,0,4,0
250922,310664018,0,0.1066668,0.1187517,0.1870273,0,0,0
324417,392363825,0,0.109637,0.1118106,0.00277113,0,3,0
424349,503363574,0,0.1231223,0.106005,0.1747926,0,4,0
300200,365463756,0,0.08144655,0.07876652,0.00315735,0,3,0
127404,173363960,0,0.1489501,0.1267633,0.2263242,0,0,0
167995,218463413,0,0.1139453,0.1223963,0.1953041,0,0,0
176819,228263658,0,0.1211497,0.1255124,0.1661703,0,0,0
325408,393463385,0,0.1058329,0.1089812,0.00287518,0,3,0
409942,487363310,0,0.1201207,0.1204435,0.1752383,0,4,0
192651,245863282,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
27192,61463738,0,0.1036095,0.1285491,0.1206994,0,0,0
142975,190663704,0,0.1516039,0.1274533,0.2419164,0,0,0
283070,346363899,0,0.1227382,0.126071,0.2131289,0,0,0
297956,362963923,0,0.0759535,0.0804816,0.00283007,0,3,0
125420,171164007,0,0.144418,0.1337435,0.2073864,0,0,0
337207,406563976,0,0.1908526,0.1333261,0.3129546,0,0,0
69006,107863504,0,0.1334264,0.1080151,0.2226634,0,1,0
26467,60664058,0,0.1018707,0.115692,0.1730739,0,0,0
151439,200063276,0,0.1623911,0.1300214,0.2379199,0,0,0
437581,519463798,0,0.00263754,0.00263319,0.00264443,0,4,0
337474,406863856,0,0.1761455,0.1436539,0.3076057,0,0,0
100389,143063585,0,0.1985226,0.1394742,0.3319834,0,1,0
184471,236763590,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
169164,219763726,0,0.1195208,0.1164955,0.1192402,0,0,0
420748,499363508,0,0.1044802,0.1200158,0.1904642,0,4,0
179613,231364084,0,2.01E-06,9.50E-07,7.71E-06,0,0,0
82596,123064088,0,0.1447461,0.1349016,0.2169996,0,1,0
197053,250763821,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
89091,130363667,0,0.1902149,0.1487654,0.2849182,0,1,0
355028,426363553,0,0.1181801,0.1070132,0.1825173,0,0,0
396977,472964072,0,0.1070244,0.1119286,0.1835968,0,4,0
375115,448663796,0,0.1199769,0.1291955,0.2001181,0,4,0
411292,488863543,0,0.1111792,0.1165363,0.2028178,0,4,0
268208,329863835,0,0.1158433,0.1226784,0.1657768,0,0,0
75299,114864036,0,0.1083342,0.1110659,0.1713392,0,1,0
155395,204464015,0,0.1727127,0.1411407,0.2815802,0,0,0
261371,322263543,0,0.1141586,0.1386667,0.1903525,0,0,0
138660,185863958,0,0.1976513,0.1224204,0.2709894,0,0,0
219182,275363977,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
198503,252364014,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
232208,289864008,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
287666,351463525,0,0.3162553,0.2884586,0.1483148,0,3,0
31150,65863644,0,0.1186074,0.1033665,0.1296447,0,0,0
259388,320063590,0,0.1211558,0.1089969,0.4546591,0,0,0
14932,47863347,0,0.0026888,0.00262821,0.00270164,0,0,0
280549,343563353,0,0.1182439,0.114109,0.1737975,0,0,0
270553,332463628,0,0.1117305,0.1126594,0.1428499,0,0,0
247502,306863872,0,0.1221129,0.1189535,0.191023,0,0,0
336666,405963383,0,0.1995807,0.1398998,0.2718972,0,0,0
153232,202063309,0,0.1502419,0.1239197,0.2965181,0,0,0
195978,249563468,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
340628,410363289,0,0.1335981,0.1135575,0.1982133,0,0,0
108305,151963357,0,0.1569822,0.1196016,0.2519467,0,1,0
431901,512463266,0,0.00294532,0.00269004,0.00275813,0,4,0
119427,164463355,0,0.1605192,0.141264,0.2845558,0,1,0
13027,29464043,0,0.00274724,0.00281744,0.00260279,0,0,0
135237,182063812,0,0.1647125,0.1340668,0.3040158,0,0,0
144236,192063977,0,0.1666305,0.1249083,0.2887436,0,0,0
69366,108263344,0,0.1282991,0.1151389,0.2068215,0,1,0
382766,457163728,0,0.121693,0.1510526,0.2307715,0,4,0
188343,241063536,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
169705,220363486,0,0.1157554,0.1162126,0.1777048,0,0,0
29530,64063531,0,0.1138999,0.1166786,0.1903706,0,0,0
99856,142463825,0,0.1974319,0.1552522,0.3334201,0,1,0
311900,378463554,0,0.08321015,0.07997122,0.0027285,0,3,0
14591,47463507,0,0.00292732,0.00303849,0.00274082,0,0,0
425521,504663887,0,0.05645765,0.08375717,0.8274284,0,4,0
19347,52763886,0,0.1220817,0.1280026,0.2093333,0,0,0
172948,223963712,0,0.1121478,0.1170006,0.1375858,0,0,0
335584,404763863,0,0.1838694,0.1336745,0.2895808,0,0,0
316312,383363260,0,0.1055464,0.09566149,0.00297512,0,3,0
115868,160463289,0,0.1486521,0.1315683,0.2494896,0,1,0
221696,278163690,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
358178,429863819,0,0.1145948,0.1108749,0.1815104,0,0,0
404000,480763451,0,0.1032334,0.1193452,0.158592,0,4,0
108929,152663910,0,0.1450115,0.1216437,0.2533456,0,1,0
205775,260463273,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
191124,244163962,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
33942,68964070,0,0.1237757,0.1244843,0.1453433,0,0,0
236346,294463834,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
134066,180763499,0,0.1516843,0.1198633,0.2590108,0,0,0
218364,274463504,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
361604,433663965,0,0.1091147,0.1097659,0.1589462,0,0,0
25924,60063465,0,0.1034358,0.1112672,0.1525943,0,0,0
302893,368463389,0,0.08105503,0.07700871,0.00294823,0,3,0
415527,493563329,0,0.1188933,0.1215763,0.1605003,0,4,0
423719,502663854,0,0.1212522,0.1171794,0.1493715,0,4,0
87133,128163714,0,0.1700245,0.1338225,0.2349304,0,1,0
211716,267063965,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
235985,294063994,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
284419,347863299,0,0.1077976,0.1320282,0.1643908,0,0,0
287933,351763405,0,0.2622747,0.291837,0.2114503,0,3,0
287032,350763805,0,0.249426,0.1468394,0.1934873,0,3,0
255605,315863604,0,0.1240809,0.109307,0.1620394,0,0,0
412643,490363776,0,0.1133066,0.1134592,0.1455892,0,4,0
313338,380063747,0,0.07416902,0.0821688,0.00274326,0,3,0
186005,238463743,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
182856,234963477,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
432536,513263779,0,0.00282232,0.00277328,0.0029075,0,4,0
61071,99063692,0,0.1258165,0.1145568,0.1367341,0,0,0
308207,374363528,0,0.08391378,0.08619568,0.00262995,0,3,0
74588,114063523,0,0.1175271,0.1100552,0.203606,0,1,0
101813,144663778,0,0.1655996,0.1362879,0.3014964,0,1,0
163130,213063907,0,0.1324627,0.1160416,0.1935024,0,0,0
312078,378663474,0,0.06798812,0.08529427,0.00289988,0,3,0
304785,370563382,0,0.08454245,0.07674508,0.00303584,0,3,0
352245,423263960,0,0.1131877,0.1182827,0.1816635,0,0,0
131546,177963786,0,0.1533333,0.1258717,0.241639,0,0,0
184831,237163430,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
122360,167763701,0,0.1578268,0.1234557,0.2427849,0,1,0
106082,149463524,0,0.158572,0.1294613,0.2720394,0,1,0
26195,60363345,0,0.101659,0.1096051,0.1596799,0,0,0
140634,188063911,0,0.1517223,0.1348832,0.2688677,0,0,0
437497,519363838,0,0.00264878,0.0027714,0.0028199,0,4,0
370073,443063537,0,0.1127668,0.102945,0.1773318,0,0,0
125331,171064047,0,0.1413925,0.1263181,0.185325,0,0,0
34931,70063630,0,0.1216976,0.1104583,0.1408037,0,0,0
428421,508063360,0,0.00297415,0.00300223,0.0025865,0,4,0
331622,400363957,0,0.1204029,0.1549564,0.3381048,0,0,0
23041,56863912,0,0.1175647,0.1272428,0.197513,0,0,0
223218,279863843,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
181324,233263324,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
30611,65263884,0,0.1175948,0.1170309,0.1685613,0,0,0
307487,373563848,0,0.07698834,0.07267915,0.00267285,0,3,0
175919,227264058,0,0.1217036,0.1195151,0.2128643,0,0,0
230683,288163855,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
168535,219064006,0,0.1191274,0.1138278,0.1820247,0,0,0
409134,486463670,0,0.1130463,0.1256012,0.1531843,0,4,0
234903,292863641,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
207126,261963506,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
365564,438063871,0,0.1281882,0.1205806,0.1523499,0,0,0
313969,380763467,0,0.07463874,0.07392313,0.00307603,0,3,0
10946,26863417,0,0.0029079,0.00272075,0.00279486,0,0,0
253713,313763611,0,0.1178048,0.1220064,0.1845286,0,0,0
395726,471563799,0,0.1121246,0.1115029,0.1654245,0,4,0
365836,438363751,0,0.1180859,0.1156219,0.1502058,0,0,0
189600,242463809,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
41781,77663922,0,0.1252201,0.118435,0.1965273,0,0,0
278748,341563320,0,0.132793,0.1135949,0.2180403,0,0,0
430870,511163786,0,0.00304598,0.00297394,0.00302458,0,4,0
49621,86363774,0,0.1171885,0.1224143,0.1586426,0,0,0
92561,134263773,0,0.2547025,0.1667906,0.3519122,0,1,0
181863,233863917,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
86155,127063321,0,0.146211,0.132177,0.2602083,0,1,0
414893,492863609,0,0.09882427,0.1141606,0.1980577,0,4,0
100301,142963625,0,0.1855723,0.1419482,0.2918917,0,1,0
198594,252463974,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
392663,468163493,0,0.116537,0.1123865,0.1955574,0,4,0
302982,368563349,0,0.08424723,0.07807764,0.00293994,0,3,0
183034,235163397,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
275413,337863967,0,0.1233038,0.1152059,0.1818066,0,0,0
255967,316263444,0,0.1149202,0.1231522,0.1697637,0,0,0
93273,135063453,0,0.2511664,0.1617286,0.3960227,0,1,0
18174,51463573,0,0.1186465,0.130022,0.179403,0,0,0
15291,48264020,0,0.00280444,0.00270601,0.00293735,0,0,0
330001,398563844,0,0.1752951,0.1750343,0.5428198,0,0,0
424530,503563494,0,0.1221657,0.1170851,0.2041551,0,4,0
164120,214163467,0,0.1105792,0.1125075,0.2028147,0,0,0
16192,49263620,0,0.02681991,0.02792617,0.00288185,0,0,0
139374,186663638,0,0.1450806,0.1290235,0.2487738,0,0,0
251823,311663618,0,0.1159756,0.1062463,0.1909716,0,0,0
27281,61563698,0,0.1120632,0.1097232,0.128328,0,0,0
178982,230663531,0,0.0001508,5.87E-05,0.00060561,0,0,0
181955,233963877,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
67201,105863471,0,0.1100351,0.10524,0.1762793,0,0,0
249304,308863905,0,0.129576,0.127763,0.1771354,0,0,0
294481,359063817,0,1.396731,0.6154726,1.436832,0,3,0
287484,351263605,0,0.3403891,0.2735906,0.2605616,0,3,0
184651,236963510,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
41692,77563962,0,0.1149674,0.1211259,0.1809126,0,0,0
195616,249163628,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
394915,470663326,0,0.1135041,0.1058641,0.1763198,0,4,0
296620,361463690,0,0.06992723,0.07687293,0.00317699,0,3,0
195167,248663828,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
328647,397063611,0,0.09954158,0.1057921,0.00292906,0,3,0
36732,72063663,0,0.1216399,0.1213896,0.1140884,0,0,0
160347,209963481,0,0.1422414,0.1263513,0.1762325,0,0,0
98342,140763672,0,0.2029831,0.1436174,0.3011127,0,1,0
106348,149763404,0,0.1515932,0.1327928,0.2508217,0,1,0
138119,185263365,0,0.1697188,0.1202862,0.2730564,0,0,0
349272,419963614,0,0.1228863,0.1162139,0.1869169,0,0,0
183214,235363317,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
248044,307463632,0,0.1388992,0.1145356,0.1493064,0,0,0
402380,478963338,0,0.1125991,0.1250647,0.1516234,0,4,0
383936,458464041,0,0.1288585,0.1413964,0.2484117,0,4,0
301722,367163909,0,0.07025035,0.08732618,0.00268744,0,3,0
365026,437463278,0,0.1194544,0.1225196,0.1596873,0,0,0
34031,69064030,0,0.1278247,0.1270368,0.1803744,0,0,0
113645,157963456,0,0.1483143,0.1221686,0.2532502,0,1,0
110976,154963823,0,0.1360759,0.1298108,0.2511902,0,1,0
272981,335163381,0,0.1221589,0.1239696,0.161832,0,0,0
219986,276263617,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
245791,304963799,0,0.1679235,0.1374729,0.9399503,0,0,0
403551,480263651,0,0.1117857,0.1183213,0.1414904,0,4,0
201107,255263687,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
99766,142363865,0,0.1910432,0.1435778,0.3287055,0,1,0
433643,514664052,0,0.00264999,0.00261382,0.00289089,0,4,0
285500,349063652,0,0.1268187,0.1162794,0.1302115,0,0,0
