LineNo,abTimeUS,abI,abGyrX,abGyrY,abGyrZ,abAccX,abAccY,abAccZ,abEG,abEA,abT,abGH,abAH,abGHz,abAHz,labels
79672,119783734,0,-1.495107,1.751275,0.09596914,-0.8929983,-0.01137152,-9.863157,0,0,31.50586,1,1,1000,1000,1
359845,431743900,0,2.120568,1.156553,0.04269639,-1.210523,0.0565917,-9.826576,0,0,40.2298,1,1,1000,1000,0
48493,85143429,0,1.027639,-2.07785,0.04315813,-1.096077,0.04355887,-9.911575,0,0,29.85422,1,1,1000,1000,0
120341,165503772,0,1.133303,-2.320192,0.06243348,-4.731718,-0.2756599,-8.50992,0,0,33.41333,1,1,1000,1000,1
107785,151383589,0,-2.089838,-1.658681,0.03408039,-4.721355,-0.1647874,-8.332587,0,0,32.85494,1,1,1000,1000,1
262853,323943704,0,0.72261,2.239956,0.04212768,-0.6971362,-0.03964933,-9.901627,0,0,38.16728,1,1,999,999,0
257611,318103541,0,0.01557053,2.440675,0.03677474,-1.213757,0.01152562,-9.837324,0,0,38.03297,1,1,1000,1000,0
265895,327304026,0,1.699583,2.28636,0.0934939,-1.301703,-0.02520166,-10.1166,0,0,38.24339,1,1,999,999,0
55688,93103577,0,0.887309,2.213302,-0.306348,-0.4427657,-0.00105288,-10.22738,0,0,30.2508,1,1,1000,1000,0
318745,386063846,0,0.00306925,0.0029909,-0.01713997,-0.0188864,-0.00986188,-9.816912,0,0,39.44524,1,1,1000,1000,3
437088,518864038,0,0.00120444,0.00118767,0.00116572,-0.00115899,-0.00050383,-9.817807,0,0,41.43206,1,1,1000,1000,4
142200,189824040,0,1.127361,-2.478509,0.05191246,-4.906229,-0.03128333,-8.490662,0,0,34.31556,1,1,999,999,0
312803,379463987,0,0.00310618,0.00314722,-0.01303425,-0.00498685,0.01876254,-9.816979,0,0,39.32168,1,1,999,999,3
296974,361863530,0,0.00340806,0.0034032,-0.00274826,0.0066965,-0.0114215,-9.817123,0,0,38.97858,1,1,1000,1000,3
29533,64063531,0,-2.304476,0.6727166,0.0460232,-0.03638816,0.00369546,-9.88046,0,0,28.75169,1,1,1000,1000,0
241948,300703837,0,-2.234583,-0.5815831,-0.8739424,1.000002,1.000001,1.000002,0,0,37.61694,1,1,1000,1000,0
127136,173064080,0,-0.62499,2.707215,0.2453513,-3.778635,-0.2427593,-9.1631,0,0,33.70166,1,1,1000,1000,0
64984,103423614,0,1.717439,1.708914,0.06177725,-0.8659979,0.01285603,-9.984524,0,0,30.74954,1,1,1000,1000,0
55848,93263513,0,0.8612909,-2.400544,-0.2305559,-0.5628256,0.02097163,-10.13133,0,0,30.25866,1,1,1000,1000,0
252005,311863538,0,0.1144281,2.443203,0.08192383,-0.7273353,-0.00829336,-10.1429,0,0,37.88654,1,1,999,999,0
191319,244383874,0,1.974596,1.159393,0.04499482,1.000002,1.000001,1.000002,0,0,36.09225,1,1,999,999,2
4007,18223541,0,0.00023783,0.00031464,0.00026297,-0.00044705,-0.00086087,-9.817781,0,0,26.06922,1,1,1000,1000,0
331995,400783789,0,-0.5502846,2.477149,0.8922428,-0.3791777,-0.6655662,-10.29076,0,0,39.71121,1,1,999,999,0
204826,259423689,0,-2.864047,1.816273,0.00185074,1.000002,1.000001,1.000002,0,0,36.52781,1,1,999,999,2
197811,251623477,0,-2.794144,0.1329716,-0.136035,1.000002,1.000001,1.000002,0,0,36.30465,1,1,999,999,2
152281,201023725,0,-0.3838013,-2.588761,0.05073228,-4.805464,-0.04524107,-8.32845,0,0,34.70709,1,1,1000,1000,0
73517,112864003,0,-1.583463,1.679811,-0.07669392,-0.3932857,-0.0041994,-10.19877,0,0,31.19098,1,1,1000,1000,1
189903,242823665,0,-1.347265,0.9522834,-0.4833111,1.000002,1.000001,1.000002,0,0,36.0458,1,1,999,999,2
396573,472543407,0,1.822153,1.542824,0.0359717,-0.00384258,0.04477552,-9.843555,0,0,40.83636,1,1,999,999,4
127857,173863760,0,-0.8967653,2.467254,0.05841578,-4.247165,-0.00822696,-8.974529,0,0,33.73175,1,1,1000,1000,0
422843,501703405,0,-1.533249,1.764462,0.04888885,-0.02941166,-0.00747569,-9.76616,0,0,41.22202,1,1,1000,1000,4
332113,400943725,0,1.697187,-1.986558,0.8990266,-0.5433083,-0.6781491,-10.0881,0,0,39.71404,1,1,999,999,0
53501,90663720,0,1.586743,-1.685837,0.06252734,-0.7470038,0.00278552,-9.898585,0,0,30.13035,1,1,1000,1000,0
21523,55183751,0,1.696753,-1.863244,0.08374793,0.02091933,0.01536109,-9.904149,0,0,28.26355,1,1,1000,1000,0
174121,225264025,0,0.5873522,-2.358745,0.3040676,-0.6641812,0.0145856,-9.912073,0,0,35.50604,1,1,1000,1000,0
360907,432903436,0,0.4968514,-2.341157,0.05674187,-0.5490773,0.00793233,-9.923667,0,0,40.24821,1,1,999,999,0
386556,461383706,0,-2.152941,1.759402,0.0584566,-1.706241,-4.27013,-8.892191,0,0,40.67856,1,1,1000,1000,4
215955,271783743,0,-2.482344,-0.5204169,-0.3679776,1.000002,1.000001,1.000002,0,0,36.86977,1,1,999,999,2
321208,388823575,0,0.00303603,0.0030556,-0.01721899,-0.00079534,-0.02115254,-9.816617,0,0,39.49611,1,1,1000,1000,3
200771,254903831,0,0.00935257,-1.28356,-0.1739878,1.000002,1.000001,1.000002,0,0,36.3992,1,1,1000,1000,2
272817,334983453,0,-1.465835,-1.901732,0.02651185,-0.2597921,-0.02659783,-9.808116,0,0,38.41416,1,1,1000,1000,0
369814,442783649,0,-2.294926,-0.3559088,0.04371595,0.01731079,0.02627324,-9.878391,0,0,40.40215,1,1,999,999,0
2639,16503396,0,0.00020858,0.00014252,0.00028046,-0.00149213,-0.00043043,-9.817325,0,0,25.96038,1,1,999,999,0
94463,136423742,0,2.460469,-1.845303,0.07367373,-6.199256,0.5949995,-7.897604,0,0,32.23396,1,1,1000,1000,1
19721,53183718,0,1.966743,-1.553771,0.1521046,-0.03238849,0.04690347,-10.01272,0,0,28.1516,1,1,1000,1000,0
110735,154703927,0,1.609343,-2.045739,0.0700479,-4.738265,-0.1879736,-8.532576,0,0,32.98861,1,1,1000,1000,1
319569,386983478,0,0.00310707,0.00306965,-0.01716302,0.02510397,-0.0141357,-9.817974,0,0,39.46225,1,1,999,999,3
427971,507503584,0,0.00136319,0.00126662,0.00135509,-0.00067817,-0.00221756,-9.817619,0,0,41.29436,1,1,999,999,4
128699,174823376,0,2.058602,-1.563092,0.04746306,-4.615757,-0.08701251,-8.676738,0,0,33.76775,1,1,1000,1000,0
110176,154063350,0,-2.425543,0.9188673,0.05657505,-4.610192,-0.2832578,-8.577762,0,0,32.96296,1,1,1000,1000,1
162643,212543282,0,0.8890646,-2.259855,-1.311505,-0.7599534,0.02439114,-10.10246,0,0,35.09484,1,1,999,999,0
93754,135624062,0,2.110423,-2.406323,0.07393721,-6.156178,0.5895925,-7.883551,0,0,32.19987,1,1,1000,1000,1
244083,303063726,0,-2.183609,2.208463,0.2000551,1.000002,1.000001,1.000002,0,0,37.67479,1,1,1000,1000,0
124357,169983646,0,-2.592648,-0.07360489,1.299715,-0.1278378,-0.7811539,-10.51436,0,0,33.58507,1,1,1000,1000,0
98357,140783664,0,-2.629908,-1.119773,0.05415432,-5.643691,0.1092933,-7.461589,0,0,32.41814,1,1,1000,1000,1
101481,144303922,0,1.764862,-2.077685,0.0582454,-5.591343,-0.00400467,-8.170863,0,0,32.56491,1,1,1000,1000,1
68107,106863904,0,-2.353666,-0.2269657,0.03724841,-0.2631199,-0.05682424,-9.849691,0,0,30.91202,1,1,1000,1000,0
320405,387943927,0,0.00305445,0.00303835,-0.01719842,0.00083439,-0.01327837,-9.817534,0,0,39.47994,1,1,999,999,3
57854,95503450,0,1.053288,2.135252,-0.00117361,-0.9812915,-0.0097973,-9.949287,0,0,30.36832,1,1,1000,1000,0
224304,281063363,0,1.179515,1.171168,-0.3970049,1.000002,1.000001,1.000002,0,0,37.11742,1,1,999,999,2
133659,180343667,0,2.484584,0.9277421,0.04300521,-5.025193,-0.00173213,-8.7003,0,0,33.97253,1,1,1000,1000,0
432061,512664019,0,0.00123991,0.00118,0.00129668,-0.00050633,0.00018728,-9.818031,0,0,41.35756,1,1,999,999,4
325352,393423401,0,0.00302341,0.00289465,-0.01730997,0.01931601,0.00808203,-9.817506,0,0,39.57986,1,1,1000,1000,3
208524,263543707,0,3.853516,-0.9550442,-0.2297591,1.000002,1.000001,1.000002,0,0,36.64337,1,1,1000,1000,2
230544,288023911,0,-1.132728,2.585824,-0.1566097,1.000002,1.000001,1.000002,0,0,37.29819,1,1,1000,1000,2
335320,404463983,0,-2.925275,-0.4953752,-0.00702296,-3.948066,0.09795941,-8.799089,0,0,39.77569,1,1,999,999,0
259333,320023606,0,-1.325411,-1.588275,0.03368543,-0.2523643,-0.03063512,-9.276039,0,0,38.07742,1,1,1000,1000,0
309242,375543889,0,0.003241,0.00323243,-0.01291654,0.0176029,-0.00547541,-9.817797,0,0,39.24699,1,1,999,999,3
166015,216263460,0,2.297478,-0.4484803,0.06770582,-0.1702556,0.02638671,-9.890117,0,0,35.21691,1,1,1000,1000,0
155059,204103326,0,-2.642318,-0.2539117,0.08724385,-4.768181,-0.08560003,-8.359889,0,0,34.81222,1,1,999,999,0
311382,377903778,0,0.00319057,0.00322305,-0.01298514,0.01768557,0.0018333,-9.81644,0,0,39.29208,1,1,999,999,3
371558,444743698,0,-0.6738311,2.226042,0.04825347,-0.05818179,-0.03457884,-9.882252,0,0,40.43209,1,1,999,999,0
110100,153983382,0,-1.688909,-2.001935,0.03502677,-4.579818,-0.1316532,-8.365792,0,0,32.95975,1,1,1000,1000,1
61357,99383564,0,1.417702,-1.379377,0.00568935,-1.542724,0.01809385,-9.700178,0,0,30.55634,1,1,1000,1000,0
80838,121104039,0,-2.375179,-0.5318185,0.01596762,-0.3959005,-0.0299757,-9.827127,0,0,31.5651,1,1,1000,1000,1
122633,168063581,0,-1.829523,2.003618,0.5380036,-3.993673,0.03066852,-10.19802,0,0,33.51178,1,1,1000,1000,0
77359,117183941,0,-2.19541,0.3155905,0.04547938,-0.2359746,-0.02803938,-9.892705,0,0,31.3884,1,1,1000,1000,1
152898,201703453,0,-3.030194,-0.6078695,0.0453719,-4.697564,-0.1375182,-8.368377,0,0,34.73039,1,1,1000,1000,0
288869,352823814,0,4.568159,-6.025117,-34.90306,0.2263853,-0.796344,-8.783341,0,0,38.79438,1,1,999,999,3
103714,146823747,0,2.602002,0.7614667,0.04110592,-5.34799,-0.1548055,-8.517057,0,0,32.66893,1,1,1000,1000,1
386991,461863514,0,-0.06528002,2.665325,0.05672428,-1.754432,-4.299117,-8.915791,0,0,40.68547,1,1,1000,1000,4
120951,166183500,0,-2.099651,-1.678471,0.04657463,-4.623582,-0.3025392,-8.32726,0,0,33.43956,1,1,1000,1000,1
51622,88583719,0,1.812139,1.508107,0.09175858,-0.8654427,-0.02296419,-10.02708,0,0,30.02689,1,1,1000,1000,0
30796,65463804,0,-2.294024,0.6462143,0.04739746,-0.02991832,0.01123415,-9.829413,0,0,28.82734,1,1,1000,1000,0
22445,56223335,0,-0.1527438,2.560355,0.03392649,-0.01554455,-0.02069197,-9.91732,0,0,28.32147,1,1,1000,1000,0
210637,265863612,0,-0.3279592,1.476589,-0.5224821,1.000002,1.000001,1.000002,0,0,36.70774,1,1,1000,1000,2
331837,400623853,0,-1.792889,-2.327613,0.7583936,-0.1933175,-0.4773048,-10.67104,0,0,39.70839,1,1,999,999,0
116265,160943930,0,0.1188753,2.647249,0.04707386,-4.661723,-0.432825,-8.850718,0,0,33.23586,1,1,1000,1000,1
101322,144143986,0,-0.1027954,2.864614,0.04680892,-5.53584,-0.1250933,-8.35728,0,0,32.55828,1,1,1000,1000,1
334001,403023726,0,2.629079,-1.22301,0.2050782,-2.893131,-0.1905073,-9.625039,0,0,39.75056,1,1,1000,1000,0
106285,149703428,0,1.544496,-2.108039,0.075969,-4.994734,-0.1276915,-8.463022,0,0,32.78674,1,1,1000,1000,1
81197,121503879,0,-2.267221,-0.6625854,0.03249869,-0.356171,-0.01437197,-9.780437,0,0,31.583,1,1,1000,1000,1
186227,238743631,0,-2.181672,-0.1631918,0.08098713,1.000002,1.000001,1.000002,0,0,35.92319,1,1,1000,1000,0
304878,370663342,0,0.00329688,0.00330637,-0.00958604,-0.00156705,-0.06732004,-9.818343,0,0,39.15265,1,1,999,999,3
319686,387143414,0,0.00305906,0.00304467,-0.01710781,-0.01936872,0.00722953,-9.817915,0,0,39.4652,1,1,999,999,3
163173,213143875,0,1.43071,-1.397455,-0.1801088,-1.281421,-0.1291547,-9.912001,0,0,35.11463,1,1,1000,1000,0
343803,413903539,0,2.265381,-0.5560601,0.04121164,-0.8905802,0.02240645,-9.774464,0,0,39.93752,1,1,1000,1000,0
65504,103983390,0,0.2624339,-1.975694,0.02439104,-1.399667,0.02052035,-9.699598,0,0,30.77612,1,1,1000,1000,0
263934,325144057,0,-0.9128642,2.18899,0.04741021,-0.2794239,0.01465643,-9.781245,0,0,38.19456,1,1,1000,1000,0
73877,113263843,0,-1.464528,1.93442,-0.01949274,-0.8048767,-0.06069724,-10.16374,0,0,31.20938,1,1,1000,1000,1
320728,388263799,0,0.0029958,0.0030391,-0.01722714,0.01706653,0.00533224,-9.817993,0,0,39.48582,1,1,1000,1000,3
322088,389784024,0,0.00303096,0.00298271,-0.01723244,0.01782777,-0.00559367,-9.816536,0,0,39.51369,1,1,999,999,3
4309,18583397,0,0.00026047,0.0003124,0.00026275,-0.00011534,-0.00236781,-9.817297,0,0,26.09193,1,1,1000,1000,0
128779,174903344,0,-0.8608745,-2.489006,0.04962301,-4.490268,-0.06136172,-8.518423,0,0,33.77075,1,1,1000,1000,0
192676,245903266,0,0.4818881,2.555985,0.6379023,1.000002,1.000001,1.000002,0,0,36.13726,1,1,999,999,2
35398,70583422,0,-2.353797,-0.253071,0.04178198,-0.02945279,0.01468065,-9.826628,0,0,29.10101,1,1,1000,1000,0
149483,197903307,0,-2.498705,-0.9756031,-0.01230627,-4.738836,-0.1319694,-8.310158,0,0,34.59948,1,1,1000,1000,0
245522,304663919,0,-1.808281,-1.171427,0.06180197,1.000002,1.000001,1.000002,0,0,37.71375,1,1,999,999,0
371361,444503794,0,1.81148,-1.63104,0.0473886,-0.00966533,0.04092025,-9.782368,0,0,40.42844,1,1,999,999,0
5865,20543446,0,0.00029172,0.00024021,0.00029682,-0.00121971,-0.00082048,-9.817892,0,0,26.21506,1,1,1000,1000,0
96655,138863599,0,-1.32506,2.733371,0.0686109,-5.942469,0.1837265,-7.791107,0,0,32.33736,1,1,1000,1000,1
66787,105423647,0,1.999682,1.180977,0.03411781,-0.9166195,0.01826191,-9.939426,0,0,30.84423,1,1,1000,1000,0
36576,71903727,0,-1.171629,-1.946248,0.03231657,0.0087911,0.00439685,-9.817055,0,0,29.17081,1,1,1000,1000,0
74453,113943571,0,1.989515,1.911341,0.08907238,-1.479665,0.01951566,-9.838031,0,0,31.2406,1,1,1000,1000,1
315684,382663540,0,0.00313753,0.00312369,-0.01600791,-0.00996792,-0.00875321,-9.818231,0,0,39.38193,1,1,999,999,3
367572,440303808,0,-2.376031,0.09765098,0.04258467,-0.02801359,-0.04495513,-9.730237,0,0,40.36398,1,1,999,999,0
266632,328143690,0,-1.921201,-1.32106,0.02540612,-1.218952,-0.03922904,-9.857645,0,0,38.26228,1,1,1000,1000,0
12071,28263690,0,0.0003552,0.00036749,0.00044666,-0.0005849,-0.00099577,-9.817315,0,0,26.69229,1,1,1000,1000,0
427740,507223696,0,0.0013169,0.00127887,0.00135909,-0.0015302,0.00035923,-9.817225,0,0,41.2909,1,1,999,999,4
119647,164744076,0,0.751399,2.638596,0.04786197,-4.816544,-0.3138854,-8.813501,0,0,33.38394,1,1,1000,1000,1
95175,137223422,0,2.747168,-1.343043,0.06949411,-6.274119,0.4514472,-7.875785,0,0,32.26795,1,1,1000,1000,1
41806,77703906,0,-1.756035,-2.251737,-0.04617434,-0.1550159,-0.01669814,-9.827791,0,0,29.4739,1,1,1000,1000,0
263116,324223592,0,2.397576,0.3304652,0.0465135,-0.5661173,0.01758087,-9.919418,0,0,38.17366,1,1,999,999,0
176404,227823834,0,-1.319401,2.005255,0.04315541,-1.200384,-0.03694341,-10.19144,0,0,35.58671,1,1,999,999,0
242748,301583485,0,-2.202637,1.993673,-0.4691262,1.000002,1.000001,1.000002,0,0,37.63856,1,1,999,999,0
65582,104063358,0,-2.245542,-0.4348359,0.02034558,-1.481967,-0.0145674,-9.587807,0,0,30.77991,1,1,1000,1000,0
121843,167183933,0,-1.781055,-2.049267,0.07005891,-4.660165,-0.2370606,-8.362909,0,0,33.47803,1,1,999,999,1
360086,431983804,0,-2.425069,0.04473373,0.01909191,-1.065842,-0.02307984,-9.817953,0,0,40.23361,1,1,1000,1000,0
158301,207703552,0,-2.470427,0.640976,-0.2580018,-4.803957,-0.1530136,-8.62557,0,0,34.93374,1,1,999,999,0
389379,464543275,0,-1.349494,2.296279,0.05387475,-1.746229,-4.234384,-8.882483,0,0,40.72384,1,1,999,999,4
138844,186063878,0,-0.2682003,2.657472,0.05522653,-4.900815,-0.1101011,-8.73013,0,0,34.1808,1,1,1000,1000,0
379620,453663462,0,-2.014627,1.832186,0.06211859,-1.626075,-4.181563,-8.992514,0,0,40.56591,1,1,1000,1000,4
223983,280743491,0,1.212821,-2.227355,-0.2431619,1.000002,1.000001,1.000002,0,0,37.109,1,1,1000,1000,2
405536,482463604,0,0.9379649,2.079964,0.02487067,-0.01571287,0.00858408,-9.854259,0,0,40.97179,1,1,999,999,4
172523,223503896,0,0.3605806,3.008033,-0.0801415,-1.598699,0.4278921,-9.78856,0,0,35.45018,1,1,1000,1000,0
348226,418824070,0,-1.470182,-1.801244,0.0194317,-0.5157081,0.00140034,-9.833796,0,0,40.01987,1,1,1000,1000,0
160541,210183393,0,0.1110434,2.536497,-0.00117929,-1.798689,-0.04943921,-9.942713,0,0,35.01662,1,1,1000,1000,0
322830,390623688,0,0.00299772,0.00303892,-0.01722055,-0.04093442,-0.0246451,-9.816465,0,0,39.52903,1,1,999,999,3
49476,86223830,0,-1.849401,-1.44849,0.03368234,-0.527587,0.03465308,-9.861128,0,0,29.90864,1,1,1000,1000,0
307162,373223984,0,0.00328652,0.0032697,-0.0128891,-0.01522996,-0.00390114,-9.817462,0,0,39.20233,1,1,1000,1000,3
308942,375184033,0,0.00320226,0.0032547,-0.01292833,-0.00529608,0.01257055,-9.817176,0,0,39.24009,1,1,999,999,3
46872,83343316,0,1.549353,-1.976906,0.05997873,-0.5834649,-0.01131349,-9.971519,0,0,29.76307,1,1,1000,1000,0
90906,132423676,0,-0.02702466,-3.143414,0.06523668,-5.75997,0.4964117,-8.183775,0,0,32.0626,1,1,1000,1000,1
225918,282863476,0,-1.758125,2.982587,0.2021119,1.000002,1.000001,1.000002,0,0,37.16457,1,1,999,999,2
80816,121064055,0,1.578233,1.751413,0.00777404,-0.4377915,0.0285499,-9.833329,0,0,31.56331,1,1,1000,1000,1
243385,302304030,0,-0.898964,-2.708995,0.01796545,1.000002,1.000001,1.000002,0,0,37.65621,1,1,999,999,0
396377,472303503,0,-0.9755147,-2.153484,0.03748636,0.04939982,0.04709928,-9.857478,0,0,40.83303,1,1,999,999,4
396018,471903663,0,-1.363132,-1.929996,0.03702099,0.03915573,0.02096301,-9.837766,0,0,40.82747,1,1,1000,1000,4
431763,512303330,0,0.0012109,0.00121443,0.00121288,-0.00074274,-0.00026399,-9.816797,0,0,41.35318,1,1,999,999,4
50919,87824023,0,-2.295547,-1.349412,0.1915739,-0.1742267,-0.00955304,-10.06802,0,0,29.98891,1,1,1000,1000,0
346664,417063941,0,1.612749,-1.092356,-0.02180977,-1.505189,0.02185927,-9.67345,0,0,39.99057,1,1,999,999,0
85212,126023737,0,-0.7125511,-2.557805,0.06658395,-4.365997,-0.00818654,-8.489016,0,0,31.78364,1,1,1000,1000,1
260055,320823286,0,-0.5554583,-2.528056,0.04660671,-0.09849616,-0.00298694,-9.648567,0,0,38.09585,1,1,1000,1000,0
95945,138063919,0,-2.001264,2.270771,0.06118528,-5.88221,0.1867923,-7.623271,0,0,32.30355,1,1,1000,1000,1
336600,405903407,0,2.333802,1.625071,0.1105591,-4.6674,0.01406168,-8.755604,0,0,39.80071,1,1,999,999,0
70475,109503681,0,0.8081113,-2.051163,0.04876128,-1.300223,0.01184834,-9.870686,0,0,31.03545,1,1,1000,1000,1
252588,312543266,0,1.875802,2.155095,0.00509539,-1.429409,0.02370076,-9.932898,0,0,37.90265,1,1,999,999,0
253448,313463731,0,-1.995027,1.396264,0.0676583,-1.145057,-0.04259468,-9.864386,0,0,37.92438,1,1,1000,1000,0
13923,46703811,0,0.00060749,0.00067709,0.00060649,-0.00042584,-0.00117804,-9.817418,0,0,27.78372,1,1,1000,1000,0
275276,337744015,0,-2.294611,-0.1014557,0.09304103,-1.317834,-0.01676548,-9.775286,0,0,38.47447,1,1,999,999,0
417363,495623338,0,2.377979,0.01018585,0.04003223,-0.0533362,0.03661074,-9.805618,0,0,41.14467,1,1,999,999,4
294959,359623593,0,0.5196743,-6.80547,0.1010045,19.04009,19.40287,-20.78469,0,0,38.93346,1,1,999,999,3
283365,346703763,0,2.403555,-0.6081402,0.04838482,-0.7867434,0.00038385,-10.02156,0,0,38.66648,1,1,1000,1000,0
214335,269983630,0,-2.849967,0.6698714,-0.3796052,1.000002,1.000001,1.000002,0,0,36.82085,1,1,1000,1000,2
323787,391663272,0,0.00298775,0.00298319,-0.01727514,-0.00865604,-0.01263943,-9.817185,0,0,39.54797,1,1,1000,1000,3
100771,143503409,0,1.44372,-2.359213,0.05581287,-5.668358,-0.02114394,-8.073415,0,0,32.53171,1,1,1000,1000,1
336342,405623519,0,-0.2952285,2.937996,0.09748755,-4.552898,0.04942328,-8.716728,0,0,39.79585,1,1,999,999,0
156939,206183327,0,-0.6966864,2.571424,0.06894919,-4.929503,-0.1113577,-8.648406,0,0,34.88261,1,1,1000,1000,0
411295,488863543,0,0.4791431,-2.328941,0.04142529,-0.0188166,0.02098446,-9.891628,0,0,41.05682,1,1,1000,1000,4
236831,295023610,0,1.354717,1.945931,0.4624209,1.000002,1.000001,1.000002,0,0,37.47582,1,1,1000,1000,2
208123,263063899,0,0.6110353,2.279603,0.445294,1.000002,1.000001,1.000002,0,0,36.62999,1,1,1000,1000,2
190722,243743297,0,-1.04939,-1.763547,0.1839031,1.000002,1.000001,1.000002,0,0,36.07322,1,1,1000,1000,2
403475,480183683,0,0.6919214,2.172702,0.02924115,-0.01212724,0.02579961,-9.829904,0,0,40.94106,1,1,999,999,4
297439,362383322,0,0.00343065,0.00338818,-0.00297169,0.02113442,-0.04919233,-9.817172,0,0,38.98901,1,1,999,999,3
394018,469663726,0,2.419766,0.3648045,0.04411835,-0.09490954,-0.182666,-10.04191,0,0,40.7962,1,1,999,999,4
290652,354783863,0,-0.8310976,-0.2837152,0.4882396,-1.284468,0.5405055,-7.842919,0,0,38.83479,1,1,999,999,3
237883,296183979,0,2.927497,-0.8044986,1.404767,1.000002,1.000001,1.000002,0,0,37.50485,1,1,999,999,2
57109,94663786,0,0.8849781,-1.932923,0.05371282,-1.504575,0.06227644,-9.813517,0,0,30.3273,1,1,1000,1000,0
314644,381543988,0,0.00315456,0.00312839,-0.01307302,-0.00372831,0.00743977,-9.817375,0,0,39.36091,1,1,1000,1000,3
281743,344903650,0,0.6947067,-2.286797,0.04801301,-0.2892534,-0.02280973,-9.902744,0,0,38.62837,1,1,999,999,0
173424,224503496,0,0.8851963,2.294325,-0.09632558,-1.241702,-0.1159026,-9.993948,0,0,35.48196,1,1,999,999,0
258692,319303894,0,-1.460442,1.856857,0.04254128,-0.5343222,-0.00689396,-9.86596,0,0,38.06078,1,1,999,999,0
271275,333263308,0,-0.6332707,2.382184,0.06949227,-1.009575,-0.02378005,-9.853615,0,0,38.37629,1,1,1000,1000,0
136901,183943893,0,2.292656,1.35169,0.05524518,-5.014307,-0.06775152,-8.70488,0,0,34.10407,1,1,999,999,0
322108,389824008,0,0.00307856,0.00300002,-0.01725337,-0.04529849,-0.03330944,-9.818481,0,0,39.51442,1,1,999,999,3
392576,468063533,0,1.612215,-1.472674,0.04385504,-0.7527194,-1.663007,-9.976899,0,0,40.77372,1,1,1000,1000,4
65084,103543566,0,-1.397518,2.020624,0.06211102,-0.9579253,-0.032574,-10.05806,0,0,30.75524,1,1,1000,1000,0
114193,158584041,0,-1.792768,-1.958649,0.01139792,-4.453918,-0.277692,-8.448109,0,0,33.14295,1,1,1000,1000,1
340282,409983441,0,-1.947689,1.876958,0.05475314,-4.190765,-0.08357461,-8.883446,0,0,39.87094,1,1,999,999,0
222611,279183282,0,3.385218,1.461875,-0.4923936,1.000002,1.000001,1.000002,0,0,37.06786,1,1,999,999,2
40462,76223665,0,0.7745427,-2.173934,-0.04220141,-0.5830366,0.01543959,-9.873789,0,0,29.39712,1,1,1000,1000,0
267673,329264075,0,1.98883,-1.161477,0.06315236,-0.5860808,0.00887736,-9.958736,0,0,38.28738,1,1,999,999,0
278422,341223456,0,-1.604363,-2.270569,0.111397,-0.2533382,-0.03602108,-10.25928,0,0,38.54973,1,1,1000,1000,0
387935,462943915,0,1.209703,2.339953,0.04133817,-1.809677,-4.219387,-8.854523,0,0,40.70097,1,1,999,999,4
337760,407183728,0,2.858127,0.7238417,0.05713673,-4.897705,-0.05291018,-8.868092,0,0,39.82285,1,1,999,999,0
3848,18023621,0,0.00023636,0.00017043,5.32E-05,-0.0017871,4.99E-05,-9.817501,0,0,26.0566,1,1,1000,1000,0
84200,124863368,0,1.90572,1.806329,0.02336687,-3.88161,-0.00590088,-9.172367,0,0,31.73244,1,1,1000,1000,1
69310,108223360,0,2.370911,0.8119723,0.00672464,-0.7237515,-0.0227607,-10.12979,0,0,30.97574,1,1,1000,1000,1
411838,489463303,0,1.214806,-2.017048,0.04650568,0.02480635,-0.00170063,-9.823999,0,0,41.06469,1,1,999,999,4
29476,64023547,0,2.234533,0.7984476,0.03663358,-0.006538,0.03120831,-9.793425,0,0,28.74952,1,1,1000,1000,0
166220,216503364,0,-1.516343,1.704195,0.03023112,-0.1258902,-0.00801921,-9.603689,0,0,35.22473,1,1,1000,1000,0
220708,277063297,0,-1.895158,-2.192723,-0.4089229,1.000002,1.000001,1.000002,0,0,37.01161,1,1,999,999,2
