LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip,labels
211535,266864045,0,6.00E-07,6.00E-07,6.00E-07,0,2
358269,429963779,0,0.113266,0.1154865,0.2144383,0,0
14676,47563467,0,0.00257856,0.0029052,0.00296306,0,0
295995,360763970,0,0.07636794,0.08379086,0.03195957,0,3
170515,221263959,0,0.1316823,0.1134563,0.1804942,0,0
386180,460963874,0,0.1304556,0.1587779,0.2358555,0,4
416876,495063562,0,0.116164,0.0983358,0.1870665,0,4
226459,283464069,0,6.00E-07,6.00E-07,6.00E-07,0,2
351705,422663367,0,0.1091267,0.1102001,0.1614953,0,0
144146,191964017,0,0.164006,0.1211896,0.2784266,0,0
166464,216763260,0,0.1098557,0.1051548,0.1455657,0,0
125151,170863294,0,0.1255865,0.1246007,0.1872372,0,0
325765,393864058,0,0.1222968,0.1052528,0.00283688,0,3
330901,399563444,0,0.09963582,0.1203982,0.3686168,0,0
359712,431563972,0,0.1163493,0.1203117,0.1966591,0,0
427234,506563960,0,0.00284694,0.00263088,0.00285343,0,4
195437,248963708,0,6.00E-07,6.00E-07,6.00E-07,0,2
98520,140963592,0,0.2109018,0.1301223,0.3419759,0,1
275144,337564087,0,0.1210876,0.1164726,0.1645892,0,0
4059,18263525,0,0.00295032,0.00283334,0.00301964,0,0
167814,218263493,0,0.1195644,0.1156228,0.1714638,0,0
260290,321064023,0,0.1105095,0.1099541,0.179768,0,0
173758,224863352,0,0.1208448,0.1215998,0.1829181,0,0
46737,83163388,0,0.1159888,0.1198305,0.2242221,0,0
369799,442763657,0,0.1113668,0.124193,0.1467637,0,0
67112,105763511,0,0.1191149,0.1198914,0.1795855,0,0
307307,373363928,0,0.08128422,0.08442169,0.00271826,0,3
186716,239263423,0,6.00E-07,6.00E-07,6.00E-07,0,0
102079,144963658,0,0.1771477,0.1273834,0.2500556,0,1
83753,124363568,0,0.1496364,0.1375223,0.2504833,0,1
399768,476063665,0,0.1054497,0.1445394,0.1512507,0,4
191035,244064002,0,6.00E-07,6.00E-07,6.00E-07,0,2
336937,406263263,0,0.1813457,0.1311843,0.2917807,0,0
69275,108163384,0,0.1214297,0.1141697,0.2118475,0,1
169615,220263526,0,0.1146765,0.1237666,0.1624598,0,0
230059,287463302,0,6.00E-07,6.00E-07,6.00E-07,0,2
174118,225264025,0,0.118723,0.1234064,0.1889607,0,0
359891,431763892,0,0.125077,0.1196402,0.163819,0,0
269109,330863435,0,0.1117716,0.09613424,0.153869,0,0
24843,58863945,0,0.1257457,0.1168685,0.1680842,0,0
339819,409463649,0,0.1457165,0.1210777,0.2418085,0,0
393204,468764086,0,0.1266641,0.1124277,0.1724754,0,4
248855,308363272,0,0.1195552,0.1189819,0.156887,0,0
378627,452563902,0,0.1352757,0.1425767,0.2253907,0,4
4464,18763325,0,0.00271276,0.00270745,0.00280345,0,0
184740,237063470,0,6.00E-07,6.00E-07,6.00E-07,0,0
14244,47063667,0,0.0028387,0.00268882,0.00265785,0,0
418947,497363475,0,0.1224111,0.1094839,0.1684217,0,4
395637,471463839,0,0.1199731,0.1174628,0.1537054,0,4
5826,20463478,0,0.00285064,0.00270868,0.00257822,0,0
124793,170463454,0,0.1436888,0.1304953,0.1928705,0,0
413724,491563296,0,0.1227311,0.1112283,0.1682392,0,4
248493,307963432,0,0.1151857,0.1205111,0.1768223,0,0
179431,231163331,0,6.69E-06,2.66E-06,2.68E-05,0,0
267670,329264075,0,0.1158856,0.1128708,0.1920449,0,0
207581,262463306,0,6.00E-07,6.00E-07,6.00E-07,0,2
85086,125863801,0,0.141469,0.1551858,0.2457641,0,1
188884,241663296,0,6.00E-07,6.00E-07,6.00E-07,0,2
431030,511363706,0,0.00284671,0.00292216,0.00301384,0,4
368896,441764057,0,0.1109363,0.1230108,0.1645917,0,0
158455,207863488,0,0.1347816,0.1167125,0.2392309,0,0
171688,222563439,0,0.1350623,0.1275551,0.1947381,0,0
317841,385063413,0,0.1004363,0.1080689,0.00294453,0,3
319914,387363326,0,0.1097418,0.1035699,0.00246935,0,3
176190,227563938,0,0.1271708,0.117446,0.2189322,0,0
292073,356364064,0,5.200566,2.456636,2.243447,0,3
13107,29564003,0,0.00261936,0.00276991,0.00269662,0,0
54399,91663320,0,0.116056,0.1258754,0.1803052,0,0
254434,314563291,0,0.1177076,0.1162622,0.1821682,0,0
148828,197163603,0,0.161269,0.138126,0.2713155,0,0
308387,374563448,0,0.07208119,0.08013669,0.0030235,0,3
48992,85664054,0,0.1104311,0.1179765,0.190464,0,0
160436,210063441,0,0.1339007,0.1181871,0.1914311,0,0
384921,459563601,0,0.1268979,0.1488486,0.2279049,0,4
65130,103563558,0,0.1267727,0.1154467,0.1851403,0,0
320543,388063879,0,0.1063121,0.1090865,0.00262002,0,3
349003,419663734,0,0.1138165,0.1159644,0.1498968,0,0
134425,181163339,0,0.1511664,0.1321617,0.2414626,0,0
269380,331163315,0,0.1103347,0.1203428,0.1721929,0,0
371963,445163530,0,0.1083114,0.1220521,0.1809209,0,0
165561,215763660,0,0.1092183,0.1160947,0.1306448,0,0
322525,390263832,0,0.131846,0.1125202,0.00284944,0,3
314058,380863427,0,0.07305327,0.0768601,0.0026291,0,3
8067,23264024,0,0.00299561,0.00321889,0.00294321,0,0
224840,281663956,0,6.00E-07,6.00E-07,6.00E-07,0,2
181594,233564037,0,6.00E-07,6.00E-07,6.00E-07,0,0
78947,118964062,0,0.1127126,0.1180134,0.1734372,0,1
25835,59963505,0,0.1034723,0.1098537,0.1521722,0,0
403822,480563531,0,0.115513,0.1122535,0.1632154,0,4
408142,485363277,0,0.1097352,0.1162009,0.1579533,0,4
268028,329663915,0,0.1231862,0.1024198,0.1941145,0,0
76366,116063556,0,0.1045601,0.1304585,0.174375,0,1
376646,450363949,0,0.1264026,0.1371351,0.2523695,0,4
307218,373263968,0,0.08088702,0.07889644,0.00311544,0,3
29982,64563331,0,0.1073424,0.1161768,0.1867162,0,0
429450,509363673,0,0.00284834,0.00291243,0.00269035,0,4
93807,135664046,0,0.2551968,0.1752313,0.3808941,0,1
126143,171963687,0,0.1420177,0.1203098,0.1742091,0,0
168174,218663333,0,0.1081931,0.1269778,0.191078,0,0
168986,219563806,0,0.1215546,0.1180556,0.1701599,0,0
109907,153763470,0,0.1380149,0.1133998,0.2421518,0,1
280369,343363433,0,0.116275,0.123258,0.1901964,0,0
141175,188663671,0,0.168873,0.1383254,0.2413513,0,0
102256,145163578,0,0.1756397,0.1344785,0.3006435,0,1
193369,246663795,0,6.00E-07,6.00E-07,6.00E-07,0,2
297864,362863963,0,0.07025537,0.07871805,0.0029117,0,3
135326,182163772,0,0.1498082,0.1362705,0.2643728,0,0
90962,132463660,0,0.2533613,0.1504037,0.360753,0,1
148919,197263563,0,0.154831,0.1204962,0.304397,0,0
434135,515263812,0,0.00285176,0.00293621,0.00264295,0,4
192472,245663362,0,6.00E-07,6.00E-07,6.00E-07,0,2
107325,150863797,0,0.1570461,0.1316614,0.2664444,0,1
247593,306963832,0,0.1196564,0.1234645,0.1716575,0,0
63775,102063325,0,0.1233976,0.1164389,0.1893567,0,0
332070,400863757,0,0.1397163,0.1410843,0.211838,0,0
93184,134963493,0,0.2542651,0.1679588,0.4058359,0,1
210096,265263852,0,6.00E-07,6.00E-07,6.00E-07,0,2
163942,213963547,0,0.1189021,0.1095996,0.1637359,0,0
72972,112263410,0,0.1322261,0.1203296,0.1717224,0,1
110441,154364063,0,0.1612664,0.1148521,0.2243786,0,1
10385,26163697,0,0.00265412,0.00258793,0.00294848,0,0
435446,516864005,0,0.00286028,0.00298778,0.00294318,0,4
319825,387263366,0,0.1211265,0.1075526,0.00255372,0,3
233464,291263448,0,6.00E-07,6.00E-07,6.00E-07,0,2
342068,411963482,0,0.1281613,0.1242841,0.2032709,0,0
306677,372663375,0,0.07637604,0.07725938,0.00296259,0,3
384469,459063801,0,0.1337619,0.1634591,0.2703028,0,4
12785,29163330,0,0.00305284,0.00263453,0.00252156,0,0
171056,221863719,0,0.1234606,0.1072023,0.1888943,0,0
384559,459163761,0,0.1320426,0.1784415,0.2570021,0,4
100746,143463425,0,0.1831508,0.1347903,0.3234575,0,1
212435,267863645,0,6.00E-07,6.00E-07,6.00E-07,0,2
346750,417163901,0,0.1191704,0.1118662,0.1679739,0,0
408234,485464070,0,0.1125138,0.1053446,0.1641107,0,4
366284,438863551,0,0.1139211,0.1040197,0.1590488,0,0
263891,325064089,0,0.1219679,0.1190031,0.1805928,0,0
104212,147363531,0,0.1486987,0.1273437,0.2916979,0,1
24393,58363312,0,0.1211254,0.1300254,0.1760611,0,0
201554,255763487,0,6.00E-07,6.00E-07,6.00E-07,0,2
190679,243663329,0,6.00E-07,6.00E-07,6.00E-07,0,2
172407,223363952,0,0.1329389,0.1274706,0.1986328,0,0
220075,276363577,0,6.00E-07,6.00E-07,6.00E-07,0,2
412283,489963936,0,0.119606,0.1108242,0.1860558,0,4
317392,384563613,0,0.10377,0.09714048,0.00303268,0,3
268478,330163715,0,0.108956,0.1251598,0.1509186,0,0
108839,152563950,0,0.1542927,0.1300017,0.2634373,0,1
257315,317763677,0,0.1207532,0.1261728,0.1564281,0,0
294210,358763937,0,6.094325,2.361579,2.528925,0,3
100924,143663345,0,0.1920457,0.1383839,0.3215393,0,1
385910,460663994,0,0.1500348,0.1528073,0.2671097,0,4
386450,461263754,0,0.1454396,0.1354814,0.2184049,0,4
314510,381364060,0,0.08394071,0.08404182,0.00294192,0,3
311449,377963754,0,0.08114032,0.07407119,0.00300015,0,3
158816,208263328,0,0.1178269,0.1231863,0.2001788,0,0
102790,145763338,0,0.1704353,0.1468191,0.2723772,0,1
69186,108063424,0,0.1192966,0.1177323,0.2326451,0,1
52597,89663287,0,0.1115029,0.1205745,0.1670269,0,0
159717,209263761,0,0.1305614,0.1266289,0.145551,0,0
359349,431163299,0,0.1095898,0.1220899,0.1870397,0,0
249751,309363705,0,0.1232498,0.1244839,0.1735459,0,0
400039,476363545,0,0.1191919,0.1192614,0.198913,0,4
363674,435963878,0,0.1273419,0.1186984,0.1812237,0,0
143604,191363424,0,0.1668176,0.1265644,0.2717009,0,0
431660,512163386,0,0.00258216,0.00278304,0.00288278,0,4
216833,272763351,0,6.00E-07,6.00E-07,6.00E-07,0,2
159897,209463681,0,0.1175641,0.116568,0.1541967,0,0
383039,457463608,0,0.1238136,0.1416043,0.290055,0,4
192112,245263522,0,6.00E-07,6.00E-07,6.00E-07,0,2
30882,65563764,0,0.1193176,0.1131898,0.1371684,0,0
268839,330563555,0,0.1199508,0.1111362,0.2079573,0,0
236703,294863674,0,6.00E-07,6.00E-07,6.00E-07,0,2
353866,425064073,0,0.1065203,0.1365318,0.195429,0,0
2936,16864085,0,0.00283328,0.00288438,0.00283331,0,0
117468,162263402,0,0.139251,0.1249093,0.2355399,0,1
39255,74863376,0,0.1148983,0.1151405,0.1678886,0,0
323244,391063512,0,0.110942,0.1252076,0.00266443,0,3
190049,242963609,0,6.00E-07,6.00E-07,6.00E-07,0,2
413272,491063496,0,0.1075431,0.1134274,0.2027418,0,4
403911,480663491,0,0.1107089,0.1065908,0.1525594,0,4
181413,233363284,0,6.00E-07,6.00E-07,6.00E-07,0,0
16281,49363580,0,0.0393506,0.03558744,0.00279894,0,0
382676,457063768,0,0.1276063,0.1542099,0.2314252,0,4
193013,246263955,0,6.00E-07,6.00E-07,6.00E-07,0,2
297605,362564083,0,0.07691912,0.0752701,0.0026603,0,3
164482,214563307,0,0.1185583,0.1183268,0.1783962,0,0
50434,87263414,0,0.1059392,0.1132164,0.1759093,0,0
71078,110163417,0,0.1202581,0.1047472,0.1661841,0,1
49532,86263814,0,0.111722,0.1258162,0.1972855,0,0
140995,188463751,0,0.1458465,0.1125675,0.2375917,0,0
439055,521263911,0,0.00276735,0.00254628,0.00256463,0,4
430399,510564026,0,0.00287173,0.002945,0.00265771,0,4
218633,274763384,0,6.00E-07,6.00E-07,6.00E-07,0,2
424979,504063294,0,0.1214868,0.1091617,0.1574073,0,4
411924,489563263,0,0.1116888,0.1037557,0.1537225,0,4
326308,394463818,0,0.1063018,0.1006028,0.00264754,0,3
178175,229763891,0,0.04133623,0.01607712,0.1660101,0,0
156295,205463615,0,0.1639965,0.1323338,0.2542647,0,0
33672,68663357,0,0.123225,0.11876,0.1820043,0,0
344141,414263395,0,0.1257923,0.1118641,0.1706187,0,0
114888,159363729,0,0.1422918,0.1277537,0.2105529,0,1
100123,142763705,0,0.1692394,0.124549,0.275738,0,1
180513,232363684,0,6.00E-07,6.00E-07,6.00E-07,0,0
112487,156663976,0,0.1535467,0.1241856,0.2551517,0,1
247053,306364072,0,0.098157,0.102385,0.1434598,0,0
234364,292263881,0,6.00E-07,6.00E-07,6.00E-07,0,2
56474,93964066,0,0.1276047,0.1201779,0.188785,0,0
8545,23863784,0,0.00288069,0.00289953,0.00290571,0,0
346479,416864021,0,0.1134131,0.1252657,0.1819548,0,0
295102,359763537,0,3.57569,3.646899,3.066503,0,3
340086,409763529,0,0.1537067,0.12192,0.2584185,0,0
399230,475463905,0,0.1313323,0.1114586,0.1470741,0,4
162770,212664067,0,0.1118031,0.1176512,0.1914428,0,0
244709,303763446,0,6.00E-07,6.00E-07,6.00E-07,0,0
55214,92563793,0,0.1155639,0.1197797,0.1636086,0,0
57285,94863706,0,0.1231309,0.1118542,0.1547187,0,0
255245,315463764,0,0.1165646,0.1210278,0.1480687,0,0
23221,57063832,0,0.122178,0.1204426,0.1899461,0,0
36551,71863743,0,0.1258426,0.1268583,0.1304081,0,0
230416,287863975,0,6.00E-07,6.00E-07,6.00E-07,0,2
219631,275863777,0,6.00E-07,6.00E-07,6.00E-07,0,2
188432,241163496,0,6.00E-07,6.00E-07,6.00E-07,0,0
76543,116263476,0,0.1318403,0.1103011,0.1711452,0,1
436676,518363405,0,0.00279307,0.0026616,0.00291509,0,4
280188,343163513,0,0.1246862,0.1260097,0.1796609,0,0
282439,345663346,0,0.1061059,0.1189286,0.1811233,0,0
131186,177563946,0,0.1532504,0.1286066,0.2638664,0,0
181684,233663997,0,6.00E-07,6.00E-07,6.00E-07,0,0
387891,462863947,0,0.1333258,0.145717,0.2433283,0,4
235714,293763281,0,6.00E-07,6.00E-07,6.00E-07,0,2
7824,22963311,0,0.00273418,0.00270186,0.00301069,0,0
66933,105563591,0,0.1261121,0.1247682,0.1809296,0,0
113377,157663576,0,0.1493048,0.1119539,0.2561434,0,1
80901,121164015,0,0.1174463,0.1224454,0.1686285,0,1
247773,307163752,0,0.1276014,0.1173146,0.1786525,0,0
156745,205963415,0,0.1525345,0.1350259,0.2788582,0,0
144777,192663737,0,0.1659462,0.1195427,0.2467989,0,0
367276,439963944,0,0.1175795,0.1144336,0.1751667,0,0
147207,195363490,0,0.1552505,0.1216711,0.2631645,0,0
360703,432663532,0,0.1119096,0.1188872,0.1894893,0,0
383396,457863448,0,0.1436577,0.1389265,0.2789579,0,4
78058,117963629,0,0.1176374,0.1331106,0.1582418,0,1
304242,369963622,0,0.07341693,0.07283213,0.00294407,0,3
314959,381863860,0,0.0811154,0.08144973,0.00291545,0,3
122720,168163541,0,0.1990604,0.1339725,0.3038223,0,0
265508,326863369,0,0.1364761,0.1169979,0.2352167,0,0
133976,180663539,0,0.1552366,0.1256209,0.2707213,0,0
185284,237664063,0,6.00E-07,6.00E-07,6.00E-07,0,0
248764,308263312,0,0.1228526,0.1262988,0.1573021,0,0
237065,295263514,0,6.00E-07,6.00E-07,6.00E-07,0,2
185463,237863983,0,6.00E-07,6.00E-07,6.00E-07,0,0
21418,55063799,0,0.1336648,0.1240629,0.1790489,0,0
400488,476863345,0,0.09484635,0.107506,0.1506457,0,4
171507,222363519,0,0.1146875,0.1236727,0.240875,0,0
189779,242663729,0,6.00E-07,6.00E-07,6.00E-07,0,2
156565,205763495,0,0.1627327,0.1233179,0.273168,0,0
22319,56063399,0,0.1174559,0.1317084,0.1831801,0,0
396530,472463439,0,0.1120796,0.1278519,0.1828582,0,4
398238,474363512,0,0.1176406,0.119102,0.171789,0,4
367185,439863984,0,0.1190874,0.1205483,0.1824356,0,0
118804,163763635,0,0.1471741,0.1245792,0.2002166,0,1
424798,503863374,0,0.1185061,0.1202308,0.1643657,0,4
182044,234063837,0,6.00E-07,6.00E-07,6.00E-07,0,0
399138,475363945,0,0.1267817,0.1132232,0.1833474,0,4
368717,441563304,0,0.1209972,0.1111218,0.1671398,0,0
415255,493263449,0,0.1141275,0.1170376,0.1939978,0,4
13901,46663827,0,0.00276492,0.00295291,0.00270373,0,0
163219,213163867,0,0.1179661,0.1219799,0.1886795,0,0
12068,28263690,0,0.00284009,0.00281795,0.00300595,0,0
225915,282863476,0,6.00E-07,6.00E-07,6.00E-07,0,2
433167,514063459,0,0.00289337,0.00283008,0.00277933,0,4
379348,453363582,0,0.1209015,0.157146,0.2598282,0,4
372325,445563370,0,0.116057,0.119312,0.1804703,0,0
147838,196064043,0,0.1485154,0.1318771,0.2753774,0,0
394104,469763686,0,0.1236042,0.1072334,0.1404089,0,4
91140,132663580,0,0.2722115,0.161847,0.362469,0,1
52686,89764080,0,0.1150962,0.1211729,0.1696983,0,0
381687,455963375,0,0.1312843,0.1643193,0.2487475,0,4
32501,67363877,0,0.1239661,0.1222988,0.185007,0,0
73605,112963963,0,0.127898,0.1158409,0.2179439,0,1
232029,289664088,0,6.00E-07,6.00E-07,6.00E-07,0,2
147748,195964083,0,0.1524337,0.1281604,0.2703116,0,0
129474,175663873,0,0.1825488,0.1327905,0.2765895,0,0
247144,306464032,0,0.09811646,0.1014742,0.1645077,0,0
121025,166263468,0,0.1599167,0.1437183,0.2694485,0,1
160706,210363321,0,0.1204829,0.1153164,0.1949915,0,0
277936,340663680,0,0.1144187,0.1142323,0.1367349,0,0
31330,66063564,0,0.1094309,0.1238494,0.1680351,0,0
177539,229063338,0,0.1110211,0.1327804,0.1914269,0,0
30071,64663291,0,0.1197319,0.1181334,0.1601878,0,0
242997,301863373,0,6.00E-07,6.00E-07,6.00E-07,0,0
32772,67663757,0,0.1147317,0.114385,0.13279,0,0
339638,409263729,0,0.1601464,0.1252886,0.2838053,0,0
284062,347463459,0,0.1235163,0.1206873,0.1809282,0,0
37186,72563463,0,0.1284651,0.1090224,0.1948486,0,0
332524,401363557,0,0.1240332,0.1417159,0.243673,0,0
421829,500563861,0,0.1070453,0.1063466,0.1325435,0,4
40426,76163689,0,0.1140903,0.1257088,0.133576,0,0
96298,138463759,0,0.2228346,0.148006,0.3524909,0,1
15380,48363980,0,0.00293772,0.00279824,0.00273393,0,0
309828,376163641,0,0.07805934,0.07884265,0.0027189,0,3
392036,467463773,0,0.123744,0.1239585,0.1664096,0,4
217014,272963271,0,6.00E-07,6.00E-07,6.00E-07,0,2
84021,124663448,0,0.1493006,0.1304773,0.2492227,0,1
60890,98863772,0,0.1371154,0.1237266,0.1833222,0,0
103858,146963691,0,0.1635265,0.138681,0.2496808,0,1
263080,324163616,0,0.1205948,0.1127313,0.1603009,0,0
345850,416163468,0,0.1364064,0.1255346,0.2136241,0,0
84109,124763408,0,0.1403503,0.1358959,0.2335094,0,1
327747,396064011,0,0.109644,0.1056753,0.00304172,0,3
357821,429463979,0,0.1240259,0.1223895,0.2021263,0,0
170335,221064039,0,0.1187513,0.1041687,0.1779487,0,0
320094,387564079,0,0.1060341,0.1159278,0.0027948,0,3
69639,108564057,0,0.1288911,0.1253652,0.2144248,0,1
395544,471363879,0,0.1070396,0.1169943,0.1710377,0,4
52325,89363407,0,0.1178201,0.1200326,0.1948156,0,0
25744,59863545,0,0.1149699,0.1045916,0.1547113,0,0
69817,108763977,0,0.1298172,0.1219585,0.2106181,0,1
401121,477563898,0,0.1052494,0.1036115,0.1297516,0,4
424619,503663454,0,0.118301,0.111261,0.1749376,0,4
389963,465163860,0,0.1345494,0.1433676,0.2308341,0,4
434051,515163852,0,0.00266066,0.00273969,0.00266382,0,4
217822,273863744,0,6.00E-07,6.00E-07,6.00E-07,0,2
332882,401763397,0,0.128947,0.1371163,0.2656538,0,0
298586,363663643,0,0.07951552,0.07197981,0.00297276,0,3
366375,438963511,0,0.1099024,0.1108224,0.1597957,0,0
62514,100663885,0,0.1204206,0.110051,0.1626806,0,0
194000,247363515,0,6.00E-07,6.00E-07,6.00E-07,0,2
7745,22863351,0,0.00275495,0.0026265,0.00299056,0,0
398330,474463472,0,0.1127558,0.1200465,0.1695279,0,4
390143,465363780,0,0.1355707,0.1485698,0.2142378,0,4
117914,162764035,0,0.1528766,0.1371227,0.2389351,0,1
51424,88363807,0,0.1232758,0.1199597,0.2226216,0,0
170606,221363919,0,0.1288285,0.1053351,0.1831341,0,0
409402,486763550,0,0.1162893,0.1146783,0.1497696,0,4
44753,80963435,0,0.1127956,0.1150806,0.1747785,0,0
382857,457263688,0,0.1480785,0.1571052,0.2123307,0,4
358630,430363619,0,0.1223503,0.1186923,0.1927404,0,0
299838,365063916,0,0.0852631,0.07281452,0.00314929,0,3
405623,482563564,0,0.1052874,0.1127706,0.171481,0,4
152159,200863789,0,0.1597791,0.1206629,0.2748868,0,0
209110,264163459,0,6.00E-07,6.00E-07,6.00E-07,0,2
197685,251463541,0,6.00E-07,6.00E-07,6.00E-07,0,2
233913,291764081,0,6.00E-07,6.00E-07,6.00E-07,0,2
372145,445363450,0,0.1082722,0.1066957,0.1806921,0,0
283340,346663779,0,0.1268614,0.136398,0.2071944,0,0
109106,152863830,0,0.1526884,0.1203252,0.2635722,0,1
207490,262363346,0,6.00E-07,6.00E-07,6.00E-07,0,2
226727,283763949,0,6.00E-07,6.00E-07,6.00E-07,0,2
206314,261063866,0,6.00E-07,6.00E-07,6.00E-07,0,2
26378,60563265,0,0.1094255,0.1077861,0.1443571,0,0
327028,395263498,0,0.09538942,0.1152381,0.00305377,0,3
428896,508663953,0,0.00264001,0.00287412,0.00309411,0,4
133887,180563579,0,0.1501627,0.1192023,0.2601452,0,0
433089,513963499,0,0.0028644,0.00274142,0.00289224,0,4
250200,309863505,0,0.124252,0.1176658,0.1976079,0,0
99231,141763272,0,0.184928,0.1398417,0.2872319,0,1
279827,342763673,0,0.1247941,0.107975,0.1513166,0,0
377364,451163629,0,0.1417482,0.1442391,0.2109685,0,4
330090,398663804,0,0.1548961,0.2014532,0.3951926,0,0
355476,426863353,0,0.1208891,0.1172773,0.1610083,0,0
242908,301763413,0,6.00E-07,6.00E-07,6.00E-07,0,0
166374,216663300,0,0.1128929,0.1049073,0.1906545,0,0
413992,491864009,0,0.112013,0.1277083,0.1673036,0,4
214590,270263518,0,6.00E-07,6.00E-07,6.00E-07,0,2
421288,499963268,0,0.1247701,0.1215275,0.1434262,0,4
161247,210963914,0,0.1280457,0.1129677,0.1857356,0,0
396886,472863279,0,0.1098325,0.1159713,0.1680039,0,4
63686,101963365,0,0.131996,0.1169173,0.1880159,0,0
18985,52364046,0,0.1338922,0.1271045,0.1855725,0,0
418496,496863675,0,0.1122535,0.1116773,0.1433825,0,4
5905,20563438,0,0.00272422,0.00270745,0.00276805,0,0
54489,91763280,0,0.1109337,0.1118118,0.1534824,0,0
119781,164864028,0,0.1468997,0.1339332,0.2543557,0,1
50705,87563294,0,0.1138015,0.1091666,0.1701452,0,0
127223,173164040,0,0.1444381,0.1321333,0.2214064,0,0
412735,490463736,0,0.1173121,0.1180317,0.1242484,0,4
293317,357763504,0,0.169704,0.3299224,0.2793935,0,3
415617,493663289,0,0.1215951,0.1193162,0.1602973,0,4
371604,444763690,0,0.1211975,0.1218243,0.1400319,0,0
311989,378563514,0,0.06988333,0.08661581,0.00310371,0,3
113021,157263736,0,0.1450574,0.1245024,0.2310367,0,1
376015,449663396,0,0.1352198,0.1283821,0.2298122,0,4
272442,334563621,0,0.1189437,0.1168454,0.1545138,0,0
112398,156564016,0,0.1481102,0.128637,0.2511658,0,1
34394,69463870,0,0.1126184,0.1176296,0.1866948,0,0
381328,455563535,0,0.1387067,0.1498136,0.2708506,0,4
344500,414664068,0,0.1162378,0.1209725,0.1934669,0,0
369709,442663697,0,0.1199728,0.1254475,0.1432902,0,0
305053,370863262,0,0.08812676,0.076391,0.00287192,0,3
343778,413863555,0,0.119024,0.1222947,0.1736438,0,0
362774,434963445,0,0.1163919,0.1101795,0.1944527,0,0
140003,187363358,0,0.1504207,0.1303699,0.2673813,0,0
422097,500863741,0,0.106041,0.1147125,0.150495,0,4
407153,484263717,0,0.11713,0.1183392,0.1789139,0,4
360793,432763492,0,0.1048422,0.1110137,0.1719064,0,0
191304,244363882,0,6.00E-07,6.00E-07,6.00E-07,0,2
428739,508464033,0,0.00269417,0.00286072,0.00289477,0,4
396708,472663359,0,0.1108718,0.11302,0.1721228,0,4
433246,514163419,0,0.00313723,0.00272887,0.00286368,0,4
226007,282963436,0,6.00E-07,6.00E-07,6.00E-07,0,2
162418,212263394,0,0.1335565,0.1205445,0.2229098,0,0
288656,352563918,0,0.2433801,0.2609426,0.1699272,0,3
39166,74763416,0,0.1121801,0.1222793,0.1758818,0,0
263261,324363536,0,0.1159207,0.1254755,0.1852232,0,0
216295,272163591,0,6.00E-07,6.00E-07,6.00E-07,0,2
405712,482663524,0,0.1169121,0.1213393,0.1799462,0,4
333965,402963750,0,0.1550444,0.1404378,0.2966158,0,0
254074,314163451,0,0.1288985,0.1150485,0.192015,0,0
211897,267263885,0,6.00E-07,6.00E-07,6.00E-07,0,2
32231,67063997,0,0.103451,0.1238074,0.1717408,0,0
431980,512564059,0,0.00282864,0.00280228,0.00267078,0,4
287393,351163645,0,0.3516521,0.2983584,0.170162,0,3
